Orthogroup	E_salsugineum	S_parvula
OG0002342	Thhalv10003046m.g	Sp1g38550, Sp1g38500, Sp1g34580, Sp5g08540, SpUn1948_0010, Sp5g15270
OG0002343	Thhalv10028190m.g	Sp7g04030
OG0002344	Thhalv10000719m.g	Sp6g10870
OG0002344	Thhalv10026953m.g	Sp7g11690
OG0002344	Thhalv10029519m.g	Sp7g07980, Sp7g08060
OG0002346	Thhalv10003343m.g, Thhalv10000490m.g	Sp6g05050
OG0002347	Thhalv10015872m.g	Sp7g08920, Sp4g02630, Sp3g29190, Sp4g10210, Sp4g09120, Sp3g24730, Sp2g07600
OG0002348	Thhalv10029256m.g, Thhalv10029235m.g, Thhalv10029380m.g	Sp2g19880, Sp6g07320, Sp2g19510, Sp1g36460, Sp6g06330
OG0002356	Thhalv10000967m.g	Sp2g12060
OG0002357	Thhalv10001028m.g	Sp2g11840, Sp1g25230
OG0002358	Thhalv10025673m.g	Sp7g16450
OG0002358	Thhalv10000958m.g	Sp2g11800
OG0002359	Thhalv10001013m.g	Sp2g11520, SpUn0036_0090
OG0002360	Thhalv10000993m.g	SpUn0036_0100, Sp2g11510
OG0002361	Thhalv10000859m.g, Thhalv10011031m.g	Sp2g11370
OG0002362	Thhalv10016461m.g	Sp4g14460
OG0002363	Thhalv10000786m.g	Sp2g11130
OG0002364	Thhalv10000874m.g	Sp6g34820, Sp2g11140
OG0002365	Thhalv10000944m.g	Sp2g10360
OG0002366	Thhalv10001735m.g	Sp4g27000
OG0002367	Thhalv10001153m.g	Sp2g09670
OG0002368	Thhalv10029514m.g, Thhalv10029430m.g	Sp2g09540
OG0002369	Thhalv10000929m.g	Sp2g09410
OG0002370	Thhalv10001088m.g	Sp2g09370
OG0002371	Thhalv10027245m.g	Sp7g11230
OG0002371	Thhalv10002774m.g	Sp3g21940
OG0002372	Thhalv10026812m.g	Sp7g10440
OG0002373	Thhalv10025414m.g	Sp7g09990
OG0002374	Thhalv10002003m.g, Thhalv10002006m.g	Sp4g05700
OG0002375	Thhalv10009850m.g	Sp4g04880, Sp2g01400, Sp1g05910
OG0002376	Thhalv10016963m.g, Thhalv10016948m.g	Sp4g04900, Sp4g15170
OG0002377	Thhalv10000086m.g, Thhalv10000169m.g	Sp4g04940
OG0002378	Thhalv10000457m.g	Sp4g04790
OG0002380	Thhalv10005619m.g	Sp7g24720, Sp2g29660
OG0002381	Thhalv10000454m.g, Thhalv10000599m.g, Thhalv10000467m.g	Sp4g04370
OG0002382	Thhalv10000568m.g	Sp4g04360
OG0002383	Thhalv10000311m.g	Sp4g04090
OG0002384	Thhalv10025646m.g	Sp4g03560
OG0002385	Thhalv10029499m.g, Thhalv10000300m.g	Sp4g03550
OG0002386	Thhalv10000704m.g	SpUn0003_0080
OG0002387	Thhalv10005473m.g, Thhalv10022133m.g	Sp2g04390, SpUn0426_0010
OG0002388	Thhalv10000399m.g	Sp4g03290
OG0002388	Thhalv10026395m.g	Sp7g28890
OG0002389	Thhalv10025119m.g	Sp7g28480
OG0002391	Thhalv10000354m.g	Sp4g02330
OG0002393	Thhalv10000409m.g	Sp4g02110, Sp7g35180
OG0002394	Thhalv10002682m.g	Sp3g22710
OG0002395	Thhalv10017464m.g	Sp4g11590
OG0002396	Thhalv10009782m.g	Sp1g06480
OG0002396	Thhalv10016592m.g	Sp4g11490
OG0002397	Thhalv10016626m.g	Sp4g11380
OG0002398	Thhalv10008155m.g, Thhalv10016308m.g	Sp4g11110
OG0002399	Thhalv10016739m.g	Sp4g10630, Sp4g10640
OG0002400	Thhalv10017451m.g	Sp4g10520
OG0002401	Thhalv10002483m.g	Sp3g24440, SpUn0651_0010
OG0002402	Thhalv10025554m.g	Sp7g34840
OG0002403	Thhalv10002656m.g	Sp3g24760
OG0002404	Thhalv10002626m.g	Sp3g24880
OG0002405	Thhalv10016509m.g	Sp4g22850, SpUn0061_0060
OG0002407	Thhalv10016665m.g, Thhalv10017965m.g	Sp4g22570
OG0002408	Thhalv10016208m.g	Sp4g22480
OG0002409	Thhalv10016400m.g	Sp5g18230, Sp4g22440
OG0002410	Thhalv10016835m.g	Sp4g21720, Sp4g21730
OG0002411	Thhalv10016180m.g	SpUn0018_0020, Sp4g21650
OG0002412	Thhalv10016225m.g	SpUn0018_0050, Sp4g21620
OG0002413	Thhalv10016968m.g	SpUn0018_0060, Sp4g21610
OG0002414	Thhalv10016307m.g	Sp4g21590, SpUn0018_0080
OG0002415	Thhalv10016987m.g	SpUn0018_0090, Sp4g21580
OG0002416	Thhalv10016159m.g	Sp4g21570, SpUn0018_0100
OG0002417	Thhalv10016579m.g	SpUn0018_0120, Sp4g21550
OG0002418	Thhalv10016410m.g	Sp4g21540, SpUn0018_0130
OG0002419	Thhalv10016926m.g	Sp4g21410
OG0002420	Thhalv10016121m.g, Thhalv10023653m.g	Sp4g21400
OG0002422	Thhalv10001481m.g	Sp4g25820
OG0002423	Thhalv10010913m.g	Sp4g21210
OG0002424	Thhalv10016455m.g, Thhalv10023628m.g	Sp4g21190
OG0002425	Thhalv10017381m.g	Sp4g20770, Sp3g07230
OG0002426	Thhalv10016142m.g, Thhalv10002989m.g	Sp4g20760
OG0002427	Thhalv10016140m.g	Sp4g17010, Sp4g18670
OG0002428	Thhalv10010889m.g	Sp5g09600, Sp4g18470
OG0002429	Thhalv10017156m.g	Sp4g18310
OG0002430	Thhalv10016805m.g	Sp4g17480
OG0002431	Thhalv10017714m.g, Thhalv10016753m.g	Sp4g17190
OG0002432	Thhalv10012349m.g	Sp4g17140
OG0002433	Thhalv10017638m.g	Sp4g17060
OG0002434	Thhalv10016475m.g	Sp4g16480
OG0002435	Thhalv10022107m.g	Sp3g16540
OG0002436	Thhalv10016396m.g	Sp4g16370
OG0002437	Thhalv10016533m.g	Sp4g16010, Sp1g32060
OG0002438	Thhalv10026980m.g, Thhalv10028395m.g	Sp6g06010
OG0002439	Thhalv10024469m.g	Sp6g06230, Sp7g21570
OG0002440	Thhalv10028863m.g	Sp6g06450, Sp7g21870
OG0002441	Thhalv10025495m.g, Thhalv10028607m.g	Sp6g06710
OG0002442	Thhalv10029431m.g	Sp6g06980
OG0002443	Thhalv10029407m.g	SpUn0121_0020, Sp6g07290
OG0002444	Thhalv10028887m.g	Sp6g07430
OG0002445	Thhalv10006714m.g	Sp1g29070
OG0002447	Thhalv10028005m.g, Thhalv10029093m.g	Sp6g08590
OG0002448	Thhalv10028722m.g	Sp6g08660
OG0002449	Thhalv10022346m.g, Thhalv10002069m.g, Thhalv10003428m.g	Sp2g07670
OG0002450	Thhalv10028769m.g	Sp6g09010, Sp6g09020
OG0002451	Thhalv10025205m.g	Sp7g37520
OG0002452	Thhalv10025229m.g	Sp7g37470
OG0002452	Thhalv10000183m.g	Sp4g00010
OG0002453	Thhalv10025111m.g	Sp7g37300
OG0002453	Thhalv10025258m.g	Sp7g32910
OG0002454	Thhalv10027420m.g	Sp7g36850
OG0002454	Thhalv10025010m.g	Sp7g36840
OG0002455	Thhalv10026153m.g	Sp7g36220
OG0002455	Thhalv10019106m.g	Sp5g23670
OG0002456	Thhalv10000378m.g	Sp7g35820, SpUn0131_0010
OG0002457	Thhalv10026529m.g	Sp7g35700
OG0002458	Thhalv10025437m.g	Sp7g35330
OG0002459	Thhalv10024885m.g	Sp7g35300
OG0002460	Thhalv10025541m.g	Sp7g35280
OG0002462	Thhalv10025086m.g	Sp6g35960, Sp7g35130
OG0002463	Thhalv10027040m.g	Sp7g34950
OG0002464	Thhalv10027846m.g, Thhalv10027845m.g, Thhalv10025731m.g	Sp7g34760
OG0002465	Thhalv10024365m.g	Sp7g34670
OG0002465	Thhalv10000041m.g	Sp4g02490
OG0002466	Thhalv10025057m.g, Thhalv10006342m.g	Sp7g34580
OG0002467	Thhalv10009920m.g, Thhalv10017827m.g	Sp4g20610
OG0002467	Thhalv10017910m.g	Sp4g17470
OG0002468	Thhalv10016977m.g	Sp4g21710
OG0002468	Thhalv10010979m.g	Sp5g07260
OG0002469	Thhalv10016454m.g	Sp4g23180
OG0002470	Thhalv10016538m.g, Thhalv10017618m.g, Thhalv10017706m.g	Sp4g23210
OG0002471	Thhalv10016457m.g, Thhalv10000860m.g	Sp4g23770
OG0002472	Thhalv10017091m.g	Sp4g24290, Sp4g24300
OG0002473	Thhalv10017907m.g	Sp4g24500, Sp5g13700
OG0002474	Thhalv10016741m.g	Sp6g02310, Sp4g24640
OG0002475	Thhalv10016582m.g	Sp4g24930
OG0002476	Thhalv10017066m.g	Sp4g25160
OG0002478	Thhalv10001801m.g	Sp4g25380
OG0002480	Thhalv10001579m.g	Sp4g25710, Sp4g25720
OG0002481	Thhalv10001554m.g	Sp5g03540, Sp4g25730
OG0002483	Thhalv10006338m.g	Sp5g03330, Sp4g25890
OG0002484	Thhalv10001441m.g	Sp4g25910
OG0002484	Thhalv10001440m.g	Sp4g25900
OG0002485	Thhalv10001484m.g	Sp4g25970
OG0002485	Thhalv10001483m.g	Sp4g25960
OG0002486	Thhalv10019674m.g	Sp4g26010
OG0002486	Thhalv10001612m.g	Sp4g26000
OG0002487	Thhalv10001395m.g, Thhalv10028122m.g	Sp4g26060
OG0002488	Thhalv10001770m.g	Sp4g26550
OG0002488	Thhalv10001756m.g	Sp4g26540
OG0002489	Thhalv10001552m.g, Thhalv10015472m.g, Thhalv10014438m.g	Sp4g26600
OG0002490	Thhalv10006360m.g	Sp5g02930
OG0002490	Thhalv10001518m.g	Sp4g26890
OG0002491	Thhalv10001315m.g	Sp4g26930, Sp5g02910
OG0002492	Thhalv10001325m.g, Thhalv10028174m.g	Sp4g27090
OG0002493	Thhalv10001617m.g	Sp4g27240, SpUn0031_0080
OG0002494	Thhalv10001610m.g	SpUn0031_0070, Sp4g27250
OG0002495	Thhalv10001409m.g	Sp4g27260, SpUn0031_0060
OG0002496	Thhalv10001462m.g	Sp4g27280, SpUn0031_0040
OG0002497	Thhalv10001408m.g	Sp3g31160, Sp4g27540
OG0002498	Thhalv10014705m.g, Thhalv10001448m.g	Sp4g27780
OG0002499	Thhalv10006441m.g	Sp5g02100, Sp4g27900
OG0002500	Thhalv10008660m.g	Sp4g28190, Sp1g12980
OG0002501	Thhalv10001562m.g	Sp4g28270
OG0002502	Thhalv10001752m.g	Sp4g28370, Sp5g01770
OG0002503	Thhalv10001695m.g	Sp4g28430
OG0002504	Thhalv10005650m.g	Sp7g07240, Sp4g28490
OG0002505	Thhalv10001500m.g	Sp4g28500, Sp1g24220, Sp1g24210
OG0002506	Thhalv10001379m.g	Sp4g28530, Sp4g28520
OG0002507	Thhalv10019782m.g, Thhalv10001293m.g	Sp4g28560
OG0002508	Thhalv10028615m.g	Sp4g28670, Sp5g01500
OG0002509	Thhalv10001399m.g	Sp5g18130, Sp4g29780
OG0002510	Thhalv10006329m.g	Sp5g00570
OG0002511	Thhalv10007304m.g	Sp1g19200
OG0002512	Thhalv10009188m.g	Sp1g19470
OG0002513	Thhalv10008554m.g	Sp1g19800, SpUn0091_0010, Sp5g33360
OG0002514	Thhalv10007128m.g	Sp4g24780, Sp1g20170
OG0002515	Thhalv10006618m.g	Sp1g20390
OG0002516	Thhalv10019382m.g	Sp1g21270, Sp5g25380
OG0002518	Thhalv10015586m.g	Sp7g10350
OG0002518	Thhalv10009582m.g	Sp1g21490
OG0002519	Thhalv10009549m.g	Sp1g21540
OG0002520	Thhalv10009197m.g	Sp1g21830
OG0002521	Thhalv10009076m.g	Sp1g22070
OG0002522	Thhalv10008119m.g	SpUn0296_0010, SpUn0019_0020, SpUn0008_0120
OG0002523	Thhalv10017450m.g, Thhalv10007532m.g	Sp1g23160
OG0002524	Thhalv10008563m.g, Thhalv10026811m.g	Sp1g23360
OG0002525	Thhalv10018778m.g, Thhalv10019811m.g, Thhalv10007648m.g	Sp1g23400
OG0002526	Thhalv10007547m.g	Sp1g23830
OG0002528	Thhalv10007573m.g	Sp1g24300, Sp4g15870
OG0002529	Thhalv10007180m.g, Thhalv10006942m.g	Sp1g24540
OG0002530	Thhalv10008513m.g	Sp1g07360
OG0002531	Thhalv10009709m.g	Sp1g24730
OG0002533	Thhalv10006968m.g	Sp1g25530
OG0002534	Thhalv10022511m.g, Thhalv10008016m.g	Sp1g25555
OG0002535	Thhalv10012947m.g	Sp6g32900
OG0002536	Thhalv10006931m.g	Sp1g25770, Sp1g25760
OG0002537	Thhalv10006600m.g, Thhalv10006599m.g	Sp1g25790
OG0002538	Thhalv10002717m.g, Thhalv10008455m.g	Sp1g25930
OG0002539	Thhalv10009090m.g	Sp4g16930, Sp1g26220
OG0002540	Thhalv10009675m.g, Thhalv10007252m.g	Sp1g26590
OG0002541	Thhalv10009426m.g	Sp1g27570
OG0002542	Thhalv10007193m.g	Sp5g21510, Sp1g27590
OG0002543	Thhalv10008954m.g, Thhalv10008894m.g	Sp1g28720
OG0002544	Thhalv10008144m.g	Sp1g29280
OG0002545	Thhalv10007588m.g	Sp1g29330, Sp1g29310
OG0002546	Thhalv10000676m.g	Sp7g10220, Sp5g20590, Sp7g10240
OG0002547	Thhalv10007411m.g	Sp1g29590
OG0002549	Thhalv10001846m.g	Sp2g15010, SpUn1007_0010, Sp3g18130, Sp3g18105
OG0002550	Thhalv10001809m.g	SpUn0216_0010, Sp1g30370
OG0002551	Thhalv10001835m.g	Sp1g30390
OG0002552	Thhalv10021131m.g	Sp3g14510
OG0002553	Thhalv10003693m.g	Sp5g12090, Sp2g29300
OG0002554	Thhalv10004147m.g	Sp2g29020
OG0002555	Thhalv10005306m.g, Thhalv10003933m.g	Sp2g28980
OG0002556	Thhalv10003584m.g	Sp2g28800
OG0002557	Thhalv10005373m.g	Sp2g28660, Sp7g28540
OG0002558	Thhalv10019768m.g, Thhalv10005311m.g, Thhalv10003912m.g	Sp2g28010
OG0002559	Thhalv10005155m.g	Sp6g34300, Sp2g26760
OG0002560	Thhalv10005405m.g, Thhalv10005669m.g, Thhalv10005598m.g	Sp2g25130
OG0002561	Thhalv10013223m.g	Sp2g24990, Sp6g35540
OG0002562	Thhalv10023276m.g	Sp2g24900
OG0002562	Thhalv10003645m.g	Sp2g24940
OG0002563	Thhalv10002491m.g	Sp5g19200
OG0002564	Thhalv10004168m.g	Sp2g24520
OG0002565	Thhalv10003787m.g	Sp2g24360, Sp2g24350
OG0002566	Thhalv10005527m.g	Sp3g22220, Sp2g24290
OG0002567	Thhalv10004178m.g	Sp2g24230
OG0002568	Thhalv10015053m.g	Sp2g23460
OG0002569	Thhalv10010322m.g	Sp5g13240
OG0002570	Thhalv10004704m.g	Sp2g23600
OG0002571	Thhalv10003687m.g	Sp6g34510, Sp2g23710
OG0002572	Thhalv10003923m.g, Thhalv10013132m.g	Sp2g23950
OG0002573	Thhalv10003608m.g	Sp2g24040
OG0002574	Thhalv10004801m.g, Thhalv10015806m.g	Sp2g24190
OG0002576	Thhalv10004116m.g	Sp2g22410
OG0002576	Thhalv10015960m.g	Sp6g32560
OG0002577	Thhalv10004071m.g, Thhalv10004073m.g	Sp2g22350, Sp2g22400, Sp2g22390
OG0002578	Thhalv10003804m.g, Thhalv10016005m.g	Sp2g22260
OG0002579	Thhalv10005458m.g	Sp2g21720
OG0002579	Thhalv10005563m.g, Thhalv10004316m.g	Sp2g21710
OG0002581	Thhalv10004885m.g	Sp5g00290, Sp2g21620
OG0002582	Thhalv10004500m.g, Thhalv10029013m.g	Sp2g21490
OG0002583	Thhalv10003617m.g	Sp2g21140
OG0002583	Thhalv10022093m.g	Sp1g32080
OG0002584	Thhalv10005162m.g, Thhalv10000673m.g	Sp1g06410, Sp2g20940
OG0002586	Thhalv10003560m.g, Thhalv10019994m.g	Sp2g20810
OG0002587	Thhalv10003625m.g	Sp1g37090, Sp2g20070
OG0002588	Thhalv10004295m.g	SpUn0021_0030, Sp2g19820
OG0002589	Thhalv10005097m.g	Sp2g19750, SpUn0021_0100
OG0002590	Thhalv10004753m.g	Sp2g19740, SpUn0021_0110
OG0002591	Thhalv10005268m.g	SpUn0021_0120, Sp2g19730
OG0002592	Thhalv10009372m.g, Thhalv10004918m.g	Sp2g19580
OG0002593	Thhalv10003919m.g	Sp2g19530
OG0002593	Thhalv10020401m.g	Sp3g05790
OG0002594	Thhalv10024062m.g, Thhalv10005061m.g, Thhalv10023991m.g	Sp2g19330
OG0002595	Thhalv10005212m.g	Sp1g24280
OG0002596	Thhalv10005107m.g, Thhalv10021984m.g	Sp2g19190
OG0002597	Thhalv10020204m.g	SpUn0224_0020
OG0002598	Thhalv10003993m.g	Sp2g18660
OG0002599	Thhalv10004711m.g, Thhalv10004716m.g	Sp2g18340
OG0002600	Thhalv10005534m.g, Thhalv10005391m.g	Sp2g17750
OG0002601	Thhalv10003803m.g	Sp2g17380
OG0002602	Thhalv10004935m.g	Sp2g16205, Sp2g16210
OG0002603	Thhalv10015971m.g, Thhalv10005497m.g	Sp2g15740
OG0002604	Thhalv10005184m.g, Thhalv10005186m.g	Sp2g15510
OG0002605	Thhalv10005583m.g	Sp2g15410, Sp5g11510, Sp2g15430, Sp2g15420
OG0002606	Thhalv10007334m.g	Sp1g11670
OG0002606	Thhalv10005711m.g	Sp2g15340
OG0002607	Thhalv10011865m.g	Sp3g12440
OG0002608	Thhalv10007320m.g, Thhalv10027474m.g	Sp1g01100
OG0002609	Thhalv10007481m.g, Thhalv10029273m.g	Sp1g01530
OG0002610	Thhalv10006876m.g	Sp1g01640
OG0002611	Thhalv10008149m.g	Sp1g01850, Sp1g01840
OG0002612	Thhalv10006888m.g	Sp1g02210
OG0002613	Thhalv10007672m.g	Sp1g02230, Sp1g02220
OG0002614	Thhalv10009966m.g, Thhalv10008788m.g	Sp1g02260
OG0002615	Thhalv10025149m.g, Thhalv10023437m.g	Sp1g02280, Sp7g18890
OG0002616	Thhalv10026603m.g, Thhalv10021989m.g	SpUn0413_0020, Sp7g14780
OG0002617	Thhalv10014906m.g	Sp6g26070
OG0002618	Thhalv10014598m.g	Sp3g02820, Sp6g26200
OG0002619	Thhalv10015071m.g	Sp6g26380
OG0002620	Thhalv10015034m.g, Thhalv10014511m.g	Sp6g26670
OG0002621	Thhalv10016106m.g	Sp6g26700
OG0002622	Thhalv10015161m.g	Sp3g02430, Sp6g26740
OG0002623	Thhalv10013127m.g	Sp6g27070
OG0002624	Thhalv10015849m.g	Sp6g27080
OG0002625	Thhalv10013266m.g	Sp6g27210
OG0002626	Thhalv10015095m.g	Sp6g27710, Sp3g01820
OG0002627	Thhalv10013525m.g, Thhalv10009656m.g	Sp6g28040
OG0002628	Thhalv10007156m.g	Sp5g27630, Sp6g28120
OG0002629	Thhalv10012887m.g, Thhalv10012992m.g	Sp6g28140
OG0002631	Thhalv10015108m.g	Sp6g28310
OG0002632	Thhalv10014892m.g	Sp6g28350
OG0002633	Thhalv10009602m.g, Thhalv10019285m.g	Sp5g26150
OG0002634	Thhalv10019141m.g	Sp5g26090
OG0002635	Thhalv10018689m.g, Thhalv10018724m.g	Sp5g25370
OG0002636	Thhalv10019223m.g	Sp2g00570, Sp5g24870
OG0002637	Thhalv10018595m.g	Sp6g37550, SpUn0247_0040, Sp5g24850
OG0002638	Thhalv10019038m.g	Sp5g24720
OG0002639	Thhalv10019320m.g	Sp5g24710
OG0002640	Thhalv10018238m.g	Sp5g24350
OG0002640	Thhalv10018264m.g	Sp5g24100
OG0002641	Thhalv10018242m.g	Sp5g24050
OG0002643	Thhalv10019276m.g	Sp5g23975
OG0002644	Thhalv10019428m.g, Thhalv10027912m.g	Sp7g04760
OG0002645	Thhalv10028746m.g, Thhalv10007495m.g	Sp6g00500
OG0002646	Thhalv10026679m.g, Thhalv10029049m.g	Sp6g00620
OG0002647	Thhalv10028738m.g	Sp1g00760, Sp6g00790
OG0002648	Thhalv10028766m.g	Sp6g01010, Sp5g01750
OG0002649	Thhalv10028668m.g	Sp6g01150, Sp1g00950
OG0002650	Thhalv10029076m.g, Thhalv10009552m.g	Sp6g01760
OG0002651	Thhalv10028576m.g	Sp6g01930
OG0002652	Thhalv10029363m.g, Thhalv10029373m.g	Sp6g02070
OG0002653	Thhalv10015170m.g	Sp6g26160
OG0002654	Thhalv10012649m.g	Sp6g25020
OG0002655	Thhalv10002037m.g	Sp6g24850
OG0002657	Thhalv10012624m.g	Sp6g23370
OG0002657	Thhalv10015501m.g, Thhalv10015551m.g	Sp6g23510
OG0002658	Thhalv10012547m.g	Sp6g22670
OG0002659	Thhalv10015901m.g	Sp6g22430
OG0002659	Thhalv10013304m.g, Thhalv10013297m.g	Sp6g22420
OG0002660	Thhalv10014063m.g	Sp6g22390
OG0002661	Thhalv10013846m.g	Sp7g33030, Sp6g22200
OG0002662	Thhalv10012728m.g, Thhalv10012074m.g	Sp6g22030
OG0002663	Thhalv10014488m.g	Sp6g21790, Sp6g21780
OG0002664	Thhalv10012856m.g	Sp6g21650
OG0002665	Thhalv10014822m.g	Sp6g20810
OG0002666	Thhalv10015404m.g, Thhalv10027294m.g	Sp6g20540
OG0002667	Thhalv10011154m.g, Thhalv10015340m.g, Thhalv10010556m.g	Sp5g14620
OG0002668	Thhalv10013017m.g	Sp6g20210, Sp6g35760
OG0002669	Thhalv10022421m.g, Thhalv10013531m.g	Sp6g20000
OG0002670	Thhalv10014720m.g	Sp6g19730
OG0002671	Thhalv10012762m.g	SpUn0870_0010
OG0002672	Thhalv10015922m.g, Thhalv10012463m.g	Sp6g19840
OG0002673	Thhalv10014775m.g, Thhalv10012050m.g	Sp6g19740
OG0002674	Thhalv10013455m.g	Sp1g09180, Sp6g19670
OG0002675	Thhalv10018764m.g	Sp5g34910
OG0002676	Thhalv10012995m.g	Sp6g19100
OG0002677	Thhalv10014276m.g	Sp6g19030
OG0002678	Thhalv10015218m.g	Sp7g27720
OG0002679	Thhalv10012859m.g	Sp6g17770
OG0002680	Thhalv10012614m.g	Sp6g17720
OG0002681	Thhalv10025546m.g	Sp7g24870
OG0002681	Thhalv10013473m.g	Sp6g17010
OG0002682	Thhalv10012607m.g	Sp6g17220, Sp7g24680
OG0002683	Thhalv10012622m.g	Sp6g17240, Sp6g17230
OG0002684	Thhalv10012723m.g, Thhalv10001095m.g	Sp6g17410
OG0002685	Thhalv10015021m.g	Sp6g16460
OG0002685	Thhalv10026554m.g	Sp7g25200
OG0002686	Thhalv10012835m.g, Thhalv10014149m.g	Sp6g16290
OG0002687	Thhalv10015328m.g, Thhalv10015243m.g, Thhalv10014267m.g	Sp6g15930
OG0002688	Thhalv10002918m.g, Thhalv10015388m.g	Sp6g15730
OG0002689	Thhalv10012414m.g	Sp6g15593
OG0002690	Thhalv10021919m.g	Sp3g12730
OG0002691	Thhalv10014777m.g	Sp7g25890, Sp6g15340
OG0002692	Thhalv10016082m.g	Sp6g15150
OG0002694	Thhalv10013050m.g	Sp6g15020
OG0002694	Thhalv10026876m.g	Sp7g23780
OG0002695	Thhalv10013447m.g	Sp6g14730, Sp6g14720, Sp6g14740
OG0002696	Thhalv10015344m.g	Sp6g14380
OG0002696	Thhalv10015563m.g	Sp6g14400
OG0002697	Thhalv10014460m.g	Sp6g14350, SpUn0060_0040
OG0002698	Thhalv10014640m.g	Sp6g13300
OG0002699	Thhalv10014773m.g	Sp6g13210
OG0002700	Thhalv10014960m.g	Sp6g13100
OG0002701	Thhalv10014242m.g	Sp6g13070, Sp6g13050
OG0002702	Thhalv10015178m.g	Sp6g12920
OG0002703	Thhalv10014456m.g	SpUn0015_0080, Sp6g12560, SpUn0039_0020
OG0002704	Thhalv10012807m.g	Sp6g12540, SpUn0015_0100
OG0002706	Thhalv10014300m.g	SpUn0050_0040, SpUn0508_0010
OG0002707	Thhalv10013321m.g	Sp6g12330
OG0002708	Thhalv10012812m.g	Sp6g12320, SpUn0035_0030
OG0002709	Thhalv10011801m.g	Sp1g35720
OG0002710	Thhalv10016001m.g	Sp6g11950
OG0002712	Thhalv10015309m.g	Sp6g11910, Sp6g11920, Sp6g11880
OG0002713	Thhalv10020980m.g	Sp3g00410
OG0002714	Thhalv10014978m.g	Sp6g29180, Sp6g29720, Sp6g16680, Sp6g29170
OG0002715	Thhalv10012902m.g	SpUn0049_0010, Sp6g29820
OG0002716	Thhalv10014070m.g	Sp6g29880, SpUn0049_0080
OG0002717	Thhalv10012893m.g	Sp6g30200
OG0002718	Thhalv10029536m.g, Thhalv10013654m.g	Sp6g30290
OG0002719	Thhalv10020919m.g	Sp3g07030
OG0002719	Thhalv10013800m.g	Sp6g30530
OG0002720	Thhalv10013044m.g	Sp6g30640
OG0002721	Thhalv10012221m.g, Thhalv10012468m.g	Sp6g30960
OG0002722	Thhalv10013519m.g	Sp6g31030
OG0002723	Thhalv10013095m.g	Sp6g31060
OG0002724	Thhalv10013804m.g	Sp6g31130
OG0002725	Thhalv10014116m.g	Sp6g31430
OG0002725	Thhalv10021168m.g	Sp3g10300
OG0002726	Thhalv10012987m.g	Sp6g31510
OG0002727	Thhalv10015810m.g	Sp6g31520
OG0002728	Thhalv10014910m.g	Sp6g31570
OG0002729	Thhalv10013735m.g, Thhalv10015527m.g	Sp6g31970
OG0002730	Thhalv10016084m.g	SpUn0510_0010, SpUn0348_0010
OG0002731	Thhalv10013593m.g	Sp6g32270, Sp2g22130
OG0002732	Thhalv10012483m.g	Sp6g32450, Sp3g28070
OG0002733	Thhalv10012994m.g, Thhalv10003434m.g	Sp6g32590
OG0002734	Thhalv10005439m.g	Sp2g22490
OG0002734	Thhalv10015969m.g	Sp2g22480, Sp6g32700
OG0002735	Thhalv10014285m.g	Sp6g32730
OG0002736	Thhalv10012606m.g	Sp6g32740, Sp2g22540, Sp2g06120
OG0002737	Thhalv10014136m.g	Sp6g33180
OG0002738	Thhalv10013419m.g	SpUn0247_0010, Sp6g33340
OG0002739	Thhalv10004681m.g	Sp6g33730
OG0002740	Thhalv10013060m.g	Sp2g26750, Sp6g34330
OG0002741	Thhalv10015314m.g	Sp6g34560
OG0002742	Thhalv10014503m.g	Sp6g34620
OG0002743	Thhalv10003964m.g, Thhalv10015619m.g	Sp6g35150
OG0002744	Thhalv10014718m.g	Sp6g35400
OG0002744	Thhalv10004938m.g	Sp2g24850
OG0002745	Thhalv10015436m.g	Sp6g35690, Sp2g03560, Sp2g25360
OG0002746	Thhalv10014071m.g	Sp6g35990
OG0002746	Thhalv10014077m.g	Sp6g36000
OG0002747	Thhalv10014897m.g	Sp6g36090
OG0002748	Thhalv10013121m.g, Thhalv10014980m.g	Sp6g36280
OG0002749	Thhalv10013402m.g	Sp6g37000
OG0002750	Thhalv10013041m.g	Sp6g37170
OG0002751	Thhalv10013224m.g	SpUn1366_0010, Sp6g37590
OG0002752	Thhalv10013953m.g	Sp6g37620
OG0002753	Thhalv10013430m.g	Sp6g37810, Sp7g10590
OG0002754	Thhalv10014187m.g	Sp6g37990
OG0002755	Thhalv10014762m.g	Sp6g38490
OG0002756	Thhalv10020357m.g	Sp6g38690, Sp3g08480
OG0002757	Thhalv10003096m.g, Thhalv10015440m.g	Sp6g26750
OG0002757	Thhalv10022417m.g	Sp3g02400
OG0002758	Thhalv10002980m.g, Thhalv10015708m.g	Sp6g38890
OG0002759	Thhalv10003274m.g, Thhalv10014711m.g	Sp6g39370
OG0002760	Thhalv10013954m.g	Sp6g38950, Sp6g39410
OG0002761	Thhalv10012858m.g	Sp3g31860, Sp6g40080
OG0002762	Thhalv10015221m.g, Thhalv10012673m.g	Sp6g40090
OG0002763	Thhalv10013211m.g	Sp7g08810, Sp6g40120
OG0002764	Thhalv10015468m.g, Thhalv10022901m.g	Sp6g40170
OG0002766	Thhalv10013276m.g	Sp1g36510, Sp6g40570
OG0002767	Thhalv10000246m.g	Sp7g36910, Sp4g00460
OG0002768	Thhalv10000056m.g	Sp4g00790
OG0002769	Thhalv10000389m.g, Thhalv10027169m.g	Sp4g00810
