Orthogroup	S_parvula	E_salsugineum
OG0001342	Sp7g28970, Sp7g28980	Thhalv10006827m.g
OG0001342	Sp3g01030, Sp5g20100	Thhalv10001848m.g
OG0001343	Sp5g04170	Thhalv10006302m.g
OG0001343	Sp4g24820	Thhalv10017391m.g
OG0001344	Sp1g10220	Thhalv10007876m.g
OG0001344	Sp2g02730	Thhalv10023518m.g
OG0001345	Sp1g12400	Thhalv10006818m.g
OG0001345	Sp2g14170	Thhalv10003656m.g
OG0001346	Sp1g12730	Thhalv10008161m.g
OG0001346	Sp2g13910	Thhalv10004564m.g
OG0001347	Sp1g12890	Thhalv10008286m.g
OG0001347	Sp2g13590	Thhalv10004674m.g
OG0001348	Sp2g12930	Thhalv10000838m.g
OG0001348	Sp1g13360	Thhalv10007261m.g
OG0001349	Sp5g35640	Thhalv10019227m.g
OG0001349	Sp1g13710	Thhalv10008912m.g
OG0001350	Sp5g34930	Thhalv10018389m.g
OG0001350	Sp1g14270	Thhalv10009815m.g, Thhalv10015005m.g, Thhalv10003084m.g
OG0001351	Sp1g14310	Thhalv10009235m.g
OG0001351	Sp5g34850	Thhalv10019388m.g
OG0001352	Sp1g14410	Thhalv10009201m.g
OG0001352	Sp5g34740	Thhalv10019378m.g
OG0001353	Sp5g34590	Thhalv10018604m.g
OG0001353	Sp1g14490	Thhalv10007716m.g
OG0001354	Sp5g34520	Thhalv10018438m.g
OG0001354	Sp1g14530	Thhalv10007432m.g
OG0001355	Sp1g14540	Thhalv10007384m.g
OG0001355	Sp5g34460, Sp5g21820, Sp5g21830	Thhalv10018417m.g
OG0001356	Sp1g14550	Thhalv10010021m.g
OG0001356	Sp5g34450	Thhalv10018147m.g
OG0001357	Sp1g14610	Thhalv10007910m.g
OG0001357	Sp5g34280	Thhalv10018699m.g
OG0001358	Sp5g34080	Thhalv10018356m.g
OG0001358	Sp1g14820	Thhalv10007268m.g
OG0001359	Sp5g34070	Thhalv10018536m.g
OG0001359	Sp1g14830	Thhalv10007658m.g
OG0001360	Sp1g18050	Thhalv10008036m.g
OG0001360	Sp5g31210	Thhalv10018759m.g
OG0001361	Sp1g18440	Thhalv10009302m.g
OG0001361	Sp1g18450	Thhalv10009567m.g
OG0001362	Sp1g18480	Thhalv10006866m.g
OG0001362	Sp5g31540	Thhalv10018134m.g
OG0001363	Sp5g31590	Thhalv10018375m.g
OG0001363	Sp1g18560	Thhalv10009424m.g
OG0001364	Sp1g18790	Thhalv10008583m.g
OG0001364	Sp5g31960	Thhalv10019177m.g
OG0001365	Sp1g37530	Thhalv10012152m.g, Thhalv10012161m.g
OG0001365	Sp1g37850	Thhalv10012266m.g, Thhalv10012377m.g, Thhalv10012356m.g
OG0001366	Sp1g15140	Thhalv10008010m.g
OG0001366	Sp1g15130, Sp7g23320	Thhalv10025577m.g
OG0001367	Sp1g26460, Sp1g26450	Thhalv10007400m.g
OG0001368	Sp6g05390	Thhalv10028846m.g
OG0001368	Sp7g20800	Thhalv10025849m.g
OG0001369	Sp7g20050	Thhalv10024761m.g
OG0001369	Sp3g30103	Thhalv10022627m.g
OG0001370	Sp7g18790	Thhalv10024389m.g
OG0001370	Sp2g09320	Thhalv10000774m.g
OG0001371	Sp7g15770	Thhalv10024618m.g
OG0001371	Sp2g11110	Thhalv10000798m.g, Thhalv10001169m.g
OG0001372	Sp3g28930	Thhalv10022696m.g
OG0001372	Sp5g08390	Thhalv10010282m.g
OG0001373	SpUn0282_0010, SpUn0839_0010, Sp5g30010	Thhalv10019573m.g
OG0001374	Sp1g15880	Thhalv10009632m.g
OG0001374	Sp5g22960	Thhalv10019549m.g
OG0001376	SpUn0909_0020	Thhalv10020035m.g, Thhalv10020036m.g
OG0001377	Sp3g07160	Thhalv10020669m.g
OG0001377	Sp3g07150	Thhalv10020635m.g
OG0001378	SpUn1555_0010	Thhalv10021092m.g
OG0001378	Sp3g07080	Thhalv10021063m.g
OG0001379	Sp4g12610	Thhalv10016789m.g
OG0001379	Sp3g00730	Thhalv10021223m.g
OG0001380	Sp7g12520	Thhalv10026117m.g
OG0001380	Sp7g12510, Sp7g12500	Thhalv10027007m.g
OG0001381	Sp5g05060	Thhalv10005884m.g
OG0001381	Sp4g24130	Thhalv10016499m.g
OG0001382	Sp5g04850	Thhalv10006282m.g
OG0001382	Sp5g01130	Thhalv10006281m.g
OG0001383	Sp5g03890	Thhalv10005734m.g
OG0001383	Sp1g05250	Thhalv10006529m.g
OG0001385	Sp1g17420	Thhalv10008761m.g
OG0001385	Sp5g30440	Thhalv10019864m.g
OG0001386	Sp5g29830	Thhalv10018346m.g
OG0001386	Sp1g16850	Thhalv10007243m.g
OG0001387	Sp1g16650	Thhalv10006926m.g
OG0001387	Sp5g29490	Thhalv10018206m.g
OG0001388	Sp5g29120	Thhalv10018209m.g
OG0001388	Sp1g16400	Thhalv10006963m.g
OG0001389	Sp1g16390	Thhalv10007641m.g
OG0001389	Sp5g29110	Thhalv10018569m.g
OG0001390	Sp1g16210	Thhalv10008614m.g
OG0001390	Sp5g28800	Thhalv10019050m.g
OG0001391	Sp2g12720, Sp2g21980, Sp1g16040	Thhalv10006945m.g
OG0001392	Sp1g16010	Thhalv10007785m.g
OG0001392	Sp5g28320	Thhalv10018609m.g
OG0001393	Sp1g15970	Thhalv10008957m.g
OG0001393	Sp5g28200	Thhalv10019231m.g
OG0001394	Sp5g27810	Thhalv10019450m.g
OG0001394	Sp1g15670	Thhalv10021936m.g, Thhalv10008868m.g
OG0001395	Sp1g15570	Thhalv10008164m.g
OG0001395	Sp5g27680	Thhalv10018986m.g
OG0001396	Sp1g15470, SpUn0033_0080, Sp1g15460, SpUn0033_0090	Thhalv10006824m.g, Thhalv10006841m.g
OG0001397	Sp5g33830	Thhalv10019736m.g
OG0001398	Sp1g15030	Thhalv10008996m.g
OG0001398	Sp5g33880	Thhalv10019278m.g
OG0001399	Sp1g15000	Thhalv10007531m.g
OG0001399	Sp5g33890	Thhalv10018485m.g
OG0001400	Sp1g05940, Sp4g12570	Thhalv10009159m.g
OG0001401	Sp1g06050, Sp4g12360	Thhalv10009101m.g
OG0001402	Sp1g06160	Thhalv10008485m.g
OG0001402	Sp4g12120	Thhalv10017113m.g
OG0001403	Sp1g06400, SpUn0899_0010	Thhalv10006641m.g
OG0001404	Sp5g14040, Sp5g14050	Thhalv10010060m.g, Thhalv10010059m.g
OG0001405	Sp5g13600	Thhalv10010068m.g
OG0001405	Sp5g13610	Thhalv10010066m.g
OG0001406	Sp5g12870	Thhalv10011067m.g
OG0001406	Sp5g12860	Thhalv10010299m.g
OG0001407	Sp3g28460	Thhalv10022957m.g, Thhalv10022994m.g
OG0001407	Sp3g28450	Thhalv10023033m.g, Thhalv10023154m.g
OG0001408	Sp7g05580	Thhalv10027685m.g
OG0001408	Sp2g00120	Thhalv10023348m.g
OG0001409	Sp1g33300	Thhalv10011446m.g
OG0001409	Sp1g33240, Sp1g33260	Thhalv10011999m.g, Thhalv10012005m.g
OG0001410	Sp7g16860	Thhalv10024231m.g
OG0001410	Sp6g24000	Thhalv10012460m.g
OG0001411	Sp2g12270	Thhalv10000952m.g
OG0001411	Sp7g16900	Thhalv10025583m.g
OG0001412	Sp4g10420	Thhalv10016678m.g
OG0001412	Sp1g06900	Thhalv10007683m.g
OG0001413	Sp2g01050	Thhalv10027911m.g
OG0001413	Sp2g01070	Thhalv10023905m.g
OG0001413	Sp2g01040	Thhalv10028048m.g, Thhalv10023893m.g
OG0001414	Sp3g11720	Thhalv10020816m.g
OG0001414	Sp1g41040	Thhalv10011520m.g
OG0001415	Sp1g40060	Thhalv10011242m.g
OG0001416	Sp1g39230	Thhalv10012076m.g, Thhalv10011828m.g, Thhalv10011942m.g, Thhalv10011826m.g, Thhalv10012041m.g, Thhalv10012294m.g, Thhalv10011831m.g
OG0001418	Sp1g18980	Thhalv10008020m.g
OG0001418	Sp5g32200	Thhalv10000228m.g
OG0001419	Sp5g16200	Thhalv10002919m.g
OG0001419	Sp5g16190	Thhalv10002793m.g
OG0001419	Sp6g22360	Thhalv10013201m.g
OG0001420	Sp6g04390	Thhalv10028504m.g
OG0001420	Sp6g04380	Thhalv10029445m.g, Thhalv10028501m.g, Thhalv10028500m.g
OG0001420	Sp6g04370	Thhalv10028498m.g
OG0001421	SpUn0095_0070	Thhalv10015993m.g, Thhalv10015301m.g, Thhalv10015884m.g, Thhalv10015736m.g, Thhalv10015350m.g
OG0001421	Sp5g33780	Thhalv10018570m.g
OG0001422	SpUn0074_0050	Thhalv10018776m.g
OG0001422	SpUn0074_0020, Sp5g33740	Thhalv10018738m.g
OG0001423	Sp3g31130, Sp7g33600	Thhalv10022796m.g
OG0001425	Sp6g05400	Thhalv10028909m.g
OG0001426	Sp1g11940	Thhalv10009781m.g
OG0001428	Sp2g10440	Thhalv10000780m.g
OG0001429	SpUn0698_0010, Sp2g12210	Thhalv10000734m.g, Thhalv10000744m.g
OG0001430	Sp5g07690, Sp5g07670, Sp5g07680	Thhalv10010125m.g, Thhalv10010166m.g
OG0001431	Sp7g14490	Thhalv10026734m.g
OG0001432	Sp1g38300	Thhalv10028238m.g, Thhalv10027722m.g, Thhalv10029295m.g, Thhalv10027133m.g, Thhalv10028261m.g, Thhalv10005410m.g, Thhalv10027725m.g, Thhalv10028064m.g
OG0001433	Sp1g33930, SpUn0058_0010	Thhalv10009972m.g
OG0001433	Sp7g12250	Thhalv10009802m.g, Thhalv10017914m.g
OG0001434	Sp5g07170, Sp5g07175	Thhalv10002227m.g
OG0001434	Sp3g31300	Thhalv10010610m.g, Thhalv10010605m.g
OG0001435	Sp5g20790	Thhalv10027039m.g, Thhalv10027170m.g, Thhalv10027490m.g, Thhalv10027377m.g, Thhalv10025678m.g, Thhalv10000284m.g, Thhalv10000285m.g, Thhalv10024136m.g, Thhalv10019458m.g
OG0001437	SpUn0001_0060	Thhalv10002173m.g, Thhalv10029129m.g, Thhalv10002771m.g, Thhalv10023140m.g, Thhalv10003372m.g, Thhalv10009967m.g, Thhalv10023964m.g, Thhalv10003408m.g, Thhalv10002975m.g
OG0001440	Sp7g16670	Thhalv10027543m.g
OG0001440	Sp2g12030	Thhalv10000931m.g
OG0001441	Sp2g11340	Thhalv10001224m.g
OG0001441	Sp4g16970	Thhalv10017082m.g
OG0001442	Sp2g11100	Thhalv10001128m.g
OG0001442	Sp2g11090	Thhalv10001064m.g
OG0001443	Sp7g15740	Thhalv10024458m.g
OG0001443	Sp2g11070	Thhalv10011144m.g, Thhalv10000782m.g
OG0001444	Sp7g15660	Thhalv10025383m.g
OG0001444	Sp2g11030	Thhalv10000919m.g
OG0001445	Sp2g10630	Thhalv10001150m.g, Thhalv10001075m.g
OG0001446	Sp2g09690	Thhalv10001106m.g
OG0001446	Sp7g18390	Thhalv10026779m.g
OG0001447	Sp2g14420	Thhalv10022792m.g, Thhalv10022979m.g, Thhalv10004477m.g
OG0001449	Sp3g22170	Thhalv10002535m.g
OG0001449	Sp7g10940	Thhalv10025298m.g
OG0001451	Sp4g03740	Thhalv10000339m.g
OG0001452	Sp5g02760	Thhalv10003109m.g
OG0001452	Sp5g02750	Thhalv10005305m.g, Thhalv10005294m.g
OG0001453	Sp7g34930	Thhalv10024415m.g
OG0001453	Sp4g02270	Thhalv10000049m.g
OG0001454	SpUn1105_0010	Thhalv10000452m.g
OG0001454	SpUn1716_0010	Thhalv10000612m.g, Thhalv10000540m.g, Thhalv10000436m.g, Thhalv10002363m.g
OG0001455	Sp4g25800	Thhalv10001737m.g, Thhalv10023105m.g, Thhalv10001798m.g
OG0001455	Sp7g10340	Thhalv10010901m.g
OG0001456	Sp4g02870	Thhalv10008034m.g
OG0001456	Sp4g11550	Thhalv10016860m.g
OG0001457	Sp4g11020	Thhalv10017075m.g
OG0001457	Sp1g06740	Thhalv10009315m.g
OG0001458	Sp4g10790	Thhalv10017487m.g
OG0001459	Sp4g10490, Sp4g10510	Thhalv10023766m.g, Thhalv10023112m.g
OG0001460	Sp5g05240	Thhalv10009908m.g, Thhalv10006455m.g, Thhalv10008553m.g, Thhalv10009639m.g
OG0001461	Sp4g09940	Thhalv10001885m.g
OG0001461	Sp1g03420	Thhalv10006570m.g
OG0001463	Sp3g24720	Thhalv10002124m.g, Thhalv10002862m.g
OG0001464	Sp6g04580, SpUn0110_0020	Thhalv10028970m.g
OG0001465	Sp4g21060	Thhalv10016888m.g
OG0001465	Sp5g08150	Thhalv10023484m.g
OG0001466	Sp3g10150	Thhalv10021528m.g
OG0001466	Sp4g19590	Thhalv10017239m.g
OG0001467	Sp4g19470	Thhalv10016480m.g
OG0001467	Sp5g08950	Thhalv10010255m.g
OG0001468	Sp4g19380	Thhalv10010755m.g, Thhalv10017301m.g
OG0001470	Sp4g18820, Sp5g09370	Thhalv10010378m.g, Thhalv10010379m.g
OG0001471	Sp4g17980	Thhalv10016563m.g
OG0001471	Sp7g15220	Thhalv10027002m.g
OG0001472	Sp1g27710	Thhalv10008500m.g
OG0001472	Sp4g17780	Thhalv10017084m.g
OG0001473	Sp4g16500, Sp3g25020, SpUn0208_0010, SpUn1073_0010	Thhalv10016514m.g
OG0001474	Sp7g20980	Thhalv10025096m.g
OG0001474	Sp6g05570	Thhalv10028629m.g
OG0001476	Sp6g06260, Sp7g21660	Thhalv10028922m.g
OG0001477	Sp2g00340	Thhalv10023353m.g
OG0001477	Sp6g06410	Thhalv10028514m.g
OG0001478	Sp7g21750	Thhalv10025256m.g
OG0001478	Sp6g06360	Thhalv10028674m.g
OG0001479	Sp6g07120	Thhalv10028594m.g
OG0001479	Sp6g07110	Thhalv10028595m.g
OG0001480	Sp6g07160, Sp6g07170	Thhalv10009214m.g, Thhalv10009215m.g
OG0001483	Sp1g29350	Thhalv10008064m.g
OG0001483	Sp6g07740	Thhalv10029409m.g
OG0001484	Sp1g33820	Thhalv10022296m.g
OG0001485	Sp6g09410, Sp6g09370	Thhalv10028523m.g
OG0001486	Sp6g20370	Thhalv10013134m.g
OG0001486	Sp7g37240	Thhalv10024782m.g
OG0001487	Sp7g36710	Thhalv10024369m.g
OG0001487	Sp4g00640	Thhalv10000042m.g
OG0001488	Sp7g35410, Sp4g01850, SpUn0042_0010	Thhalv10000099m.g
OG0001489	Sp4g20780	Thhalv10016525m.g
OG0001489	Sp6g39180	Thhalv10013299m.g
OG0001490	Sp4g21560, SpUn0018_0110	Thhalv10017602m.g
OG0001491	Sp5g06850, Sp5g24410	Thhalv10011166m.g
OG0001492	Sp5g05830	Thhalv10006131m.g
OG0001492	Sp4g23460	Thhalv10017035m.g
OG0001493	Sp5g05310, Sp4g23800	Thhalv10005924m.g
OG0001494	Sp4g23860	Thhalv10016231m.g
OG0001494	Sp5g05250	Thhalv10005836m.g
OG0001495	Sp5g05180	Thhalv10005801m.g
OG0001495	Sp4g24040	Thhalv10016286m.g
OG0001496	Sp4g24050	Thhalv10016187m.g
OG0001496	Sp5g05130, Sp5g05140	Thhalv10005770m.g
OG0001498	Sp4g24670	Thhalv10017395m.g
OG0001498	Sp4g24660	Thhalv10017393m.g
OG0001499	Sp5g03440	Thhalv10006086m.g
OG0001499	Sp4g25840	Thhalv10001531m.g
OG0001500	Sp4g25920	Thhalv10001418m.g
OG0001500	Sp5g03310	Thhalv10005933m.g
OG0001501	Sp4g26520	Thhalv10001726m.g
OG0001501	Sp5g03090	Thhalv10005886m.g
OG0001502	Sp4g26650	Thhalv10001473m.g
OG0001502	Sp4g26640	Thhalv10027553m.g
OG0001503	Sp4g27910	Thhalv10001309m.g
OG0001503	Sp5g02090	Thhalv10005889m.g
OG0001504	Sp7g11940	Thhalv10027011m.g
OG0001504	Sp4g29380	Thhalv10001751m.g
OG0001505	Sp5g32760	Thhalv10018828m.g
OG0001505	Sp1g19410	Thhalv10009473m.g
OG0001506	Sp5g33040	Thhalv10019328m.g
OG0001507	Sp5g33120	Thhalv10019686m.g
OG0001507	Sp1g19630	Thhalv10008637m.g
OG0001508	Sp5g33330	Thhalv10019322m.g
OG0001508	Sp1g19780	Thhalv10009116m.g
OG0001509	Sp5g26300	Thhalv10019247m.g
OG0001509	Sp1g20440	Thhalv10008928m.g
OG0001510	Sp5g25630, Sp1g20820	Thhalv10008711m.g
OG0001511	Sp5g25590, Sp1g20890	Thhalv10019797m.g
OG0001512	Sp1g21160, Sp7g01980	Thhalv10009461m.g
OG0001513	Sp1g21200	Thhalv10009999m.g
OG0001514	Sp1g21220	Thhalv10006773m.g
OG0001515	Sp5g23750	Thhalv10019088m.g
OG0001515	Sp1g22690	Thhalv10008674m.g
OG0001516	Sp5g22770	Thhalv10019724m.g
OG0001516	Sp1g23280	Thhalv10007324m.g
OG0001517	Sp1g23300	Thhalv10027406m.g
OG0001517	Sp4g07260	Thhalv10001260m.g, Thhalv10007728m.g
OG0001518	Sp1g23510	Thhalv10008045m.g
OG0001518	Sp1g23500	Thhalv10008078m.g
OG0001519	Sp1g24200, Sp1g24120	Thhalv10006582m.g
OG0001520	SpUN1596_0010	Thhalv10027640m.g
OG0001521	Sp4g17170	Thhalv10016409m.g
OG0001521	Sp1g26710	Thhalv10007135m.g
OG0001522	Sp2g27200, Sp6g38880	Thhalv10029123m.g
OG0001523	Sp7g23020, Sp4g17540, Sp4g17550	Thhalv10017881m.g
OG0001523	Sp1g28410	Thhalv10006650m.g
OG0001524	Sp6g07590	Thhalv10028772m.g
OG0001524	Sp1g29250	Thhalv10008092m.g
OG0001525	Sp1g30440	Thhalv10001811m.g
OG0001526	Sp7g17090, Sp1g29690	Thhalv10009671m.g
OG0001528	Sp5g12030	Thhalv10011152m.g
OG0001528	Sp2g29420	Thhalv10003994m.g
OG0001530	Sp6g33140, Sp2g28340	Thhalv10003847m.g
OG0001531	Sp6g33580	Thhalv10015138m.g
OG0001531	Sp2g27750	Thhalv10005190m.g
OG0001532	Sp6g33620	Thhalv10014895m.g
OG0001532	Sp2g27710	Thhalv10005089m.g
OG0001533	Sp6g33660	Thhalv10013550m.g
OG0001533	Sp2g27670	Thhalv10004220m.g
OG0001534	Sp2g26800, Sp5g26430	Thhalv10003959m.g
OG0001535	Sp5g13290	Thhalv10010337m.g
OG0001535	Sp2g26660	Thhalv10004138m.g
OG0001536	Sp2g26550	Thhalv10004831m.g
OG0001537	Sp2g25980, Sp5g13990	Thhalv10010583m.g
OG0001538	Sp5g13070	Thhalv10010269m.g
OG0001538	Sp2g23440	Thhalv10003948m.g
OG0001539	Sp2g23650	Thhalv10008281m.g, Thhalv10004651m.g
OG0001540	Sp6g31870	Thhalv10013787m.g, Thhalv10028336m.g, Thhalv10004382m.g
OG0001541	Sp3g04490	Thhalv10020314m.g
OG0001541	Sp2g20990	Thhalv10003734m.g
OG0001542	Sp3g04130	Thhalv10021283m.g
OG0001543	Sp2g09790, Sp2g20690	Thhalv10004203m.g
OG0001543	Sp6g20110	Thhalv10029181m.g
OG0001544	Sp3g03840	Thhalv10021202m.g
OG0001544	Sp2g20450	Thhalv10004666m.g
OG0001545	Sp3g03910, Sp2g20380	Thhalv10020130m.g
OG0001546	Sp6g02170	Thhalv10028435m.g
OG0001546	Sp2g19540	Thhalv10003667m.g
OG0001547	Sp5g25600	Thhalv10018583m.g
OG0001547	Sp2g18030	Thhalv10004175m.g
OG0001548	Sp7g02550	Thhalv10028198m.g
OG0001548	Sp2g17790	Thhalv10004028m.g
OG0001549	Sp7g02070	Thhalv10028314m.g
OG0001549	Sp2g17220	Thhalv10005220m.g
OG0001550	Sp7g01990	Thhalv10027983m.g
OG0001550	Sp2g17150	Thhalv10005087m.g
OG0001551	Sp2g17120	Thhalv10005082m.g
OG0001551	Sp7g01920	Thhalv10027982m.g
OG0001552	Sp2g17100, Sp7g01880	Thhalv10004596m.g
OG0001553	Sp2g17070	Thhalv10005667m.g
OG0001553	Sp7g01780	Thhalv10027951m.g
OG0001554	Sp2g16890	Thhalv10004964m.g, Thhalv10004960m.g
OG0001555	Sp3g23600, Sp2g16810	Thhalv10004777m.g
OG0001556	Sp2g16730	Thhalv10004482m.g
OG0001556	Sp7g01330	Thhalv10027816m.g
OG0001557	Sp2g16460	Thhalv10004014m.g
OG0001557	Sp7g01140	Thhalv10027727m.g
OG0001558	Sp2g16380	Thhalv10004746m.g
OG0001559	Sp2g16160	Thhalv10005242m.g
OG0001559	Sp7g00940	Thhalv10028017m.g
OG0001560	Sp2g16140	Thhalv10003758m.g
OG0001560	Sp7g00910	Thhalv10027673m.g
OG0001561	Sp2g15990, Sp2g15980	Thhalv10003736m.g, Thhalv10003731m.g
OG0001562	Sp2g15940, Sp2g15930	Thhalv10005481m.g
OG0001563	Sp1g01820	Thhalv10008507m.g
OG0001563	Sp6g02340	Thhalv10028867m.g
OG0001564	Sp6g02580, Sp1g02060	Thhalv10006519m.g
OG0001565	Sp1g02150, Sp6g02800	Thhalv10029178m.g
OG0001566	Sp3g03250	Thhalv10020390m.g
OG0001566	Sp6g25830	Thhalv10013152m.g
OG0001567	Sp6g25980, Sp6g25970, Sp6g25990	Thhalv10015380m.g
OG0001568	Sp6g26130	Thhalv10012841m.g
OG0001568	Sp3g02910	Thhalv10020173m.g
OG0001569	Sp3g32640	Thhalv10023093m.g
OG0001569	Sp6g26370	Thhalv10013587m.g
OG0001570	Sp6g28490	Thhalv10013660m.g
OG0001570	Sp3g01270	Thhalv10020815m.g
OG0001571	Sp3g30860, Sp3g31060, Sp5g25950	Thhalv10018292m.g
OG0001572	Sp5g24250	Thhalv10019460m.g
OG0001572	Sp7g27800	Thhalv10024845m.g
OG0001573	Sp7g04300	Thhalv10027968m.g
OG0001574	Sp6g00010	Thhalv10029044m.g
OG0001574	SpUn0781_0010, Sp1g00140	Thhalv10009021m.g
OG0001575	Sp6g00020	Thhalv10029163m.g
OG0001575	Sp1g34720	Thhalv10028197m.g, Thhalv10011621m.g
OG0001576	Sp6g00360	Thhalv10028469m.g
OG0001576	Sp1g00740	Thhalv10006930m.g
OG0001577	Sp1g00550	Thhalv10009057m.g
OG0001577	Sp6g00670	Thhalv10029050m.g
OG0001578	Sp6g00690	Thhalv10028608m.g
OG0001578	Sp1g00560	Thhalv10007855m.g
OG0001579	Sp6g01070	Thhalv10028623m.g
OG0001579	Sp6g01050, Sp1g00890	Thhalv10010005m.g
OG0001580	Sp6g01490	Thhalv10029452m.g
OG0001581	Sp6g01520	Thhalv10028753m.g
OG0001581	Sp1g01380	Thhalv10008009m.g
OG0001582	Sp1g01440, Sp6g01580	Thhalv10028544m.g
OG0001583	Sp3g01810	Thhalv10020933m.g
OG0001583	Sp6g27750	Thhalv10014571m.g
OG0001584	Sp6g25695	Thhalv10013941m.g
OG0001584	Sp6g25700	Thhalv10013982m.g
OG0001585	Sp6g25590	Thhalv10015085m.g
OG0001585	Sp3g05220	Thhalv10021810m.g
OG0001586	Sp6g25500, Sp6g25510	Thhalv10012637m.g
OG0001587	Sp3g05110	Thhalv10020342m.g
OG0001587	Sp6g25320	Thhalv10013116m.g
OG0001588	Sp6g25160	Thhalv10014774m.g
OG0001588	Sp3g04980	Thhalv10021555m.g
OG0001589	Sp4g08370	Thhalv10001987m.g
OG0001589	Sp6g23320	Thhalv10013527m.g
OG0001590	Sp6g22960	Thhalv10015076m.g, Thhalv10010953m.g
OG0001591	Sp5g16310	Thhalv10002900m.g
OG0001591	Sp6g22500	Thhalv10012709m.g
OG0001592	SpUn0001_0530	Thhalv10003315m.g, Thhalv10003426m.g
OG0001592	Sp6g22020, Sp6g22010	Thhalv10012100m.g, Thhalv10015908m.g, Thhalv10000432m.g
OG0001593	Sp6g21710	Thhalv10013333m.g
OG0001594	Sp6g21570	Thhalv10014932m.g, Thhalv10014933m.g
OG0001595	Sp5g15250, Sp6g21320	Thhalv10003016m.g
OG0001596	Sp6g21150	Thhalv10014846m.g
OG0001597	Sp4g08330	Thhalv10002055m.g
OG0001597	Sp6g20480	Thhalv10014233m.g
OG0001598	Sp6g20400	Thhalv10014704m.g
OG0001598	Sp4g12520	Thhalv10016970m.g
OG0001599	Sp5g14550	Thhalv10010643m.g
OG0001599	Sp6g20340	Thhalv10014590m.g
OG0001600	Sp6g19770	Thhalv10015618m.g
OG0001600	Sp6g19750	Thhalv10015308m.g, Thhalv10015296m.g
OG0001601	Sp6g19180	Thhalv10013277m.g
OG0001601	Sp7g23860	Thhalv10024942m.g
OG0001602	Sp6g19020	Thhalv10015037m.g
OG0001602	Sp7g23910	Thhalv10026301m.g
OG0001603	Sp6g18920	Thhalv10012950m.g
OG0001604	Sp6g18730	Thhalv10013589m.g
OG0001605	Sp7g24120	Thhalv10025148m.g
OG0001605	Sp6g18720	Thhalv10013573m.g, Thhalv10015880m.g
OG0001606	Sp7g24640, Sp6g17400	Thhalv10026251m.g
OG0001607	Sp7g25660	Thhalv10025375m.g
OG0001607	Sp6g15680	Thhalv10013746m.g
OG0001608	Sp7g25670	Thhalv10025828m.g
OG0001608	Sp6g15670	Thhalv10014219m.g
OG0001609	Sp7g25880	Thhalv10024299m.g
OG0001609	Sp6g15560	Thhalv10012524m.g
OG0001610	Sp6g14910, Sp6g14900, Sp6g14880, Sp6g14870, Sp6g09500	Thhalv10014994m.g
OG0001611	Sp6g14290, Sp7g23520	Thhalv10014293m.g
OG0001612	Sp6g13660	Thhalv10013189m.g
OG0001612	Sp6g13650	Thhalv10013190m.g
OG0001613	Sp6g12510, SpUn0191_0010, SpUn0050_0010, SpUn0015_0150	Thhalv10015798m.g
OG0001614	Sp3g00530	Thhalv10021628m.g
OG0001614	Sp6g29360	Thhalv10014824m.g
OG0001615	Sp3g00090	Thhalv10020809m.g
OG0001615	Sp6g29960	Thhalv10013819m.g
OG0001616	Sp6g30480	Thhalv10012850m.g
OG0001616	Sp3g10650	Thhalv10020199m.g
OG0001617	Sp2g27990	Thhalv10013980m.g
OG0001617	Sp6g33390	Thhalv10015997m.g, Thhalv10013514m.g
OG0001618	Sp6g33740	Thhalv10002783m.g
OG0001618	Sp6g31170	Thhalv10015958m.g, Thhalv10016050m.g, Thhalv10015495m.g
OG0001619	Sp6g34750	Thhalv10014894m.g
OG0001619	Sp2g24030	Thhalv10005056m.g
OG0001620	Sp6g35030	Thhalv10015520m.g
OG0001620	SpUn0001_0030	Thhalv10024138m.g
OG0001621	Sp2g24890	Thhalv10004453m.g
OG0001621	Sp6g35460	Thhalv10013901m.g
OG0001623	Sp6g37980	Thhalv10014559m.g
OG0001623	Sp3g08950	Thhalv10021438m.g
OG0001624	Sp6g38590	Thhalv10014173m.g
OG0001624	Sp3g08550	Thhalv10021139m.g
OG0001625	Sp6g38750	Thhalv10023018m.g, Thhalv10015413m.g, Thhalv10015674m.g, Thhalv10027472m.g, Thhalv10027188m.g
OG0001627	Sp7g16920	Thhalv10024505m.g
OG0001627	Sp7g16880	Thhalv10026993m.g
OG0001628	Sp6g40230, Sp1g06230	Thhalv10015202m.g
OG0001629	Sp6g40730	Thhalv10015462m.g, Thhalv10005317m.g
OG0001629	Sp3g02220	Thhalv10021727m.g
OG0001630	Sp3g07270	Thhalv10021618m.g
OG0001631	Sp6g41010, Sp3g28980	Thhalv10026215m.g, Thhalv10026191m.g, Thhalv10025938m.g, Thhalv10014621m.g
OG0001632	Sp7g35740	Thhalv10024871m.g
OG0001632	Sp4g01500	Thhalv10000117m.g
OG0001633	Sp4g01530	Thhalv10000560m.g
OG0001633	Sp7g10130	Thhalv10026588m.g
OG0001634	Sp4g01970	Thhalv10000011m.g
OG0001634	Sp2g19890	Thhalv10003514m.g, Thhalv10005683m.g
OG0001635	Sp4g02350	Thhalv10000622m.g, Thhalv10000544m.g, Thhalv10000508m.g, Thhalv10002365m.g, Thhalv10000481m.g
OG0001636	Sp1g41290	Thhalv10011474m.g
OG0001636	Sp3g11540	Thhalv10020726m.g
OG0001637	Sp1g41170	Thhalv10011977m.g
