#FamilyID	pvalue	Significant at 0.05
OG0010575	0.96	n
OG0010576	0.973	n
OG0010577	0.479	n
OG0010578	0.95	n
OG0010579	0.952	n
OG0010580	0.973	n
OG0010581	0.901	n
OG0010582	0.931	n
OG0010583	0.901	n
OG0010584	0.971	n
OG0010585	0.973	n
OG0010586	0.885	n
OG0010587	0.926	n
OG0010588	0.931	n
OG0010589	0.992	n
OG0010590	0.916	n
OG0010592	0.971	n
OG0010593	0.923	n
OG0010594	0.931	n
OG0010595	0.923	n
OG0010597	0.96	n
OG0010598	0.931	n
OG0010599	0.944	n
OG0010600	0.931	n
OG0010601	0.979	n
OG0010602	0.973	n
OG0010603	0.901	n
OG0010604	0.906	n
OG0010605	0.931	n
OG0010606	0.952	n
OG0010607	0.905	n
OG0010608	0.562	n
OG0010609	0.931	n
OG0010610	0.737	n
OG0010612	0.973	n
OG0010614	0.889	n
OG0010615	0.931	n
OG0010616	0.931	n
OG0010617	0.986	n
OG0010618	0.952	n
OG0010619	0.901	n
OG0010621	0.857	n
OG0010622	0.922	n
OG0010623	0.931	n
OG0010624	0.931	n
OG0010625	0.964	n
OG0010626	0.95	n
OG0010627	0.985	n
OG0010628	0.95	n
OG0010629	0.895	n
OG0010630	0.973	n
OG0010631	0.622	n
OG0010632	0.95	n
OG0010633	0.865	n
OG0010634	0.931	n
OG0010635	0.931	n
OG0010636	0.636	n
OG0010637	0.957	n
OG0010638	0.819	n
OG0010639	0.97	n
OG0010640	0.931	n
OG0010641	0.952	n
OG0010642	0.888	n
OG0010643	0.832	n
OG0010644	0.955	n
OG0010645	0.973	n
OG0010647	0.827	n
OG0010648	0.978	n
OG0010649	0.985	n
OG0010650	0.895	n
OG0010651	0.839	n
OG0010652	0.95	n
OG0010653	0.977	n
OG0010654	0.95	n
OG0010655	0.994	n
OG0010656	0.871	n
OG0010657	0.889	n
OG0010658	0.852	n
OG0010660	0.824	n
OG0010661	0.895	n
OG0010662	0.922	n
OG0010664	0.901	n
OG0010665	0.895	n
OG0010666	0.952	n
OG0010667	0.952	n
OG0010668	0.952	n
OG0010669	0.986	n
OG0010670	0.895	n
OG0010671	0.973	n
OG0010672	0.895	n
OG0010673	0.946	n
OG0010674	0.859	n
OG0010675	0.816	n
OG0010676	0.938	n
OG0010677	0.931	n
OG0010678	0.951	n
OG0010679	0.98	n
OG0010680	0.931	n
OG0010682	0.931	n
OG0010683	0.895	n
OG0010684	0.931	n
OG0010685	0.771	n
OG0010686	0.913	n
OG0010687	0.931	n
OG0010688	0.931	n
OG0010689	0.856	n
OG0010690	0.95	n
OG0010691	0.951	n
OG0010692	0.916	n
OG0010693	0.986	n
OG0010694	0.931	n
OG0010695	0.96	n
OG0010696	0.931	n
OG0010699	0.734	n
OG0010700	0.931	n
OG0010701	0.852	n
OG0010702	0.945	n
OG0010703	0.951	n
OG0010705	0.812	n
OG0010706	0.923	n
OG0010707	0.913	n
OG0010708	0.901	n
OG0010709	0.957	n
OG0010710	0.973	n
OG0010711	0.926	n
OG0010712	0.898	n
OG0010713	0.563	n
OG0010714	0.952	n
OG0010716	0.926	n
OG0010717	0.931	n
OG0010718	0.889	n
OG0010719	0.889	n
OG0010720	0.376	n
OG0010722	0.931	n
OG0010723	0.812	n
OG0010724	0.95	n
OG0010726	0.48	n
OG0010727	0.681	n
OG0010728	0.943	n
OG0010729	0.931	n
OG0010730	0.986	n
OG0010731	0.93	n
OG0010732	0.95	n
OG0010733	0.798	n
OG0010734	0.895	n
OG0010735	0.895	n
OG0010736	0.931	n
OG0010737	0.744	n
OG0010738	0.839	n
OG0010739	0.95	n
OG0010740	0.963	n
OG0010741	0.931	n
OG0010742	0.94	n
OG0010743	0.834	n
OG0010744	0.978	n
OG0010745	0.983	n
OG0010746	0.952	n
OG0010747	0.926	n
OG0010748	0.895	n
OG0010749	0.931	n
OG0010750	0.887	n
OG0010751	0.973	n
OG0010752	0.978	n
OG0010753	0.852	n
OG0010754	0.952	n
OG0010755	0.921	n
OG0010756	0.923	n
OG0010757	0.931	n
OG0010758	0.931	n
OG0010759	0.923	n
OG0010760	0.973	n
OG0010761	0.931	n
OG0010762	0.738	n
OG0010763	0.931	n
OG0010764	0.883	n
OG0010765	0.857	n
OG0010766	0.999	n
OG0010767	0.973	n
OG0010768	0.931	n
OG0010769	0.901	n
OG0010770	0.931	n
OG0010771	0.895	n
OG0010772	0.923	n
OG0010773	0.95	n
OG0010774	0.952	n
OG0010775	0.931	n
OG0010776	0.563	n
OG0010777	0.895	n
OG0010779	0.811	n
OG0010781	0.931	n
OG0010782	0.618	n
OG0010783	0.95	n
OG0010784	0.916	n
OG0010785	0.973	n
OG0010786	0.856	n
OG0010787	0.913	n
OG0010788	0.979	n
OG0010789	0.879	n
OG0010790	0.846	n
OG0010792	0.895	n
OG0010793	0.77	n
OG0010794	0.957	n
OG0010795	0.973	n
OG0010796	0.895	n
OG0010797	0.895	n
OG0010798	0.876	n
OG0010800	0.923	n
OG0010801	0.857	n
OG0010802	0.931	n
OG0010804	0.795	n
OG0010805	0.926	n
OG0010806	0.895	n
OG0010807	0.96	n
OG0010808	0.979	n
OG0010809	0.931	n
OG0010810	0.744	n
OG0010811	0.895	n
OG0010812	0.931	n
OG0010814	0.974	n
OG0010815	0.901	n
OG0010816	0.978	n
OG0010817	0.931	n
OG0010818	0.905	n
OG0010819	0.913	n
OG0010820	0.811	n
OG0010821	0.973	n
OG0010822	0.801	n
OG0010823	0.922	n
OG0010824	0.952	n
OG0010825	0.977	n
OG0010826	0.931	n
OG0010828	0.819	n
OG0010829	0.895	n
OG0010830	0.979	n
OG0010831	0.895	n
OG0010832	0.952	n
OG0010833	0.952	n
OG0010834	0.857	n
OG0010835	0.985	n
OG0010836	0.96	n
OG0010837	0.922	n
OG0010838	0.937	n
OG0010839	0.979	n
OG0010840	0.856	n
OG0010841	0.819	n
OG0010842	0.952	n
OG0010843	0.871	n
OG0010844	0.931	n
OG0010845	0.966	n
OG0010846	0.952	n
OG0010847	0.919	n
OG0010848	0.962	n
OG0010849	0.821	n
OG0010850	0.901	n
OG0010851	0.923	n
OG0010852	0.931	n
OG0010853	0.852	n
OG0010855	0.895	n
OG0010856	0.936	n
OG0010857	0.889	n
OG0010858	0.931	n
OG0010859	0.931	n
OG0010860	0.326	n
OG0010861	0.811	n
OG0010862	0.931	n
OG0010863	0.613	n
OG0010864	0.913	n
OG0010865	0.846	n
OG0010866	0.931	n
OG0010867	0.895	n
OG0010868	0.895	n
OG0010869	0.836	n
OG0010870	0.782	n
OG0010871	0.836	n
OG0010872	0.895	n
OG0010873	0.952	n
OG0010874	0.931	n
OG0010875	0.895	n
OG0010876	0.83	n
OG0010878	0.991	n
OG0010880	0.916	n
OG0010881	0.968	n
OG0010882	0.931	n
OG0010883	0.923	n
OG0010884	0.926	n
OG0010885	0.926	n
OG0010886	0.931	n
OG0010888	0.95	n
OG0010889	0.957	n
OG0010890	0.96	n
OG0010891	0.971	n
OG0010893	0.957	n
OG0010895	0.943	n
OG0010896	0.96	n
OG0010897	0.952	n
OG0010898	0.973	n
OG0010899	0.951	n
OG0010900	0.952	n
OG0010901	0.916	n
OG0010902	0.935	n
OG0010904	0.847	n
OG0010905	0.973	n
OG0010906	0.931	n
OG0010909	0.923	n
OG0010910	0.681	n
OG0010913	0.973	n
OG0010917	0.931	n
OG0010918	0.952	n
OG0010919	0.906	n
OG0010920	0.931	n
OG0010921	0.892	n
OG0010922	0.973	n
OG0010923	0.798	n
OG0010924	0.931	n
OG0010927	0.777	n
OG0010928	0.514	n
OG0010929	0.898	n
OG0010931	0.977	n
OG0010932	0.916	n
OG0010936	0.95	n
OG0010939	0.986	n
OG0010941	0.905	n
OG0010942	0.889	n
OG0010944	0.847	n
OG0010945	0.359	n
OG0010946	0.759	n
OG0010947	0.385	n
OG0010948	0.76	n
OG0010949	0.977	n
OG0010950	0.931	n
OG0010951	0.787	n
OG0010952	0.87	n
OG0010953	0.986	n
OG0010954	0.977	n
OG0010955	0.988	n
OG0010956	0.945	n
OG0010957	0.777	n
OG0010958	0.923	n
OG0010959	0.782	n
OG0010960	0.873	n
OG0010961	0.787	n
OG0010962	0.98	n
OG0010963	0.966	n
OG0010964	0.923	n
OG0010965	0.994	n
OG0010966	0.16	n
OG0010967	0.857	n
OG0010968	0.744	n
OG0010969	0.922	n
OG0010970	0.94	n
OG0010971	0.931	n
OG0010972	0.379	n
OG0010973	0.931	n
OG0010974	0.96	n
OG0010975	0.889	n
OG0010976	0.653	n
OG0010977	0.931	n
OG0010978	0.619	n
OG0010979	0.526	n
OG0010980	0.923	n
OG0010981	0.404	n
OG0010982	0.77	n
OG0010983	0.005	y
OG0010984	0.007	y
OG0010985	0.863	n
OG0010986	0.898	n
OG0010987	0.931	n
OG0010988	0.931	n
OG0010989	0.931	n
OG0010990	0.742	n
OG0010991	0.919	n
OG0010992	0.969	n
OG0010993	0.064	n
OG0010994	0.604	n
OG0010995	0	y
OG0011050	0.981	n
OG0011051	0.895	n
OG0011052	0.979	n
OG0011053	0.967	n
OG0011054	0.976	n
OG0011055	0.915	n
OG0011056	0.974	n
OG0011057	0.924	n
OG0011058	0.963	n
OG0011059	0.953	n
OG0011060	0.958	n
OG0011061	0.963	n
OG0011062	0.967	n
OG0011063	0.958	n
OG0011064	0.963	n
OG0011065	0.924	n
OG0011066	0.974	n
OG0011067	0.974	n
OG0011068	0.974	n
OG0011069	0.999	n
OG0011071	0.974	n
OG0011072	0.963	n
OG0011073	0.967	n
OG0011074	0.958	n
OG0011075	0.936	n
OG0011076	0.924	n
OG0011077	0.92	n
OG0011078	0.97	n
OG0011079	0.977	n
OG0011081	0.968	n
OG0011082	0.916	n
OG0011083	0.924	n
OG0011084	0.958	n
OG0011085	0.963	n
OG0011086	0.924	n
OG0011087	0.974	n
OG0011088	0.974	n
OG0011089	0.963	n
OG0011090	0.648	n
OG0011092	0.957	n
OG0011093	0.974	n
OG0011094	0.958	n
OG0011095	0.947	n
OG0011096	0.953	n
OG0011097	0.906	n
OG0011098	0.963	n
OG0011099	0.846	n
OG0011101	0.937	n
OG0011102	0.939	n
OG0011103	0.951	n
OG0011104	0.958	n
OG0011105	0.963	n
OG0011106	0.974	n
OG0011107	0.958	n
OG0011108	0.85	n
OG0011109	0.924	n
OG0011110	0.958	n
OG0011111	0.958	n
OG0011112	0.974	n
OG0011113	0.963	n
OG0011114	0.963	n
OG0011115	0.958	n
OG0011116	0.974	n
OG0011117	0.97	n
OG0011118	0.958	n
OG0011119	0.891	n
OG0011120	0.958	n
OG0011121	0.901	n
OG0011122	0.974	n
OG0011123	0.915	n
OG0011124	0.977	n
OG0011125	0.963	n
OG0011126	0.891	n
OG0011127	0.929	n
OG0011128	0.891	n
OG0011129	0.95	n
OG0011130	0.958	n
OG0011131	0.958	n
OG0011132	0.974	n
OG0011133	0.963	n
OG0011134	0.946	n
OG0011135	0.958	n
OG0011136	0.974	n
OG0011137	0.921	n
OG0011138	0.891	n
OG0011139	0.974	n
OG0011140	0.953	n
OG0011141	0.931	n
OG0011142	0.958	n
OG0011143	0.842	n
OG0011144	0.856	n
OG0011145	0.958	n
OG0011146	0.967	n
OG0011147	0.915	n
OG0011148	0.887	n
OG0011149	0.958	n
OG0011150	0.974	n
OG0011151	0.939	n
OG0011153	0.958	n
OG0011154	0.939	n
OG0011155	0.963	n
OG0011156	0.856	n
OG0011157	0.976	n
OG0011158	0.958	n
OG0011159	0.953	n
OG0011160	0.974	n
OG0011161	0.958	n
OG0011162	0.969	n
OG0011163	0.953	n
OG0011164	0.963	n
OG0011165	0.958	n
OG0011166	0.913	n
OG0011167	0.895	n
OG0011168	0.895	n
OG0011169	0.963	n
OG0011170	0.962	n
OG0011172	0.974	n
OG0011173	0.963	n
OG0011174	0.974	n
OG0011175	0.974	n
OG0011176	0.921	n
OG0011177	0.962	n
OG0011178	0.951	n
OG0011179	0.924	n
OG0011180	0.958	n
OG0011181	0.969	n
OG0011182	0.924	n
OG0011183	0.953	n
OG0011184	0.974	n
OG0011185	0.957	n
OG0011186	0.963	n
OG0011188	0.924	n
OG0011189	0.958	n
OG0011190	0.974	n
OG0011191	0.963	n
OG0011192	0.958	n
OG0011193	0.974	n
OG0011194	0.958	n
OG0011195	0.953	n
OG0011196	0.958	n
OG0011197	0.974	n
OG0011198	0.958	n
OG0011199	0.939	n
OG0011200	0.974	n
OG0011201	0.856	n
OG0011202	0.963	n
OG0011203	0.968	n
OG0011204	0.788	n
OG0011205	0.929	n
OG0011206	0.952	n
OG0011207	0.974	n
OG0011208	0.891	n
OG0011209	0.926	n
OG0011210	0.974	n
OG0011211	0.963	n
OG0011212	0.963	n
OG0011213	0.299	n
OG0011214	0.962	n
OG0011215	0.963	n
OG0011216	0.974	n
OG0011217	0.891	n
OG0011218	0.953	n
OG0011219	0.891	n
OG0011220	0.92	n
OG0011221	0.998	n
OG0011222	0.958	n
OG0011223	0.974	n
OG0011224	0.974	n
OG0011225	0.919	n
OG0011226	0.977	n
OG0011227	0.974	n
OG0011228	0.963	n
OG0011229	0.963	n
OG0011230	0.801	n
OG0011231	0.939	n
OG0011232	0.947	n
OG0011233	0.941	n
OG0011234	0.974	n
OG0011235	0.963	n
OG0011236	0.92	n
OG0011237	0.958	n
OG0011238	0.951	n
OG0011239	0.92	n
OG0011240	0.958	n
OG0011241	0.921	n
OG0011242	0.974	n
OG0011243	0.842	n
OG0011244	0.937	n
OG0011245	0.958	n
OG0011246	0.929	n
OG0011247	0.953	n
OG0011248	0.974	n
OG0011249	0.974	n
OG0011250	0.958	n
OG0011251	0.931	n
OG0011252	0.891	n
OG0011253	0.958	n
OG0011254	0.939	n
OG0011255	0.962	n
OG0011256	0.958	n
OG0011257	0.974	n
OG0011258	0.974	n
OG0011259	0.92	n
OG0011260	0.958	n
OG0011261	0.978	n
OG0011262	0.974	n
OG0011263	0.958	n
OG0011264	0.915	n
OG0011265	0.969	n
OG0011267	0.963	n
OG0011268	0.921	n
OG0011269	0.963	n
OG0011270	0.977	n
OG0011271	0.974	n
OG0011272	0.947	n
OG0011273	0.958	n
OG0011274	0.953	n
OG0011275	0.871	n
OG0011276	0.958	n
OG0011277	0.919	n
OG0011278	0.963	n
OG0011279	0.87	n
OG0011280	0.963	n
OG0011281	0.974	n
OG0011282	0.958	n
OG0011283	0.958	n
OG0011284	0.963	n
OG0011286	0.922	n
OG0011287	0.999	n
OG0011288	0.977	n
OG0011289	0.92	n
OG0011290	0.974	n
OG0011291	0.952	n
OG0011292	0.953	n
OG0011294	0.94	n
OG0011295	0.971	n
OG0011296	0.953	n
OG0011297	0.891	n
OG0011298	0.958	n
OG0011299	0.808	n
OG0011301	0.991	n
OG0011302	0.969	n
OG0011303	0.843	n
OG0011304	0.998	n
OG0011305	0.898	n
OG0011306	0.974	n
OG0011307	0.924	n
OG0011309	0.919	n
OG0011310	0.839	n
OG0011311	0.958	n
OG0011312	0.926	n
OG0011313	0.924	n
OG0011314	0.967	n
OG0011315	0.895	n
OG0011316	0.958	n
OG0011317	0.964	n
OG0011318	0.958	n
OG0011319	0.963	n
OG0011320	0.96	n
OG0011321	0.958	n
OG0011322	0.958	n
OG0011323	0.929	n
OG0011324	0.97	n
OG0011325	0.974	n
OG0011326	0.976	n
OG0011327	0.842	n
OG0011328	0.953	n
OG0011329	0.979	n
OG0011330	0.94	n
OG0011331	0.966	n
OG0011332	0.958	n
OG0011333	0.963	n
OG0011334	0.963	n
OG0011335	0.963	n
OG0011336	0.885	n
OG0011337	0.958	n
OG0011338	0.974	n
OG0011339	0.991	n
OG0011340	0.974	n
OG0011341	0.895	n
OG0011342	0.974	n
OG0011343	0.991	n
OG0011344	0.98	n
OG0011345	0.963	n
OG0011346	0.958	n
OG0011347	0.889	n
OG0011350	0.946	n
OG0011351	0.891	n
OG0011352	0.974	n
OG0011353	0.947	n
OG0011354	0.974	n
OG0011355	0.895	n
OG0011356	0.963	n
OG0011357	0.963	n
OG0011358	0.974	n
OG0011359	0.924	n
OG0011360	0.958	n
OG0011361	0.92	n
OG0011362	0.984	n
OG0011363	0.974	n
OG0011364	0.891	n
OG0011365	0.915	n
OG0011367	0.974	n
OG0011368	0.958	n
OG0011369	0.947	n
OG0011370	0.958	n
OG0011371	0.958	n
OG0011372	0.924	n
OG0011373	0.967	n
OG0011374	0.958	n
OG0011375	0.921	n
OG0011376	0.929	n
OG0011377	0.842	n
OG0011378	0.978	n
OG0011379	0.958	n
OG0011380	0.92	n
OG0011381	0.958	n
OG0011382	0.895	n
OG0011383	0.969	n
OG0011384	0.95	n
OG0011385	0.974	n
OG0011386	0.958	n
OG0011387	0.958	n
OG0011388	0.963	n
OG0011389	0.926	n
OG0011390	0.953	n
OG0011391	0.963	n
OG0011392	0.916	n
OG0011393	0.963	n
OG0011394	0.924	n
OG0011395	0.958	n
OG0011396	0.974	n
OG0011397	0.926	n
OG0011398	0.951	n
OG0011399	0.952	n
OG0011400	0.941	n
OG0011401	0.842	n
OG0011402	0.92	n
OG0011404	0.939	n
OG0011405	0.977	n
OG0011406	0.963	n
OG0011407	0.891	n
OG0011408	0.924	n
OG0011409	0.958	n
OG0011410	0.974	n
OG0011411	0.958	n
OG0011413	0.836	n
OG0011414	0.963	n
OG0011415	0.951	n
OG0011416	0.963	n
OG0011417	0.913	n
OG0011419	0.957	n
OG0011420	0.958	n
OG0011422	0.958	n
OG0011423	0.902	n
OG0011424	0.922	n
OG0011425	0.842	n
OG0011426	0.961	n
OG0011427	0.95	n
OG0011428	0.969	n
OG0011429	0.963	n
OG0011430	0.88	n
OG0011432	0.974	n
OG0011433	0.924	n
OG0011434	0.944	n
OG0011435	0.852	n
OG0011436	0.958	n
OG0011438	0.842	n
OG0011440	0.855	n
OG0011441	0.947	n
OG0011442	0.979	n
OG0011443	0.958	n
OG0011444	0.947	n
OG0011445	0.963	n
OG0011446	0.953	n
OG0011447	0.958	n
OG0011450	0.88	n
OG0011451	0.921	n
OG0011452	0.974	n
OG0011453	0.958	n
OG0011454	0.974	n
OG0011455	0.953	n
OG0011456	0.967	n
OG0011457	0.891	n
OG0011458	0.958	n
OG0011459	0.974	n
OG0011460	0.974	n
OG0011461	0.963	n
OG0011462	0.963	n
OG0011463	0.891	n
OG0011464	0.974	n
OG0011465	0.969	n
OG0011466	0.958	n
OG0011467	0.851	n
OG0011468	0.805	n
OG0011469	0.958	n
OG0011470	0.891	n
OG0011471	0.895	n
OG0011472	0.974	n
OG0011473	0.963	n
OG0011474	0.891	n
OG0011475	0.921	n
OG0011476	0.953	n
OG0011477	0.958	n
OG0011478	0.806	n
OG0011479	0.852	n
OG0011480	0.974	n
OG0011481	0.963	n
OG0011482	0.95	n
OG0011483	0.891	n
OG0011484	0.837	n
OG0011485	0.929	n
OG0011486	0.901	n
OG0011487	0.915	n
OG0011488	0.967	n
OG0011489	0.939	n
OG0011490	0.963	n
OG0011491	0.974	n
OG0011492	0.891	n
OG0011493	0.967	n
OG0011494	0.958	n
OG0011495	0.958	n
OG0011496	0.895	n
OG0011497	0.896	n
OG0011498	0.961	n
OG0011499	0.969	n
OG0011500	0.921	n
OG0011501	0.871	n
OG0011502	0.865	n
OG0011503	0.77	n
OG0011504	0.976	n
OG0011505	0.971	n
OG0011507	0.958	n
OG0011508	0.97	n
OG0011509	0.974	n
OG0011510	0.915	n
OG0011511	0.895	n
OG0011512	0.953	n
OG0011513	0.98	n
OG0011515	0.842	n
OG0011516	0.974	n
OG0011518	0.953	n
OG0011519	0.969	n
OG0011520	0.958	n
OG0011521	0.891	n
OG0011522	0.969	n
OG0011523	0.944	n
OG0011524	0.963	n
OG0011525	0.974	n
OG0011526	0.963	n
OG0011527	0.958	n
OG0011528	0.921	n
OG0011529	0.939	n
OG0011530	0.972	n
OG0011532	0.953	n
OG0011533	0.94	n
OG0011534	0.958	n
OG0011535	0.977	n
OG0011536	0.963	n
OG0011537	0.842	n
OG0011538	0.921	n
OG0011539	0.958	n
OG0011540	0.974	n
OG0011541	0.891	n
OG0011542	0.804	n
OG0011543	0.958	n
OG0011544	0.891	n
OG0011545	0.963	n
OG0011546	0.921	n
OG0011548	0.958	n
OG0011549	0.974	n
OG0011551	0.921	n
OG0011552	0.796	n
OG0011553	0.958	n
OG0011554	0.924	n
OG0011555	0.974	n
OG0011556	0.939	n
OG0011557	0.891	n
OG0011558	0.891	n
OG0011559	0.958	n
OG0011560	0.962	n
OG0011561	0.921	n
OG0011562	0.974	n
OG0011564	0.953	n
OG0011565	0.891	n
OG0011566	0.963	n
OG0011567	0.97	n
OG0011568	0.939	n
OG0011569	0.974	n
OG0011570	0.924	n
OG0011571	0.934	n
OG0011572	0.834	n
OG0011573	0.963	n
OG0011574	0.966	n
OG0011575	0.947	n
OG0011576	0.974	n
OG0011577	0.974	n
OG0011578	0.969	n
OG0011579	0.963	n
OG0011580	0.963	n
OG0011581	0.963	n
OG0011582	0.974	n
OG0011583	0.963	n
OG0011584	0.865	n
OG0011585	0.963	n
OG0011586	0.958	n
OG0011587	0.926	n
OG0011588	0.963	n
OG0011589	0.947	n
OG0011591	0.92	n
OG0011592	0.921	n
OG0011593	0.971	n
OG0011594	0.974	n
OG0011595	0.926	n
OG0011596	0.963	n
OG0011597	0.953	n
OG0011598	0.895	n
OG0011599	0.957	n
OG0011601	0.842	n
OG0011602	0.939	n
OG0011603	0.958	n
OG0011604	0.934	n
OG0011605	0.974	n
OG0011606	0.98	n
OG0011607	0.958	n
OG0011608	0.856	n
OG0011609	0.929	n
OG0011610	0.771	n
OG0011611	0.958	n
OG0011612	0.934	n
OG0011613	0.924	n
OG0011614	0.977	n
OG0011615	0.842	n
OG0011616	0.94	n
OG0011617	0.924	n
OG0011618	0.974	n
OG0011619	0.979	n
OG0011620	0.953	n
OG0011621	0.974	n
OG0011622	0.958	n
OG0011623	0.885	n
OG0011624	0.962	n
OG0011625	0.974	n
OG0011626	0.953	n
OG0011627	0.963	n
OG0011628	0.958	n
OG0011630	0.842	n
OG0011631	0.967	n
OG0011632	0.974	n
OG0011633	0.921	n
OG0011634	0.958	n
OG0011635	0.974	n
OG0011636	0.974	n
OG0011637	0.869	n
OG0011638	0.842	n
OG0011639	0.974	n
OG0011640	0.958	n
OG0011641	0.867	n
OG0011642	0.97	n
OG0011643	0.916	n
OG0011644	0.958	n
OG0011645	0.998	n
OG0011646	0.974	n
OG0011647	0.958	n
OG0011648	0.918	n
OG0011649	0.974	n
OG0011650	0.974	n
OG0011651	0.805	n
OG0011652	0.958	n
OG0011653	0.952	n
OG0011654	0.926	n
OG0011655	0.963	n
OG0011656	0.958	n
OG0011657	0.958	n
OG0011658	0.974	n
OG0011659	0.922	n
OG0011660	0.921	n
OG0011661	0.891	n
OG0011662	0.924	n
OG0011663	0.923	n
OG0011664	0.855	n
OG0011665	0.939	n
OG0011666	0.958	n
OG0011667	0.808	n
OG0011668	0.999	n
OG0011669	0.891	n
OG0011670	0.924	n
OG0011671	0.974	n
OG0011672	0.971	n
OG0011673	0.963	n
OG0011674	0.939	n
OG0011675	0.958	n
OG0011676	0.895	n
OG0011677	0.895	n
OG0011678	0.746	n
OG0011679	0.947	n
OG0011680	0.707	n
OG0011681	0.915	n
OG0011682	0.974	n
OG0011683	0.891	n
OG0011684	0.953	n
OG0011685	0.842	n
OG0011686	0.958	n
OG0011687	0.974	n
OG0011688	0.934	n
OG0011689	0.858	n
OG0011690	0.958	n
OG0011691	0.923	n
OG0011692	0.999	n
OG0011693	0.974	n
OG0011694	0.941	n
OG0011695	0.668	n
OG0011696	0.958	n
OG0011697	0.972	n
OG0011698	0.842	n
OG0011699	0.891	n
OG0011700	0.59	n
OG0011701	0.974	n
OG0011702	0.967	n
OG0011703	0.92	n
OG0011704	0.972	n
OG0011705	0.963	n
OG0011706	0.963	n
OG0011707	0.963	n
OG0011708	0.986	n
OG0011709	0.924	n
OG0011710	0.386	n
OG0011711	0.963	n
OG0011712	0.958	n
OG0011713	0.88	n
OG0011714	0.958	n
OG0011715	0.941	n
OG0011716	0.963	n
OG0011717	0.891	n
OG0011718	0.974	n
OG0011719	0.963	n
OG0011720	0.885	n
OG0011721	0.915	n
OG0011722	0.871	n
OG0011723	0.958	n
OG0011724	0.842	n
OG0011725	0.891	n
OG0011726	0.953	n
OG0011727	0.9	n
OG0011728	0.872	n
OG0011729	0.958	n
OG0011730	0.913	n
OG0011731	0.926	n
OG0011732	0.889	n
OG0011733	0.926	n
OG0011734	0.895	n
OG0011735	0.963	n
OG0011737	0.924	n
OG0011738	0.974	n
OG0011739	0.924	n
OG0011740	0.963	n
OG0011741	0.896	n
OG0011742	0.963	n
OG0011743	0.958	n
OG0011744	0.921	n
OG0011745	0.958	n
OG0011746	0.963	n
OG0011747	0.834	n
OG0011748	0.926	n
OG0011750	0.953	n
OG0011751	0.999	n
OG0011752	0.974	n
OG0011753	0.891	n
OG0011754	0.974	n
OG0011755	0.896	n
OG0011756	0.974	n
OG0011757	0.958	n
OG0011758	0.963	n
OG0011759	0.958	n
OG0011760	0.924	n
OG0011761	0.953	n
OG0011762	0.974	n
OG0011763	0.837	n
OG0011764	0.896	n
OG0011766	0.947	n
OG0011767	0.963	n
OG0011768	0.974	n
OG0011769	0.966	n
OG0011770	0.977	n
OG0011771	0.926	n
OG0011772	0.96	n
OG0011773	0.931	n
OG0011774	0.957	n
OG0011775	0.958	n
OG0011776	0.9	n
OG0011777	0.964	n
OG0011778	0.924	n
OG0011779	0.924	n
OG0011780	0.958	n
OG0011781	0.591	n
OG0011782	0.958	n
OG0011783	0.971	n
OG0011784	0.921	n
OG0011785	0.953	n
OG0011786	0.953	n
OG0011787	0.958	n
OG0011788	0.926	n
OG0011789	0.891	n
OG0011790	0.999	n
OG0011791	0.784	n
OG0011792	0.883	n
OG0011793	0.951	n
OG0011794	0.927	n
OG0011795	0.926	n
OG0011796	0.877	n
OG0011797	0.939	n
OG0011798	0.953	n
OG0011799	0.963	n
OG0011800	0.974	n
OG0011801	0.974	n
OG0011802	0.974	n
OG0011803	0.926	n
OG0011804	0.974	n
OG0011805	0.958	n
OG0011806	0.842	n
OG0011807	0.924	n
OG0011808	0.963	n
OG0011809	0.958	n
OG0011810	0.558	n
OG0011811	0.999	n
OG0011812	0.842	n
OG0011813	0.94	n
OG0011814	0.998	n
OG0011815	0.842	n
OG0011816	0.838	n
OG0011818	0.966	n
OG0011819	0.921	n
OG0011820	0.919	n
OG0011821	0.924	n
OG0011822	0.999	n
OG0011823	0.789	n
OG0011824	0.974	n
OG0011825	0.979	n
OG0011826	0.915	n
OG0011827	0.895	n
OG0011828	0.895	n
OG0011829	0.958	n
OG0011830	0.958	n
OG0011832	0.963	n
OG0011834	0.958	n
OG0011835	0.891	n
OG0011836	0.952	n
OG0011837	0.958	n
OG0011838	0.924	n
OG0011839	0.856	n
OG0011840	0.976	n
OG0011841	0.958	n
OG0011842	0.891	n
OG0011843	0.947	n
OG0011844	0.842	n
OG0011845	0.98	n
OG0011846	0.963	n
OG0011847	0.963	n
OG0011848	0.924	n
OG0011849	0.971	n
OG0011850	0.922	n
OG0011851	0.974	n
OG0011852	0.922	n
OG0011853	0.974	n
OG0011854	0.833	n
OG0011855	0.962	n
OG0011856	0.9	n
OG0011857	0.867	n
OG0011858	0.922	n
OG0011859	0.929	n
OG0011860	0.833	n
OG0011861	0.923	n
OG0011862	0.971	n
OG0011863	0.968	n
OG0011864	0.856	n
OG0011865	0.976	n
OG0011867	0.958	n
OG0011868	0.998	n
OG0011869	0.842	n
OG0011870	0.891	n
OG0011871	0.958	n
OG0011872	0.974	n
OG0011875	0.895	n
OG0011876	0.895	n
OG0011877	0.974	n
OG0011878	0.974	n
OG0011879	0.974	n
OG0011880	0.924	n
OG0011881	0.966	n
OG0011882	0.953	n
