Orthogroup	S_diversifolius	E_salsugineum
OG0003766	Sdiv_ptg000008l_1052-R	Thhalv10016563m.g
OG0003767	Sdiv_ptg000008l_1046-R, Sdiv_ptg000022l_1123-R	Thhalv10016124m.g
OG0003768	Sdiv_ptg000022l_1119-R, Sdiv_ptg000008l_1044-R	Thhalv10016906m.g
OG0003769	Sdiv_ptg000022l_1111-R, Sdiv_ptg000008l_1037-R	Thhalv10016768m.g
OG0003770	Sdiv_ptg000008l_1035-R, Sdiv_ptg000022l_1109-R	Thhalv10017330m.g
OG0003771	Sdiv_ptg000022l_1088-R	Thhalv10017361m.g
OG0003772	Sdiv_ptg000022l_1087-R, Sdiv_ptg000008l_1011-R	Thhalv10016146m.g
OG0003773	Sdiv_ptg000022l_1086-R, Sdiv_ptg000008l_1010-R	Thhalv10016654m.g
OG0003774	Sdiv_ptg000008l_1008-R, Sdiv_ptg000022l_1084-R	Thhalv10016154m.g
OG0003775	Sdiv_ptg000022l_1075-R, Sdiv_ptg000008l_1002-R	Thhalv10016297m.g
OG0003776	Sdiv_ptg000022l_1068-R, Sdiv_ptg000008l_1000-R	Thhalv10016753m.g
OG0003777	Sdiv_ptg000022l_1066-R	Thhalv10017283m.g
OG0003777	Sdiv_ptg000008l_0997-R	Thhalv10012349m.g
OG0003778	Sdiv_ptg000008l_0982-R	Thhalv10016130m.g
OG0003779	Sdiv_ptg000022l_1057-R, Sdiv_ptg000008l_0981-R	Thhalv10016345m.g
OG0003780	Sdiv_ptg000008l_0957-R, Sdiv_ptg000022l_1028-R	Thhalv10017404m.g
OG0003781	Sdiv_ptg000022l_1026-R, Sdiv_ptg000008l_0956-R	Thhalv10017387m.g
OG0003782	Sdiv_ptg000008l_0953-R	Thhalv10016919m.g
OG0003783	Sdiv_ptg000022l_1016-R, Sdiv_ptg000008l_0950-R	Thhalv10017163m.g
OG0003784	Sdiv_ptg000022l_1012-R, Sdiv_ptg000008l_0947-R	Thhalv10016256m.g
OG0003785	Sdiv_ptg000022l_1008-R, Sdiv_ptg000008l_0938-R	Thhalv10016466m.g
OG0003786	Sdiv_ptg000022l_1006-R, Sdiv_ptg000008l_0937-R	Thhalv10016396m.g
OG0003787	Sdiv_ptg000008l_0934-R, Sdiv_ptg000022l_1002-R	Thhalv10016784m.g
OG0003788	Sdiv_ptg000008l_0930-R, Sdiv_ptg000022l_0997-R	Thhalv10017477m.g
OG0003789	Sdiv_ptg000022l_0996-R	Thhalv10017314m.g
OG0003790	Sdiv_ptg000022l_0995-R, Sdiv_ptg000008l_0928-R	Thhalv10016429m.g
OG0003791	Sdiv_ptg000008l_0924-R, Sdiv_ptg000022l_0991-R	Thhalv10005174m.g
OG0003792	Sdiv_ptg000008l_0916-R	Thhalv10017431m.g
OG0003793	Sdiv_ptg000008l_0908-R, Sdiv_ptg000022l_0978-R	Thhalv10016587m.g
OG0003794	Sdiv_ptg000008l_0907-R, Sdiv_ptg000022l_0976-R	Thhalv10016801m.g
OG0003795	Sdiv_ptg000022l_0971-R, Sdiv_ptg000008l_0902-R	Thhalv10016366m.g
OG0003796	Sdiv_ptg000022l_0969-R, Sdiv_ptg000008l_0900-R	Thhalv10016779m.g
OG0003797	Sdiv_ptg000008l_0898-R, Sdiv_ptg000022l_0966-R	Thhalv10016157m.g
OG0003798	Sdiv_ptg000022l_0962-R, Sdiv_ptg000008l_0895-R	Thhalv10017284m.g
OG0003799	Sdiv_ptg000008l_0892-R, Sdiv_ptg000022l_0957-R	Thhalv10017223m.g
OG0003800	Sdiv_ptg000022l_0944-R, Sdiv_ptg000008l_0878-R	Thhalv10016744m.g
OG0003801	Sdiv_ptg000009l_1607-R, Sdiv_ptg000010l_1642-R	Thhalv10028695m.g
OG0003802	Sdiv_ptg000010l_1640-R, Sdiv_ptg000009l_1608-R	Thhalv10028629m.g
OG0003803	Sdiv_ptg000010l_1636-R, Sdiv_ptg000009l_1610-R	Thhalv10028949m.g
OG0003804	Sdiv_ptg000009l_1611-R, Sdiv_ptg000010l_1635-R	Thhalv10028490m.g
OG0003805	Sdiv_ptg000009l_1613-R, Sdiv_ptg000010l_1633-R	Thhalv10028643m.g
OG0003806	Sdiv_ptg000010l_1628-R, Sdiv_ptg000009l_1617-R	Thhalv10028604m.g
OG0003807	Sdiv_ptg000010l_1627-R, Sdiv_ptg000009l_1619-R	Thhalv10028549m.g
OG0003808	Sdiv_ptg000009l_1622-R, Sdiv_ptg000010l_1624-R	Thhalv10028744m.g
OG0003809	Sdiv_ptg000009l_1629-R, Sdiv_ptg000010l_1620-R	Thhalv10028735m.g
OG0003811	Sdiv_ptg000010l_1608-R, Sdiv_ptg000009l_1646-R	Thhalv10028797m.g
OG0003812	Sdiv_ptg000009l_1648-R, Sdiv_ptg000010l_1606-R	Thhalv10028363m.g
OG0003813	Sdiv_ptg000009l_1657-R, Sdiv_ptg000010l_1600-R	Thhalv10029051m.g
OG0003815	Sdiv_ptg000010l_1582-R, Sdiv_ptg000009l_1680-R	Thhalv10028398m.g
OG0003816	Sdiv_ptg000009l_1679-R, Sdiv_ptg000010l_1584-R, Sdiv_ptg000010l_1583-R	Thhalv10028704m.g
OG0003817	Sdiv_ptg000009l_1675-R, Sdiv_ptg000010l_1587-R	Thhalv10028863m.g
OG0003818	Sdiv_ptg000009l_1673-R, Sdiv_ptg000010l_1588-R	Thhalv10028850m.g
OG0003819	Sdiv_ptg000009l_1685-R, Sdiv_ptg000010l_1577-R	Thhalv10028519m.g
OG0003820	Sdiv_ptg000009l_1686-R	Thhalv10028640m.g
OG0003821	Sdiv_ptg000010l_1413-R, Sdiv_ptg000009l_1688-R	Thhalv10001489m.g
OG0003822	Sdiv_ptg000009l_1689-R	Thhalv10029255m.g, Thhalv10028868m.g
OG0003823	Sdiv_ptg000010l_1572-R, Sdiv_ptg000009l_1692-R	Thhalv10028481m.g
OG0003824	Sdiv_ptg000010l_1568-R, Sdiv_ptg000009l_1700-R	Thhalv10028683m.g
OG0003825	Sdiv_ptg000009l_1701-R, Sdiv_ptg000010l_1567-R	Thhalv10028526m.g
OG0003826	Sdiv_ptg000009l_1714-R, Sdiv_ptg000010l_1561-R	Thhalv10028495m.g
OG0003827	Sdiv_ptg000009l_1717-R, Sdiv_ptg000010l_1558-R	Thhalv10028842m.g
OG0003828	Sdiv_ptg000009l_1718-R, Sdiv_ptg000010l_1557-R	Thhalv10028888m.g
OG0003829	Sdiv_ptg000009l_1731-R	Thhalv10028384m.g
OG0003830	Sdiv_ptg000009l_1753-R, Sdiv_ptg000010l_1527-R	Thhalv10028507m.g
OG0003831	Sdiv_ptg000007l_0485-R, Sdiv_ptg000009l_1762-R	Thhalv10028989m.g
OG0003832	Sdiv_ptg000009l_1763-R, Sdiv_ptg000010l_1519-R	Thhalv10028584m.g
OG0003833	Sdiv_ptg000009l_1773-R, Sdiv_ptg000010l_1509-R	Thhalv10028838m.g
OG0003834	Sdiv_ptg000009l_1775-R	Thhalv10028979m.g
OG0003835	Sdiv_ptg000009l_1780-R, Sdiv_ptg000010l_1495-R	Thhalv10028553m.g
OG0003836	Sdiv_ptg000009l_1781-R, Sdiv_ptg000010l_1494-R	Thhalv10028861m.g
OG0003837	Sdiv_ptg000009l_1784-R	Thhalv10006070m.g, Thhalv10006071m.g
OG0003838	Sdiv_ptg000010l_1482-R, Sdiv_ptg000009l_1798-R	Thhalv10029063m.g
OG0003839	Sdiv_ptg000009l_1801-R, Sdiv_ptg000010l_1479-R	Thhalv10029093m.g, Thhalv10028005m.g
OG0003840	Sdiv_ptg000010l_1476-R, Sdiv_ptg000009l_1809-R	Thhalv10028810m.g
OG0003841	Sdiv_ptg000009l_1822-R, Sdiv_ptg000010l_1467-R	Thhalv10028555m.g
OG0003842	Sdiv_ptg000010l_1465-R, Sdiv_ptg000009l_1824-R	Thhalv10028769m.g
OG0003843	Sdiv_ptg000010l_1454-R, Sdiv_ptg000009l_1832-R	Thhalv10028540m.g
OG0003844	Sdiv_ptg000008l_0002-R, Sdiv_ptg000004l_2377-R	Thhalv10027396m.g
OG0003845	Sdiv_ptg000004l_2376-R, Sdiv_ptg000008l_0003-R	Thhalv10005467m.g
OG0003846	Sdiv_ptg000004l_2055-R	Thhalv10025258m.g
OG0003847	Sdiv_ptg000005l_2046-R	Thhalv10026520m.g
OG0003847	Sdiv_ptg000022l_0006-R	Thhalv10000369m.g
OG0003848	Sdiv_ptg000008l_0047-R	Thhalv10000210m.g
OG0003849	Sdiv_ptg000011l_0242-R, Sdiv_ptg000013l_0236-R	Thhalv10024751m.g
OG0003851	Sdiv_ptg000005l_1974-R	Thhalv10024225m.g
OG0003851	Sdiv_ptg000004l_2281-R	Thhalv10011916m.g, Thhalv10028355m.g
OG0003852	Sdiv_ptg000004l_2279-R, Sdiv_ptg000005l_1971-R	Thhalv10026378m.g
OG0003853	Sdiv_ptg000004l_2266-R, Sdiv_ptg000005l_1960-R	Thhalv10000378m.g
OG0003854	Sdiv_ptg000005l_1907-R, Sdiv_ptg000004l_2234-R	Thhalv10025437m.g
OG0003855	Sdiv_ptg000004l_2224-R	Thhalv10025178m.g
OG0003855	Sdiv_ptg000004l_2223-R	Thhalv10025180m.g
OG0003856	Sdiv_ptg000005l_1918-R, Sdiv_ptg000004l_2221-R	Thhalv10025695m.g
OG0003857	Sdiv_ptg000005l_1923-R, Sdiv_ptg000004l_2217-R	Thhalv10024286m.g
OG0003858	Sdiv_ptg000005l_1897-R, Sdiv_ptg000005l_1896-R, Sdiv_ptg000004l_2209-R	Thhalv10027040m.g
OG0003859	Sdiv_ptg000004l_2181-R, Sdiv_ptg000005l_1867-R	Thhalv10025593m.g
OG0003861	Sdiv_ptg000022l_1414-R, Sdiv_ptg000008l_1312-R	Thhalv10016436m.g
OG0003863	Sdiv_ptg000022l_1533-R, Sdiv_ptg000008l_1424-R	Thhalv10016615m.g
OG0003864	Sdiv_ptg000008l_1432-R, Sdiv_ptg000022l_1542-R, Sdiv_ptg000022l_1544-R	Thhalv10016454m.g
OG0003865	Sdiv_ptg000008l_1485-R, Sdiv_ptg000022l_1590-R	Thhalv10016632m.g
OG0003866	Sdiv_ptg000008l_1487-R, Sdiv_ptg000022l_1595-R	Thhalv10016562m.g
OG0003867	Sdiv_ptg000022l_1600-R, Sdiv_ptg000008l_1491-R	Thhalv10016812m.g
OG0003868	Sdiv_ptg000008l_1496-R, Sdiv_ptg000022l_1607-R	Thhalv10016216m.g
OG0003869	Sdiv_ptg000022l_1608-R, Sdiv_ptg000008l_1497-R	Thhalv10016171m.g
OG0003870	Sdiv_ptg000008l_1500-R, Sdiv_ptg000022l_1614-R	Thhalv10016315m.g
OG0003871	Sdiv_ptg000008l_1502-R, Sdiv_ptg000022l_1616-R	Thhalv10017089m.g
OG0003872	Sdiv_ptg000022l_1631-R, Sdiv_ptg000003l_1299-R, Sdiv_ptg000008l_1526-R	Thhalv10016847m.g
OG0003874	Sdiv_ptg000008l_1533-R, Sdiv_ptg000022l_1643-R	Thhalv10017158m.g
OG0003875	Sdiv_ptg000022l_1645-R, Sdiv_ptg000008l_1535-R	Thhalv10016316m.g
OG0003876	Sdiv_ptg000022l_1647-R, Sdiv_ptg000008l_1538-R	Thhalv10016741m.g
OG0003877	Sdiv_ptg000018l_0353-R, Sdiv_ptg000022l_1665-R	Thhalv10016582m.g
OG0003878	Sdiv_ptg000022l_1692-R	Thhalv10017142m.g
OG0003880	Sdiv_ptg000018l_0317-R	Thhalv10001801m.g
OG0003881	Sdiv_ptg000018l_0301-R	Thhalv10001777m.g
OG0003882	Sdiv_ptg000022l_1746-R, Sdiv_ptg000018l_0282-R	Thhalv10001418m.g
OG0003882	Sdiv_ptg000015l_2168-R, Sdiv_ptg000016l_0073-R	Thhalv10005933m.g
OG0003883	Sdiv_ptg000018l_0271-R, Sdiv_ptg000022l_1757-R	Thhalv10001750m.g
OG0003884	Sdiv_ptg000022l_1762-R	Thhalv10001361m.g
OG0003885	Sdiv_ptg000018l_0252-R	Thhalv10001527m.g
OG0003886	Sdiv_ptg000001l_0303-R	Thhalv10014438m.g, Thhalv10015472m.g, Thhalv10001552m.g
OG0003887	Sdiv_ptg000015l_2194-R	Thhalv10005838m.g
OG0003888	Sdiv_ptg000022l_1810-R, Sdiv_ptg000018l_0222-R	Thhalv10001322m.g
OG0003889	Sdiv_ptg000018l_0221-R, Sdiv_ptg000022l_1812-R	Thhalv10001315m.g
OG0003890	Sdiv_ptg000022l_1813-R, Sdiv_ptg000018l_0220-R	Thhalv10001300m.g
OG0003891	Sdiv_ptg000022l_1827-R, Sdiv_ptg000018l_0207-R	Thhalv10001320m.g
OG0003892	Sdiv_ptg000022l_1843-R, Sdiv_ptg000018l_0196-R	Thhalv10001404m.g
OG0003893	Sdiv_ptg000018l_0187-R, Sdiv_ptg000022l_1851-R	Thhalv10001760m.g
OG0003895	Sdiv_ptg000018l_0181-R	Thhalv10001408m.g
OG0003896	Sdiv_ptg000022l_1869-R, Sdiv_ptg000018l_0169-R	Thhalv10001692m.g
OG0003897	Sdiv_ptg000018l_0143-R, Sdiv_ptg000022l_1895-R	Thhalv10001280m.g
OG0003898	Sdiv_ptg000022l_1906-R, Sdiv_ptg000018l_0134-R	Thhalv10001599m.g
OG0003899	Sdiv_ptg000018l_0132-R, Sdiv_ptg000022l_1908-R	Thhalv10028732m.g, Thhalv10001493m.g
OG0003900	Sdiv_ptg000018l_0130-R, Sdiv_ptg000022l_1910-R	Thhalv10001562m.g
OG0003901	Sdiv_ptg000018l_0125-R, Sdiv_ptg000022l_1915-R	Thhalv10001596m.g
OG0003902	Sdiv_ptg000022l_1917-R, Sdiv_ptg000018l_0123-R	Thhalv10001752m.g
OG0003903	Sdiv_ptg000022l_1927-R	Thhalv10005650m.g
OG0003904	Sdiv_ptg000022l_1930-R, Sdiv_ptg000018l_0113-R	Thhalv10001379m.g
OG0003905	Sdiv_ptg000022l_1931-R	Thhalv10001774m.g
OG0003906	Sdiv_ptg000022l_1933-R	Thhalv10019782m.g
OG0003906	Sdiv_ptg000018l_0111-R	Thhalv10001293m.g
OG0003907	Sdiv_ptg000018l_0102-R, Sdiv_ptg000022l_1939-R	Thhalv10001540m.g
OG0003909	Sdiv_ptg000018l_0086-R, Sdiv_ptg000022l_1957-R	Thhalv10001550m.g
OG0003910	Sdiv_ptg000022l_1971-R	Thhalv10001465m.g
OG0003911	Sdiv_ptg000018l_0059-R, Sdiv_ptg000022l_1993-R, Sdiv_ptg000022l_1405-R	Thhalv10001321m.g
OG0003912	Sdiv_ptg000018l_0045-R, Sdiv_ptg000022l_2007-R	Thhalv10001292m.g
OG0003913	Sdiv_ptg000022l_2024-R, Sdiv_ptg000018l_0034-R	Thhalv10001505m.g
OG0003914	Sdiv_ptg000022l_2025-R, Sdiv_ptg000018l_0033-R	Thhalv10001585m.g
OG0003915	Sdiv_ptg000022l_2029-R, Sdiv_ptg000018l_0025-R	Thhalv10001316m.g
OG0003916	Sdiv_ptg000018l_0022-R, Sdiv_ptg000022l_2032-R	Thhalv10001399m.g
OG0003917	Sdiv_ptg000016l_0272-R	Thhalv10006331m.g
OG0003917	Sdiv_ptg000018l_0020-R	Thhalv10001691m.g
OG0003918	Sdiv_ptg000003l_0484-R, Sdiv_ptg000014l_1430-R	Thhalv10006584m.g
OG0003919	Sdiv_ptg000003l_0488-R, Sdiv_ptg000014l_1243-R, Sdiv_ptg000014l_1434-R	Thhalv10007304m.g
OG0003920	Sdiv_ptg000014l_1436-R	Thhalv10008129m.g
OG0003921	Sdiv_ptg000014l_1451-R, Sdiv_ptg000003l_0504-R	Thhalv10007751m.g
OG0003922	Sdiv_ptg000014l_2684-R	Thhalv10009379m.g
OG0003923	Sdiv_ptg000014l_2671-R, Sdiv_ptg000003l_0532-R	Thhalv10007200m.g
OG0003924	Sdiv_ptg000003l_0536-R, Sdiv_ptg000014l_2668-R	Thhalv10007380m.g
OG0003925	Sdiv_ptg000003l_0540-R	Thhalv10009689m.g
OG0003926	Sdiv_ptg000003l_0564-R	Thhalv10000448m.g
OG0003927	Sdiv_ptg000003l_0571-R, Sdiv_ptg000014l_2641-R	Thhalv10006603m.g
OG0003928	Sdiv_ptg000014l_2636-R	Thhalv10006692m.g
OG0003929	Sdiv_ptg000003l_0578-R, Sdiv_ptg000014l_2633-R	Thhalv10008564m.g
OG0003930	Sdiv_ptg000003l_0601-R, Sdiv_ptg000014l_2615-R	Thhalv10008638m.g
OG0003931	Sdiv_ptg000003l_0603-R, Sdiv_ptg000014l_2613-R	Thhalv10006548m.g
OG0003932	Sdiv_ptg000014l_2575-R, Sdiv_ptg000003l_0631-R	Thhalv10007807m.g
OG0003934	Sdiv_ptg000014l_2570-R	Thhalv10008007m.g
OG0003935	Sdiv_ptg000014l_2568-R	Thhalv10009785m.g
OG0003936	Sdiv_ptg000014l_2556-R, Sdiv_ptg000003l_0645-R	Thhalv10007045m.g
OG0003937	Sdiv_ptg000014l_2535-R, Sdiv_ptg000003l_0660-R	Thhalv10009197m.g
OG0003938	Sdiv_ptg000003l_0666-R, Sdiv_ptg000014l_2530-R	Thhalv10007709m.g
OG0003939	Sdiv_ptg000003l_0670-R, Sdiv_ptg000014l_2527-R	Thhalv10006921m.g
OG0003940	Sdiv_ptg000014l_2519-R, Sdiv_ptg000003l_0680-R	Thhalv10008835m.g
OG0003941	Sdiv_ptg000014l_2518-R, Sdiv_ptg000003l_0681-R	Thhalv10009076m.g
OG0003942	Sdiv_ptg000014l_2505-R, Sdiv_ptg000003l_0691-R	Thhalv10006734m.g
OG0003943	Sdiv_ptg000003l_0706-R, Sdiv_ptg000014l_2491-R	Thhalv10008841m.g
OG0003944	Sdiv_ptg000003l_0708-R, Sdiv_ptg000014l_2490-R	Thhalv10006970m.g
OG0003945	Sdiv_ptg000003l_0709-R, Sdiv_ptg000014l_2489-R	Thhalv10007629m.g
OG0003946	Sdiv_ptg000014l_2485-R	Thhalv10008576m.g
OG0003947	Sdiv_ptg000014l_2480-R, Sdiv_ptg000003l_0713-R	Thhalv10007125m.g
OG0003948	Sdiv_ptg000003l_0731-R	Thhalv10027099m.g, Thhalv10008115m.g
OG0003949	Sdiv_ptg000003l_0733-R, Sdiv_ptg000014l_2460-R	Thhalv10006778m.g
OG0003950	Sdiv_ptg000003l_0741-R, Sdiv_ptg000014l_2454-R	Thhalv10007685m.g
OG0003951	Sdiv_ptg000003l_0742-R, Sdiv_ptg000014l_2453-R	Thhalv10009743m.g
OG0003952	Sdiv_ptg000003l_0758-R, Sdiv_ptg000014l_2441-R	Thhalv10007625m.g
OG0003953	Sdiv_ptg000014l_2438-R	Thhalv10008096m.g
OG0003954	Sdiv_ptg000003l_0763-R, Sdiv_ptg000014l_2435-R	Thhalv10009376m.g
OG0003955	Sdiv_ptg000003l_0766-R, Sdiv_ptg000014l_2428-R	Thhalv10006540m.g
OG0003956	Sdiv_ptg000014l_2426-R	Thhalv10007532m.g
OG0003956	Sdiv_ptg000003l_0769-R	Thhalv10017450m.g
OG0003957	Sdiv_ptg000014l_2424-R	Thhalv10009220m.g
OG0003958	Sdiv_ptg000003l_0771-R, Sdiv_ptg000014l_2423-R	Thhalv10009051m.g
OG0003959	Sdiv_ptg000003l_0773-R, Sdiv_ptg000014l_2422-R	Thhalv10006977m.g
OG0003960	Sdiv_ptg000003l_0780-R, Sdiv_ptg000014l_2416-R	Thhalv10008563m.g
OG0003961	Sdiv_ptg000003l_0786-R, Sdiv_ptg000014l_2408-R	Thhalv10008300m.g
OG0003962	Sdiv_ptg000014l_2379-R, Sdiv_ptg000003l_0817-R	Thhalv10007008m.g
OG0003963	Sdiv_ptg000003l_0818-R, Sdiv_ptg000014l_2378-R	Thhalv10007043m.g
OG0003964	Sdiv_ptg000003l_0822-R, Sdiv_ptg000014l_2375-R	Thhalv10006574m.g
OG0003965	Sdiv_ptg000003l_0823-R, Sdiv_ptg000014l_2374-R	Thhalv10007547m.g
OG0003966	Sdiv_ptg000014l_2372-R, Sdiv_ptg000003l_0825-R	Thhalv10008251m.g
OG0003967	Sdiv_ptg000003l_0842-R, Sdiv_ptg000014l_2356-R	Thhalv10006616m.g
OG0003968	Sdiv_ptg000014l_2347-R, Sdiv_ptg000003l_0851-R	Thhalv10008820m.g
OG0003969	Sdiv_ptg000003l_0860-R, Sdiv_ptg000014l_2337-R	Thhalv10009825m.g
OG0003970	Sdiv_ptg000003l_0865-R, Sdiv_ptg000014l_2333-R	Thhalv10008031m.g
OG0003971	Sdiv_ptg000003l_0866-R, Sdiv_ptg000014l_2332-R	Thhalv10007112m.g
OG0003972	Sdiv_ptg000014l_2325-R, Sdiv_ptg000003l_0873-R	Thhalv10008037m.g
OG0003973	Sdiv_ptg000003l_0882-R, Sdiv_ptg000014l_2315-R	Thhalv10016782m.g
OG0003974	Sdiv_ptg000014l_2309-R, Sdiv_ptg000003l_0888-R	Thhalv10006543m.g
OG0003975	Sdiv_ptg000003l_0889-R, Sdiv_ptg000014l_2307-R	Thhalv10006677m.g
OG0003976	Sdiv_ptg000014l_2303-R, Sdiv_ptg000003l_0891-R	Thhalv10008609m.g
OG0003977	Sdiv_ptg000003l_0914-R, Sdiv_ptg000014l_2269-R	Thhalv10009660m.g
OG0003978	Sdiv_ptg000003l_0918-R, Sdiv_ptg000014l_2264-R	Thhalv10006666m.g
OG0003979	Sdiv_ptg000003l_0925-R, Sdiv_ptg000014l_2259-R	Thhalv10007505m.g
OG0003980	Sdiv_ptg000014l_2258-R, Sdiv_ptg000003l_0926-R	Thhalv10009779m.g
OG0003981	Sdiv_ptg000003l_0928-R, Sdiv_ptg000014l_2256-R	Thhalv10009585m.g
OG0003983	Sdiv_ptg000003l_0940-R, Sdiv_ptg000014l_2243-R	Thhalv10006884m.g
OG0003984	Sdiv_ptg000003l_0945-R, Sdiv_ptg000014l_2238-R	Thhalv10008596m.g
OG0003985	Sdiv_ptg000014l_2220-R	Thhalv10006931m.g
OG0003986	Sdiv_ptg000014l_2219-R, Sdiv_ptg000003l_0963-R	Thhalv10006598m.g
OG0003987	Sdiv_ptg000014l_2213-R, Sdiv_ptg000003l_0969-R	Thhalv10009093m.g
OG0003988	Sdiv_ptg000014l_2209-R, Sdiv_ptg000003l_0974-R	Thhalv10008455m.g
OG0003989	Sdiv_ptg000014l_2208-R, Sdiv_ptg000003l_0975-R	Thhalv10007753m.g
OG0003990	Sdiv_ptg000003l_0976-R, Sdiv_ptg000014l_2207-R	Thhalv10008899m.g
OG0003991	Sdiv_ptg000003l_0986-R, Sdiv_ptg000014l_2197-R	Thhalv10007518m.g
OG0003992	Sdiv_ptg000003l_0989-R, Sdiv_ptg000014l_2193-R	Thhalv10007414m.g
OG0003993	Sdiv_ptg000014l_2919-R	Thhalv10011235m.g
OG0003994	Sdiv_ptg000003l_0022-R, Sdiv_ptg000014l_2921-R	Thhalv10011531m.g
OG0003995	Sdiv_ptg000003l_0990-R, Sdiv_ptg000014l_2192-R	Thhalv10006747m.g
OG0003996	Sdiv_ptg000003l_0998-R, Sdiv_ptg000014l_2187-R	Thhalv10006695m.g
OG0003997	Sdiv_ptg000003l_0997-R, Sdiv_ptg000014l_2188-R	Thhalv10007010m.g
OG0003998	Sdiv_ptg000014l_2190-R, Sdiv_ptg000003l_0993-R	Thhalv10009090m.g
OG0003999	Sdiv_ptg000003l_0991-R, Sdiv_ptg000014l_2191-R	Thhalv10006933m.g
OG0004000	Sdiv_ptg000014l_2186-R, Sdiv_ptg000003l_1014-R	Thhalv10007064m.g
OG0004001	Sdiv_ptg000014l_2183-R, Sdiv_ptg000003l_1009-R	Thhalv10007861m.g
OG0004002	Sdiv_ptg000014l_2158-R, Sdiv_ptg000003l_1024-R	Thhalv10007107m.g
OG0004003	Sdiv_ptg000014l_2149-R, Sdiv_ptg000003l_1037-R	Thhalv10008077m.g
OG0004004	Sdiv_ptg000003l_1044-R	Thhalv10008022m.g
OG0004005	Sdiv_ptg000014l_2139-R, Sdiv_ptg000003l_1049-R	Thhalv10007394m.g
OG0004006	Sdiv_ptg000014l_2130-R, Sdiv_ptg000003l_1065-R	Thhalv10008439m.g
OG0004007	Sdiv_ptg000014l_2129-R, Sdiv_ptg000003l_1066-R	Thhalv10007862m.g
OG0004008	Sdiv_ptg000003l_1068-R, Sdiv_ptg000014l_2127-R	Thhalv10008731m.g
OG0004009	Sdiv_ptg000003l_1070-R, Sdiv_ptg000014l_2123-R	Thhalv10009358m.g
OG0004010	Sdiv_ptg000014l_2116-R, Sdiv_ptg000003l_1075-R	Thhalv10006721m.g
OG0004011	Sdiv_ptg000003l_1077-R	Thhalv10007841m.g
OG0004012	Sdiv_ptg000003l_1079-R, Sdiv_ptg000014l_2113-R	Thhalv10006757m.g
OG0004013	Sdiv_ptg000003l_1083-R, Sdiv_ptg000014l_2110-R	Thhalv10006719m.g
OG0004014	Sdiv_ptg000003l_1086-R, Sdiv_ptg000014l_2107-R	Thhalv10007027m.g
OG0004015	Sdiv_ptg000003l_1088-R, Sdiv_ptg000014l_2105-R	Thhalv10006980m.g
OG0004016	Sdiv_ptg000014l_2102-R, Sdiv_ptg000003l_1090-R	Thhalv10007385m.g
OG0004017	Sdiv_ptg000014l_2100-R, Sdiv_ptg000003l_1096-R	Thhalv10007126m.g
OG0004018	Sdiv_ptg000003l_1098-R, Sdiv_ptg000014l_2099-R	Thhalv10008417m.g
OG0004019	Sdiv_ptg000014l_2094-R, Sdiv_ptg000003l_1104-R	Thhalv10006775m.g
OG0004020	Sdiv_ptg000003l_1112-R, Sdiv_ptg000014l_2088-R	Thhalv10006831m.g
OG0004021	Sdiv_ptg000003l_1117-R, Sdiv_ptg000014l_2084-R	Thhalv10007879m.g
OG0004022	Sdiv_ptg000003l_1118-R, Sdiv_ptg000014l_2083-R	Thhalv10007794m.g
OG0004023	Sdiv_ptg000014l_2077-R, Sdiv_ptg000003l_1124-R	Thhalv10008373m.g
OG0004024	Sdiv_ptg000003l_1125-R, Sdiv_ptg000014l_2076-R	Thhalv10007192m.g
OG0004025	Sdiv_ptg000014l_2068-R, Sdiv_ptg000003l_1139-R	Thhalv10007797m.g
OG0004027	Sdiv_ptg000003l_1140-R, Sdiv_ptg000014l_2067-R	Thhalv10008423m.g
OG0004028	Sdiv_ptg000003l_1141-R, Sdiv_ptg000014l_2066-R	Thhalv10009570m.g
OG0004029	Sdiv_ptg000014l_2064-R, Sdiv_ptg000003l_1142-R	Thhalv10007217m.g
OG0004030	Sdiv_ptg000003l_1144-R, Sdiv_ptg000014l_2062-R	Thhalv10009227m.g
OG0004031	Sdiv_ptg000014l_2057-R, Sdiv_ptg000003l_1152-R	Thhalv10008989m.g
OG0004032	Sdiv_ptg000003l_1158-R, Sdiv_ptg000014l_2052-R	Thhalv10008795m.g
OG0004033	Sdiv_ptg000003l_1161-R, Sdiv_ptg000014l_2050-R	Thhalv10008194m.g
OG0004034	Sdiv_ptg000003l_1171-R	Thhalv10009230m.g, Thhalv10009742m.g
OG0004035	Sdiv_ptg000003l_1173-R, Sdiv_ptg000014l_2036-R	Thhalv10007803m.g
OG0004036	Sdiv_ptg000003l_1178-R, Sdiv_ptg000014l_2029-R	Thhalv10007021m.g
OG0004037	Sdiv_ptg000003l_1182-R, Sdiv_ptg000014l_2023-R	Thhalv10007044m.g
OG0004038	Sdiv_ptg000003l_1187-R, Sdiv_ptg000014l_2018-R	Thhalv10008055m.g
OG0004039	Sdiv_ptg000014l_2007-R, Sdiv_ptg000003l_1208-R	Thhalv10006552m.g
OG0004040	Sdiv_ptg000014l_1994-R, Sdiv_ptg000003l_1218-R	Thhalv10006898m.g
OG0004041	Sdiv_ptg000014l_1993-R, Sdiv_ptg000003l_1219-R	Thhalv10006714m.g
