Orthogroup	S_pinnata	C_amplexicaulis
OG0016660	Stapi.1032s0005	Caamp.0190s0179, Caamp.1041s1899
OG0016661	Stapi.1853s0004	Caamp.0190s0166, Caamp.1041s1911
OG0016662	Stapi.0674s0009	Caamp.1041s1919
OG0016663	Stapi.0277s0003	Caamp.0037s0317, Caamp.1041s1922
OG0016664	Stapi.2348s0008	Caamp.1041s1941
OG0016665	Stapi.2237s0003	Caamp.1041s1947, Caamp.0037s0291
OG0016668	Stapi.10076s0002	Caamp.1041s1967
OG0016671	Stapi.28160s0001	Caamp.1041s1981, Caamp.0033s0403
OG0016672	Stapi.2720s0011	Caamp.0033s0407, Caamp.1041s1984
OG0016673	Stapi.2720s0007	Caamp.0033s0414, Caamp.1041s1988
OG0016677	Stapi.0446s0005	Caamp.0105s0025
OG0016678	Stapi.2304s0003	Caamp.0105s0061
OG0016679	Stapi.3685s0006	Caamp.0105s0075
OG0016680	Stapi.3685s0008	Caamp.0105s0077
OG0016681	Stapi.3685s0011	Caamp.0105s0080
OG0016682	Stapi.4381s0005	Caamp.0066s0088, Caamp.0105s0093
OG0016683	Stapi.0681s0017	Caamp.0105s0121, Caamp.0013s0328
OG0016684	Stapi.0681s0008	Caamp.0105s0128, Caamp.0013s0318
OG0016685	Stapi.0231s0019	Caamp.0105s0131
OG0016686	Stapi.7396s0001	Caamp.0105s0135
OG0016688	Stapi.3063s0001, Stapi.3586s0001	Caamp.0105s0154
OG0016689	Stapi.1376s0005	Caamp.0105s0184
OG0016690	Stapi.0684s0025	Caamp.0024s0337, Caamp.0105s0186, Caamp.0013s0256
OG0016691	Stapi.1180s0003	Caamp.0105s0202
OG0016692	Stapi.1390s0008	Caamp.0105s0242
OG0016693	Stapi.2677s0003	Caamp.0045s0026, Caamp.0105s0259
OG0016694	Stapi.0364s0009	Caamp.0105s0265
OG0016695	Stapi.0883s0004	Caamp.0105s0290, Caamp.0013s0169
OG0016696	Stapi.0798s0003	Caamp.0013s0172, Caamp.0105s0294
OG0016697	Stapi.1462s0001	Caamp.0105s0310
OG0016698	Stapi.0291s0020	Caamp.0105s0313, Caamp.0159s0022
OG0016699	Stapi.4056s0004	Caamp.0105s0318
OG0016700	Stapi.0235s0026	Caamp.0105s0327, Caamp.0159s0007
OG0016701	Stapi.0235s0013	Caamp.0105s0334
OG0016702	Stapi.3827s0007	Caamp.0105s0337
OG0016703	Stapi.0938s0013	Caamp.0011s0170, Caamp.0105s0359
OG0016704	Stapi.4063s0003	Caamp.0105s0410
OG0016705	Stapi.3833s0007	Caamp.0105s0460
OG0016706	Stapi.2891s0005	Caamp.0105s0461
OG0016707	Stapi.4005s0002	Caamp.0105s0515
OG0016708	Stapi.4005s0001	Caamp.0105s0516
OG0016709	Stapi.1751s0008	Caamp.0105s0543
OG0016710	Stapi.3852s0005, Stapi.1667s0009	Caamp.0105s0559
OG0016711	Stapi.3852s0004	Caamp.0105s0560
OG0016712	Stapi.3326s0001	Caamp.0105s0573
OG0016713	Stapi.1592s0003	Caamp.0105s0581
OG0016714	Stapi.5669s0003	Caamp.0105s0618
OG0016715	Stapi.2022s0006	Caamp.0105s0672
OG0016716	Stapi.1407s0006	Caamp.0105s0675
OG0016717	Stapi.1407s0010	Caamp.0105s0679
OG0016718	Stapi.1915s0003	Caamp.0105s0689
OG0016719	Stapi.1797s0002	Caamp.0105s0692
OG0016720	Stapi.4481s0002	Caamp.0105s0700
OG0016721	Stapi.12050s0001	Caamp.0105s0748
OG0016722	Stapi.6892s0001, Stapi.29159s0001, Stapi.1149s0009	Caamp.0105s0758
OG0016723	Stapi.0590s0004	Caamp.0105s0792
OG0016724	Stapi.0285s0015	Caamp.0105s0793
OG0016725	Stapi.21185s0001	Caamp.0105s0796
OG0016726	Stapi.0590s0009	Caamp.0105s0799
OG0016727	Stapi.0590s0013	Caamp.0105s0803
OG0016728	Stapi.0590s0023	Caamp.0105s0815, Caamp.0042s0018
OG0016729	Stapi.5789s0003	Caamp.0105s0907, Caamp.0094s0240
OG0016733	Stapi.6963s0001	Caamp.0094s0306, Caamp.0105s0967
OG0016738	Stapi.8739s0001, Stapi.17099s0001	Caamp.0105s0996, Caamp.0094s0339
OG0016740	Stapi.3284s0007	Caamp.0094s0353, Caamp.0105s1009
OG0016748	Stapi.2219s0004	Caamp.0105s1033, Caamp.0094s0375
OG0016750	Stapi.7182s0001	Caamp.0105s1045
OG0016751	Stapi.0550s0017	Caamp.0105s1057
OG0016753	Stapi.11236s0001	Caamp.0094s0416, Caamp.0105s1078
OG0016757	Stapi.1382s0012	Caamp.0094s0490, Caamp.0105s1113
OG0016758	Stapi.1382s0010	Caamp.0094s0488, Caamp.0105s1115
OG0016760	Stapi.2887s0001	Caamp.0105s1139
OG0016761	Stapi.11883s0001	Caamp.0094s0463, Caamp.0105s1142
OG0016762	Stapi.1649s0004	Caamp.0094s0452, Caamp.0105s1159
OG0016766	Stapi.4042s0004	Caamp.0094s0553, Caamp.0105s1212
OG0016773	Stapi.5809s0003	Caamp.0094s0567, Caamp.0105s1228
OG0016775	Stapi.3989s0006	Caamp.0105s1250, Caamp.0094s0589
OG0016783	Stapi.9849s0004	Caamp.0094s0672, Caamp.0105s1329
OG0016788	Stapi.1242s0002, Stapi.0466s0015	Caamp.0105s1413
OG0016789	Stapi.2053s0016, Stapi.15583s0001	Caamp.0105s1436
OG0016790	Stapi.5536s0001	Caamp.0105s1478
OG0016791	Stapi.1282s0007	Caamp.0105s1479, Caamp.0003s0796, Caamp.0078s0145, Caamp.0078s0144
OG0016792	Stapi.31448s0001	Caamp.0105s1511
OG0016793	Stapi.1594s0005	Caamp.0105s1554
OG0016794	Stapi.4926s0003	Caamp.0105s1652
OG0016795	Stapi.0454s0006	Caamp.0105s1706
OG0016796	Stapi.10775s0003	Caamp.0105s1834
OG0016798	Stapi.11102s0004	Caamp.0105s1928
OG0016799	Stapi.1163s0015	Caamp.0007s0418, Caamp.0011s0004
OG0016800	Stapi.1163s0016	Caamp.0007s0419, Caamp.0011s0005
OG0016801	Stapi.5826s0001, Stapi.2335s0001	Caamp.0011s0049
OG0016802	Stapi.0026s0009	Caamp.0011s0081, Caamp.0007s0482
OG0016803	Stapi.0028s0049, Stapi.12493s0001, Stapi.1573s0003, Stapi.0032s0041	Caamp.0011s0142
OG0016804	Stapi.0640s0005	Caamp.0020s0061, Caamp.0011s0181
OG0016805	Stapi.4152s0002	Caamp.0034s0024, Caamp.0201s0007, Caamp.0012s0057, Caamp.0011s0221
OG0016806	Stapi.0572s0011	Caamp.0011s0230
OG0016807	Stapi.0060s0006	Caamp.0011s0232
OG0016808	Stapi.0572s0004	Caamp.0011s0233
OG0016809	Stapi.0421s0034	Caamp.0110s0003
OG0016810	Stapi.0421s0023	Caamp.0110s0044
OG0016811	Stapi.0421s0031	Caamp.0110s0053
OG0016812	Stapi.0077s0022, Stapi.0011s0049, Stapi.0100s0002, Stapi.3314s0004	Caamp.0113s0028
OG0016813	Stapi.0012s0051, Stapi.0857s0014, Stapi.1823s0002	Caamp.0118s0014, Caamp.0035s0086
OG0016814	Stapi.0148s0004	Caamp.0012s0020
OG0016815	Stapi.0114s0009	Caamp.0012s0105, Caamp.0058s0016
OG0016816	Stapi.1219s0004	Caamp.0012s0108, Caamp.0058s0019
OG0016818	Stapi.3655s0004, Stapi.0140s0024	Caamp.0120s0018
OG0016821	Stapi.0875s0001	Caamp.0076s1129, Caamp.0120s0042
OG0016822	Stapi.6503s0005	Caamp.0120s0055
OG0016823	Stapi.2824s0012	Caamp.0120s0087
OG0016824	Stapi.1935s0004	Caamp.0120s0228
OG0016825	Stapi.5691s0003	Caamp.0120s0250
OG0016826	Stapi.6385s0003	Caamp.0120s0293
OG0016828	Stapi.2578s0004	Caamp.0120s0377
OG0016829	Stapi.4037s0004	Caamp.0120s0444
OG0016830	Stapi.4044s0002	Caamp.0120s0478
OG0016831	Stapi.4416s0006	Caamp.0120s0500
OG0016832	Stapi.1195s0013	Caamp.0120s0526
OG0016833	Stapi.3460s0001	Caamp.0120s0655
OG0016834	Stapi.0579s0002	Caamp.0120s0719
OG0016835	Stapi.0579s0004	Caamp.0120s0721
OG0016836	Stapi.3464s0004	Caamp.0120s0760
OG0016836	Stapi.0138s0025	Caamp.0120s0761
OG0016837	Stapi.3464s0005	Caamp.0120s0762
OG0016838	Stapi.3089s0007	Caamp.0120s0765
OG0016839	Stapi.3089s0003	Caamp.0120s0769
OG0016841	Stapi.5690s0001	Caamp.0120s0826
OG0016842	Stapi.4610s0006	Caamp.0120s0863
OG0016843	Stapi.3046s0002	Caamp.0120s0888
OG0016844	Stapi.1990s0006	Caamp.0120s0954
OG0016845	Stapi.10083s0002	Caamp.0120s0977
OG0016846	Stapi.2582s0006	Caamp.0120s0981
OG0016847	Stapi.4188s0002	Caamp.0120s0991
OG0016848	Stapi.2553s0009	Caamp.0120s1002
OG0016851	Stapi.2263s0003	Caamp.0129s0047, Caamp.0097s0933
OG0016852	Stapi.2263s0002	Caamp.0129s0048, Caamp.0097s0932
OG0016853	Stapi.1868s0003	Caamp.0129s0053
OG0016854	Stapi.0191s0015	Caamp.0129s0054, Caamp.0097s0922
OG0016855	Stapi.3633s0001	Caamp.0129s0067
OG0016856	Stapi.0824s0005	Caamp.0013s0008, Caamp.0051s0007
OG0016857	Stapi.0110s0006	Caamp.0013s0073
OG0016858	Stapi.0044s0033, Stapi.0016s0060	Caamp.0013s0089
OG0016859	Stapi.0251s0008	Caamp.0013s0102, Caamp.0026s0170
OG0016860	Stapi.0071s0012	Caamp.0013s0106, Caamp.0026s0175
OG0016861	Stapi.0071s0022, Stapi.0153s0021	Caamp.0013s0108
OG0016862	Stapi.0071s0037	Caamp.0013s0111, Caamp.0026s0187
OG0016864	Stapi.2716s0012	Caamp.0095s0091, Caamp.0013s0153
OG0016865	Stapi.2013s0003, Stapi.3176s0003, Stapi.0364s0021	Caamp.0013s0187
OG0016866	Stapi.12858s0002	Caamp.0013s0194
OG0016867	Stapi.0381s0003	Caamp.0013s0195
OG0016868	Stapi.11415s0002	Caamp.0013s0197
OG0016869	Stapi.0381s0007, Stapi.1411s0009	Caamp.0013s0199
OG0016870	Stapi.2394s0007, Stapi.0115s0032	Caamp.0013s0211
OG0016872	Stapi.20131s0001, Stapi.4444s0001	Caamp.0013s0291
OG0016873	Stapi.0231s0016	Caamp.0013s0317
OG0016875	Stapi.0078s0022	Caamp.0014s0021
OG0016876	Stapi.1181s0001, Stapi.0116s0010, Stapi.0137s0023, Stapi.4193s0001	Caamp.0014s0062
OG0016877	Stapi.3736s0003	Caamp.0015s0009
OG0016878	Stapi.3736s0002	Caamp.0015s0010
OG0016880	Stapi.1222s0003	Caamp.0054s0074, Caamp.0015s0056
OG0016883	Stapi.0991s0012	Caamp.0015s0118
OG0016884	Stapi.17520s0001	Caamp.0015s0127
OG0016885	Stapi.1122s0008	Caamp.0015s0130
OG0016886	Stapi.1122s0009	Caamp.0303s1324, Caamp.0015s0131
OG0016888	Stapi.13751s0001, Stapi.0491s0005	Caamp.0015s0144
OG0016890	Stapi.1019s0007	Caamp.0015s0159, Caamp.0303s1356
OG0016891	Stapi.0848s0001	Caamp.0015s0163, Caamp.0303s1363
OG0016892	Stapi.0356s0023	Caamp.0303s1322, Caamp.0077s0024, Caamp.0015s0176
OG0016893	Stapi.0450s0002	Caamp.0015s0180
OG0016894	Stapi.1334s0002	Caamp.0303s1310, Caamp.0015s0185
OG0016895	Stapi.6002s0003	Caamp.0303s1299, Caamp.0015s0201
OG0016896	Stapi.1344s0002	Caamp.0015s0221
OG0016898	Stapi.7333s0001	Caamp.0015s0227
OG0016898	Stapi.6082s0001	Caamp.0303s1275
OG0016902	Stapi.5307s0002, Stapi.4513s0002, Stapi.2921s0001	Caamp.0015s0266
OG0016903	Stapi.10285s0001	Caamp.0015s0273
OG0016906	Stapi.1479s0007, Stapi.4695s0003	Caamp.0015s0286
OG0016908	Stapi.20427s0001	Caamp.0015s0307
OG0016908	Stapi.5890s0002	Caamp.0022s0171
OG0016911	Stapi.2167s0002	Caamp.0015s0335
OG0016913	Stapi.8313s0001	Caamp.0015s0339, Caamp.0303s1161
OG0016916	Stapi.10448s0002	Caamp.0015s0347, Caamp.0303s1149
OG0016920	Stapi.9106s0002	Caamp.0015s0372
OG0016922	Stapi.0003s0001	Caamp.0016s0004
OG0016923	Stapi.0249s0005	Caamp.0016s0013
OG0016924	Stapi.0584s0014	Caamp.0016s0020
OG0016925	Stapi.0482s0011	Caamp.0016s0033
OG0016926	Stapi.0209s0006	Caamp.0016s0037
OG0016928	Stapi.3453s0002	Caamp.0016s0056
OG0016929	Stapi.0667s0004	Caamp.0016s0088
OG0016931	Stapi.1273s0003	Caamp.0016s0109
OG0016933	Stapi.7097s0001, Stapi.9962s0003, Stapi.19534s0001	Caamp.0018s0035
OG0016934	Stapi.8015s0002	Caamp.0018s0061
OG0016935	Stapi.10048s0002	Caamp.0018s0082
OG0016936	Stapi.9756s0003	Caamp.0018s0117
OG0016938	Stapi.8340s0001	Caamp.0018s0232
OG0016939	Stapi.21353s0001	Caamp.0018s0254
OG0016940	Stapi.6455s0001	Caamp.0018s0283
OG0016942	Stapi.8858s0003	Caamp.0188s0001
OG0016945	Stapi.4156s0001	Caamp.0028s0229
OG0016947	Stapi.4811s0001	Caamp.0188s0032
OG0016951	Stapi.4125s0004	Caamp.0188s0073
OG0016953	Stapi.5937s0002	Caamp.0052s0114, Caamp.0188s0079
OG0016954	Stapi.4536s0009	Caamp.0052s0120, Caamp.0188s0085
OG0016956	Stapi.1957s0001	Caamp.0188s0095, Caamp.0052s0134
OG0016957	Stapi.1957s0002	Caamp.0188s0096
OG0016958	Stapi.11899s0001	Caamp.0052s0141, Caamp.0188s0102
OG0016959	Stapi.15560s0001	Caamp.0052s0155, Caamp.0188s0114
OG0016961	Stapi.2436s0009	Caamp.0188s0142
OG0016962	Stapi.11845s0002	Caamp.0188s0195
OG0016963	Stapi.12838s0002	Caamp.0188s0206, Caamp.0071s0233
OG0016964	Stapi.1922s0006	Caamp.0188s0213, Caamp.0071s0240
OG0016965	Stapi.2340s0008	Caamp.0188s0215
OG0016966	Stapi.1724s0003	Caamp.0188s0227, Caamp.0071s0255
OG0016967	Stapi.4662s0004	Caamp.0188s0240
OG0016968	Stapi.5464s0001, Stapi.2130s0005	Caamp.0188s0243, Caamp.0071s0274
OG0016969	Stapi.1152s0009	Caamp.0071s0281
OG0016969	Stapi.12936s0001	Caamp.0188s0249
OG0016973	Stapi.3217s0007	Caamp.0052s0288, Caamp.0188s0295
OG0016974	Stapi.1930s0005	Caamp.0188s0301, Caamp.0052s0280
OG0016975	Stapi.3319s0001, Stapi.1184s0015	Caamp.0188s0323
OG0016976	Stapi.31374s0001	Caamp.0052s0240, Caamp.0188s0337
OG0016983	Stapi.4338s0004	Caamp.0188s0369
OG0016985	Stapi.3361s0003, Stapi.3163s0011	Caamp.0188s0391
OG0016987	Stapi.1193s0006	Caamp.0188s0434
OG0016988	Stapi.0741s0001	Caamp.0071s0110, Caamp.0188s0437
OG0016990	Stapi.9765s0002	Caamp.0188s0451
OG0016991	Stapi.25411s0001, Stapi.8971s0001	Caamp.0188s0467
OG0016992	Stapi.1095s0009	Caamp.0188s0481
OG0016993	Stapi.1095s0002	Caamp.0188s0487, Caamp.0071s0061
OG0016994	Stapi.6772s0003, Stapi.23523s0001, Stapi.7445s0002	Caamp.0188s0488
OG0016995	Stapi.2595s0002	Caamp.0071s0051, Caamp.0188s0496
OG0016996	Stapi.1211s0009	Caamp.0188s0510, Caamp.0071s0034
OG0016999	Stapi.3065s0005	Caamp.0188s0544
OG0017001	Stapi.4155s0004	Caamp.0188s0589
OG0017003	Stapi.2920s0004	Caamp.0188s0622
OG0017004	Stapi.2920s0001	Caamp.0040s0088, Caamp.0188s0625
OG0017005	Stapi.2033s0001	Caamp.0040s0135, Caamp.0188s0673
OG0017006	Stapi.2825s0004	Caamp.0188s0678, Caamp.0040s0142
OG0017007	Stapi.5794s0003	Caamp.0040s0162, Caamp.0188s0694
OG0017008	Stapi.1293s0018	Caamp.0188s0698
OG0017009	Stapi.1293s0005	Caamp.0188s0713, Caamp.0046s0153, Caamp.0188s0714
OG0017010	Stapi.0327s0006	Caamp.0188s0720
OG0017011	Stapi.1603s0008	Caamp.0188s0733
OG0017014	Stapi.4476s0001, Stapi.4234s0003	Caamp.0046s0181, Caamp.0188s0744
OG0017015	Stapi.0701s0003	Caamp.0188s0754
OG0017016	Stapi.0701s0004	Caamp.0046s0190, Caamp.0188s0755
OG0017018	Stapi.0701s0014	Caamp.0046s0204, Caamp.0188s0769
OG0017020	Stapi.5169s0002	Caamp.0056s0125, Caamp.0188s0803
OG0017021	Stapi.9164s0001	Caamp.0188s0806
OG0017022	Stapi.9164s0002	Caamp.0188s0807, Caamp.0056s0121
OG0017026	Stapi.5033s0006	Caamp.0188s0816
OG0017031	Stapi.14739s0001	Caamp.0188s0852, Caamp.0056s0078
OG0017033	Stapi.17518s0001	Caamp.0056s0068, Caamp.0188s0861
OG0017036	Stapi.6008s0004	Caamp.0188s0867
OG0017044	Stapi.9728s0002	Caamp.0188s0911
OG0017051	Stapi.12221s0001	Caamp.0188s0940, Caamp.0056s0017
OG0017052	Stapi.8346s0004	Caamp.0188s0948
OG0017053	Stapi.3788s0002	Caamp.0188s0977
OG0017055	Stapi.25181s0001	Caamp.0188s1044
OG0017056	Stapi.7098s0004	Caamp.0188s1050
OG0017057	Stapi.7098s0003	Caamp.0188s1053
OG0017058	Stapi.6424s0003	Caamp.0188s1056
OG0017059	Stapi.6977s0001	Caamp.0188s1059
OG0017073	Stapi.6934s0002	Caamp.0188s1137
OG0017074	Stapi.4500s0001	Caamp.0275s0026, Caamp.0188s1147
OG0017075	Stapi.4500s0003	Caamp.0188s1149
OG0017076	Stapi.4504s0012, Stapi.2523s0004	Caamp.0188s1164
OG0017077	Stapi.3002s0002, Stapi.0104s0005, Stapi.2912s0004, Stapi.0113s0002	Caamp.0019s0001
OG0017078	Stapi.2336s0003, Stapi.0016s0067, Stapi.0026s0027, Stapi.0162s0019	Caamp.0019s0028
OG0017079	Stapi.0124s0001	Caamp.0019s0056
OG0017080	Stapi.1460s0005	Caamp.0097s0543, Caamp.0019s0112, Caamp.0019s0111
OG0017081	Stapi.0980s0002	Caamp.0046s0479, Caamp.0190s0004
OG0017085	Stapi.1538s0009	Caamp.0046s0506, Caamp.0190s0033
OG0017088	Stapi.6888s0001	Caamp.0190s0081, Caamp.0046s0553
OG0017089	Stapi.5980s0001	Caamp.0190s0083
OG0017090	Stapi.5980s0002	Caamp.0046s0556, Caamp.0190s0084
OG0017092	Stapi.2403s0001	Caamp.0190s0099, Caamp.0046s0571
OG0017093	Stapi.3000s0006	Caamp.0046s0572, Caamp.0190s0100
OG0017096	Stapi.1104s0010	Caamp.0190s0182
OG0017097	Stapi.1535s0004	Caamp.0190s0196
OG0017099	Stapi.1702s0003	Caamp.0190s0242
OG0017100	Stapi.2699s0008	Caamp.0190s0271
OG0017101	Stapi.2699s0002	Caamp.0190s0277
OG0017102	Stapi.5724s0004	Caamp.0094s1101, Caamp.0190s0288
OG0017104	Stapi.8078s0001	Caamp.0190s0293
OG0017105	Stapi.1030s0011	Caamp.0190s0297, Caamp.0094s1108
OG0017106	Stapi.2423s0002	Caamp.0190s0306
OG0017108	Stapi.2137s0002	Caamp.0190s0320
OG0017110	Stapi.1742s0017	Caamp.0094s1145, Caamp.0190s0338
OG0017111	Stapi.1742s0005	Caamp.0190s0352
OG0017113	Stapi.5954s0002	Caamp.0190s0367, Caamp.0003s0005
OG0017114	Stapi.0340s0001	Caamp.0190s0369
OG0017115	Stapi.0340s0013	Caamp.0003s0019, Caamp.0190s0381
OG0017116	Stapi.0340s0029	Caamp.0190s0398
OG0017118	Stapi.9617s0003	Caamp.0190s0405, Caamp.0003s0043
OG0017120	Stapi.7090s0002	Caamp.0190s0437
OG0017121	Stapi.1126s0006	Caamp.0190s0440, Caamp.0003s0078
OG0017122	Stapi.1126s0008	Caamp.0003s0080, Caamp.0190s0442
OG0017123	Stapi.1368s0015	Caamp.0190s0465
OG0017124	Stapi.1368s0009	Caamp.0190s0471
OG0017125	Stapi.1368s0008, Stapi.1368s0007	Caamp.0190s0472
OG0017126	Stapi.2460s0003	Caamp.0190s0480
OG0017127	Stapi.3387s0001, Stapi.2460s0001	Caamp.0190s0481
OG0017128	Stapi.1368s0001, Stapi.3387s0002	Caamp.0190s0482
OG0017129	Stapi.0556s0018	Caamp.0190s0497
OG0017130	Stapi.7219s0002	Caamp.0190s0501, Caamp.0003s0127
OG0017131	Stapi.1395s0004	Caamp.0190s0530, Caamp.0003s0136
OG0017132	Stapi.1395s0006	Caamp.0003s0138
OG0017132	Stapi.5713s0002	Caamp.0190s0532
OG0017133	Stapi.1264s0008	Caamp.0190s0547
OG0017134	Stapi.0380s0009	Caamp.0190s0579
OG0017135	Stapi.0380s0010	Caamp.0190s0580
OG0017136	Stapi.0380s0018	Caamp.0190s0587
OG0017137	Stapi.2401s0005	Caamp.0190s0619, Caamp.0003s0234
OG0017138	Stapi.4612s0004	Caamp.0003s0256, Caamp.0190s0640
OG0017140	Stapi.3594s0002	Caamp.0003s0269, Caamp.0190s0654
OG0017141	Stapi.1001s0006	Caamp.0190s0673, Caamp.0003s0292
OG0017143	Stapi.1574s0006	Caamp.0190s0695, Caamp.0003s0326
OG0017144	Stapi.0593s0017	Caamp.0190s0706, Caamp.0003s0341
OG0017147	Stapi.0382s0014	Caamp.0190s0736, Caamp.0003s0365
OG0017148	Stapi.3177s0004	Caamp.0190s0739
OG0017148	Stapi.0333s0013	Caamp.0003s0368
OG0017149	Stapi.3692s0004	Caamp.0003s0371, Caamp.0190s0742
OG0017150	Stapi.3692s0003	Caamp.0003s0372, Caamp.0190s0744
OG0017152	Stapi.3228s0003	Caamp.0190s0806, Caamp.0003s0426
OG0017153	Stapi.10356s0002	Caamp.0003s0436, Caamp.0190s0817
OG0017155	Stapi.6836s0004	Caamp.0190s0825, Caamp.0003s0446
OG0017157	Stapi.2051s0008	Caamp.0190s0864
OG0017162	Stapi.2662s0010	Caamp.0003s0509, Caamp.0190s0898
OG0017163	Stapi.4448s0007	Caamp.0190s0905
OG0017164	Stapi.0981s0003, Stapi.3820s0006	Caamp.0190s0909
OG0017165	Stapi.6612s0003, Stapi.0981s0004	Caamp.0190s0911
OG0017166	Stapi.2997s0004	Caamp.0190s0918
OG0017168	Stapi.3631s0001	Caamp.0190s0941
OG0017169	Stapi.2598s0010	Caamp.0190s0947, Caamp.0003s0557
OG0017170	Stapi.3679s0003	Caamp.0190s0951
OG0017172	Stapi.0451s0004, Stapi.13189s0001	Caamp.0003s0596, Caamp.0190s0995
OG0017173	Stapi.12817s0001	Caamp.0003s0610, Caamp.0190s1009
OG0017174	Stapi.4978s0004	Caamp.0190s1027, Caamp.0003s0627
OG0017175	Stapi.2380s0003, Stapi.1972s0008	Caamp.0190s1078, Caamp.0190s1075, Caamp.0190s1076
OG0017176	Stapi.10450s0002	Caamp.0190s1088, Caamp.0003s0685
OG0017177	Stapi.3799s0002	Caamp.0190s1096, Caamp.0003s0695
OG0017178	Stapi.2821s0002, Stapi.0079s0027	Caamp.0190s1101
OG0017179	Stapi.3853s0004	Caamp.0190s1111
OG0017180	Stapi.1978s0003	Caamp.0003s0731, Caamp.0190s1129
OG0017181	Stapi.5156s0001	Caamp.0190s1145
OG0017181	Stapi.0383s0015	Caamp.0026s0803
OG0017182	Stapi.0332s0014, Stapi.8494s0002	Caamp.0190s1185
OG0017183	Stapi.1350s0003	Caamp.0190s1202
OG0017183	Stapi.1839s0002, Stapi.1317s0002	Caamp.0190s1201
OG0017184	Stapi.2024s0002	Caamp.0026s0735, Caamp.0190s1229
OG0017185	Stapi.5090s0005, Stapi.0331s0003	Caamp.0190s1244
OG0017187	Stapi.2132s0001	Caamp.0190s1267
OG0017188	Stapi.0621s0005	Caamp.0190s1270
OG0017189	Stapi.0082s0015, Stapi.0210s0004, Stapi.0621s0004, Stapi.28213s0001	Caamp.0190s1273
OG0017190	Stapi.10001s0001	Caamp.0190s1291
OG0017191	Stapi.8508s0003	Caamp.0190s1294
OG0017192	Stapi.6970s0001	Caamp.0026s0671, Caamp.0190s1301
OG0017193	Stapi.5118s0001	Caamp.0190s1309, Caamp.0026s0664
OG0017195	Stapi.7016s0002	Caamp.0026s0614, Caamp.0190s1348
OG0017196	Stapi.8158s0003	Caamp.0093s0156, Caamp.0190s1351
OG0017197	Stapi.8158s0004	Caamp.0190s1352
OG0017198	Stapi.0433s0018	Caamp.0190s1365, Caamp.0026s0600
OG0017200	Stapi.6619s0002, Stapi.0271s0007, Stapi.0147s0041	Caamp.0029s0023, Caamp.0002s0014
OG0017201	Stapi.0321s0003	Caamp.0002s0055
OG0017202	Stapi.1537s0005	Caamp.0002s0080
OG0017203	Stapi.0249s0013	Caamp.0002s0092
OG0017204	Stapi.0095s0016	Caamp.0002s0118, Caamp.0006s0602
OG0017206	Stapi.1259s0005, Stapi.1274s0006	Caamp.0002s0147
OG0017207	Stapi.1012s0005	Caamp.0002s0173, Caamp.0303s0697
OG0017208	Stapi.0169s0026	Caamp.0002s0184
OG0017209	Stapi.0677s0006	Caamp.0002s0198, Caamp.0303s0676
OG0017210	Stapi.1318s0006	Caamp.0303s0655
OG0017210	Stapi.1207s0008	Caamp.0002s0225
OG0017211	Stapi.0287s0022	Caamp.0002s0235
OG0017212	Stapi.8760s0001	Caamp.0002s0263, Caamp.0303s0625
OG0017213	Stapi.0909s0012	Caamp.0002s0267, Caamp.0303s0621
OG0017214	Stapi.4957s0002	Caamp.0002s0288, Caamp.0303s0609
OG0017215	Stapi.2698s0003, Stapi.2681s0001	Caamp.0002s0302
OG0017216	Stapi.2681s0008	Caamp.0002s0307, Caamp.0303s0590
OG0017217	Stapi.9772s0001	Caamp.0002s0316
OG0017218	Stapi.1081s0005	Caamp.0002s0326
OG0017219	Stapi.5936s0001	Caamp.0064s0519, Caamp.0002s0331
OG0017220	Stapi.6342s0001	Caamp.0002s0336, Caamp.0064s0525
OG0017221	Stapi.0728s0001	Caamp.0064s0528, Caamp.0002s0339
OG0017222	Stapi.5982s0001	Caamp.0064s0529, Caamp.0002s0340
OG0017223	Stapi.1330s0005	Caamp.0002s0342
OG0017224	Stapi.1314s0007	Caamp.0002s0358, Caamp.0064s0545
OG0017225	Stapi.1716s0004	Caamp.0002s0371
OG0017226	Stapi.1716s0003, Stapi.3289s0001	Caamp.0002s0372
OG0017227	Stapi.1716s0002	Caamp.0002s0373
OG0017230	Stapi.0130s0016	Caamp.0009s0085, Caamp.0021s0028
OG0017231	Stapi.0166s0012	Caamp.0021s0042
OG0017232	Stapi.4245s0003, Stapi.0306s0002	Caamp.0021s0044
OG0017233	Stapi.0306s0001	Caamp.0021s0045
OG0017233	Stapi.4245s0002	Caamp.0009s0074
OG0017234	Stapi.0003s0054, Stapi.0012s0037, Stapi.0087s0002, Stapi.5510s0001	Caamp.0021s0049
OG0017235	Stapi.7477s0003, Stapi.0054s0006, Stapi.0311s0022, Stapi.13899s0002	Caamp.0021s0096
OG0017237	Stapi.15298s0002	Caamp.0214s0008, Caamp.0078s0984
OG0017240	Stapi.7481s0004	Caamp.0214s0024, Caamp.0078s0955
OG0017241	Stapi.7213s0002	Caamp.0214s0029
OG0017242	Stapi.3811s0001	Caamp.0214s0031
OG0017243	Stapi.11189s0001	Caamp.0214s0033, Caamp.0078s0947
OG0017244	Stapi.6286s0004	Caamp.0214s0035, Caamp.0078s0945
OG0017246	Stapi.11574s0002	Caamp.0214s0041
OG0017247	Stapi.1924s0009	Caamp.0214s0047
