Orthogroup	C_amplexicaulis	S_pinnata
OG0016615	Caamp.1041s0844	Stapi.1508s0011
OG0016617	Caamp.1041s0853	Stapi.4817s0001, Stapi.9581s0001
OG0016618	Caamp.1041s0855, Caamp.0044s0266	Stapi.3022s0005
OG0016620	Caamp.1041s0884, Caamp.0044s0250	Stapi.8630s0001
OG0016621	Caamp.1041s0901	Stapi.9755s0001
OG0016622	Caamp.1041s0932	Stapi.2448s0002
OG0016623	Caamp.1041s0939	Stapi.2448s0005
OG0016625	Caamp.1041s1017	Stapi.1054s0010
OG0016626	Caamp.1041s1059	Stapi.2735s0001, Stapi.12400s0002
OG0016627	Caamp.1041s1063	Stapi.1268s0001
OG0016628	Caamp.1041s1256	Stapi.3700s0009
OG0016629	Caamp.1041s1334	Stapi.2351s0004
OG0016630	Caamp.1041s1394	Stapi.3535s0006
OG0016631	Caamp.1041s1442, Caamp.0076s0018	Stapi.2329s0010
OG0016632	Caamp.0076s0037, Caamp.1041s1463	Stapi.1055s0003
OG0016633	Caamp.1041s1466	Stapi.1055s0008
OG0016634	Caamp.1041s1473, Caamp.0076s0047	Stapi.2684s0010
OG0016635	Caamp.1041s1477	Stapi.2045s0002, Stapi.4534s0002
OG0016638	Caamp.1041s1510	Stapi.3207s0006
OG0016639	Caamp.1041s1511	Stapi.10666s0001
OG0016640	Caamp.1041s1539	Stapi.0594s0038
OG0016641	Caamp.1041s1570	Stapi.0891s0013
OG0016642	Caamp.1041s1630	Stapi.0921s0008
OG0016643	Caamp.1041s1635, Caamp.0052s0538	Stapi.2102s0002
OG0016644	Caamp.1041s1636	Stapi.2102s0001
OG0016645	Caamp.1041s1637, Caamp.0052s0537	Stapi.3763s0006
OG0016646	Caamp.1041s1655	Stapi.3195s0003
OG0016647	Caamp.1041s1660	Stapi.1559s0010
OG0016648	Caamp.1041s1676	Stapi.6009s0007
OG0016649	Caamp.0052s0457, Caamp.1041s1721	Stapi.0363s0019
OG0016650	Caamp.1041s1731, Caamp.0052s0448	Stapi.16223s0001, Stapi.0363s0001
OG0016651	Caamp.0052s0417, Caamp.1041s1753	Stapi.0387s0011
OG0016652	Caamp.1041s1767, Caamp.0052s0398	Stapi.0651s0013
OG0016653	Caamp.1041s1797	Stapi.0370s0021
OG0016654	Caamp.1041s1808	Stapi.6004s0001, Stapi.0811s0001
OG0016655	Caamp.1041s1819, Caamp.0052s0362	Stapi.0370s0005
OG0016656	Caamp.1041s1845	Stapi.1670s0004, Stapi.17303s0001
OG0016657	Caamp.1041s1850	Stapi.9291s0001, Stapi.0390s0064, Stapi.2073s0006, Stapi.0390s0061
OG0016658	Caamp.0190s0225, Caamp.1041s1881	Stapi.0788s0016
OG0016659	Caamp.1041s1892, Caamp.0190s0234	Stapi.0801s0003
OG0016660	Caamp.0190s0179, Caamp.1041s1899	Stapi.1032s0005
OG0016661	Caamp.0190s0166, Caamp.1041s1911	Stapi.1853s0004
OG0016662	Caamp.1041s1919	Stapi.0674s0009
OG0016663	Caamp.0037s0317, Caamp.1041s1922	Stapi.0277s0003
OG0016664	Caamp.1041s1941	Stapi.2348s0008
OG0016665	Caamp.1041s1947, Caamp.0037s0291	Stapi.2237s0003
OG0016668	Caamp.1041s1967	Stapi.10076s0002
OG0016671	Caamp.1041s1981, Caamp.0033s0403	Stapi.28160s0001
OG0016672	Caamp.0033s0407, Caamp.1041s1984	Stapi.2720s0011
OG0016673	Caamp.0033s0414, Caamp.1041s1988	Stapi.2720s0007
OG0016677	Caamp.0105s0025	Stapi.0446s0005
OG0016678	Caamp.0105s0061	Stapi.2304s0003
OG0016679	Caamp.0105s0075	Stapi.3685s0006
OG0016680	Caamp.0105s0077	Stapi.3685s0008
OG0016681	Caamp.0105s0080	Stapi.3685s0011
OG0016682	Caamp.0066s0088, Caamp.0105s0093	Stapi.4381s0005
OG0016683	Caamp.0105s0121, Caamp.0013s0328	Stapi.0681s0017
OG0016684	Caamp.0105s0128, Caamp.0013s0318	Stapi.0681s0008
OG0016685	Caamp.0105s0131	Stapi.0231s0019
OG0016686	Caamp.0105s0135	Stapi.7396s0001
OG0016688	Caamp.0105s0154	Stapi.3063s0001, Stapi.3586s0001
OG0016689	Caamp.0105s0184	Stapi.1376s0005
OG0016690	Caamp.0024s0337, Caamp.0105s0186, Caamp.0013s0256	Stapi.0684s0025
OG0016691	Caamp.0105s0202	Stapi.1180s0003
OG0016692	Caamp.0105s0242	Stapi.1390s0008
OG0016693	Caamp.0045s0026, Caamp.0105s0259	Stapi.2677s0003
OG0016694	Caamp.0105s0265	Stapi.0364s0009
OG0016695	Caamp.0105s0290, Caamp.0013s0169	Stapi.0883s0004
OG0016696	Caamp.0013s0172, Caamp.0105s0294	Stapi.0798s0003
OG0016697	Caamp.0105s0310	Stapi.1462s0001
OG0016698	Caamp.0105s0313, Caamp.0159s0022	Stapi.0291s0020
OG0016699	Caamp.0105s0318	Stapi.4056s0004
OG0016700	Caamp.0105s0327, Caamp.0159s0007	Stapi.0235s0026
OG0016701	Caamp.0105s0334	Stapi.0235s0013
OG0016702	Caamp.0105s0337	Stapi.3827s0007
OG0016703	Caamp.0011s0170, Caamp.0105s0359	Stapi.0938s0013
OG0016704	Caamp.0105s0410	Stapi.4063s0003
OG0016705	Caamp.0105s0460	Stapi.3833s0007
OG0016706	Caamp.0105s0461	Stapi.2891s0005
OG0016707	Caamp.0105s0515	Stapi.4005s0002
OG0016708	Caamp.0105s0516	Stapi.4005s0001
OG0016709	Caamp.0105s0543	Stapi.1751s0008
OG0016710	Caamp.0105s0559	Stapi.3852s0005, Stapi.1667s0009
OG0016711	Caamp.0105s0560	Stapi.3852s0004
OG0016712	Caamp.0105s0573	Stapi.3326s0001
OG0016713	Caamp.0105s0581	Stapi.1592s0003
OG0016714	Caamp.0105s0618	Stapi.5669s0003
OG0016715	Caamp.0105s0672	Stapi.2022s0006
OG0016716	Caamp.0105s0675	Stapi.1407s0006
OG0016717	Caamp.0105s0679	Stapi.1407s0010
OG0016718	Caamp.0105s0689	Stapi.1915s0003
OG0016719	Caamp.0105s0692	Stapi.1797s0002
OG0016720	Caamp.0105s0700	Stapi.4481s0002
OG0016721	Caamp.0105s0748	Stapi.12050s0001
OG0016722	Caamp.0105s0758	Stapi.6892s0001, Stapi.29159s0001, Stapi.1149s0009
OG0016723	Caamp.0105s0792	Stapi.0590s0004
OG0016724	Caamp.0105s0793	Stapi.0285s0015
OG0016725	Caamp.0105s0796	Stapi.21185s0001
OG0016726	Caamp.0105s0799	Stapi.0590s0009
OG0016727	Caamp.0105s0803	Stapi.0590s0013
OG0016728	Caamp.0105s0815, Caamp.0042s0018	Stapi.0590s0023
OG0016729	Caamp.0105s0907, Caamp.0094s0240	Stapi.5789s0003
OG0016733	Caamp.0094s0306, Caamp.0105s0967	Stapi.6963s0001
OG0016738	Caamp.0105s0996, Caamp.0094s0339	Stapi.8739s0001, Stapi.17099s0001
OG0016740	Caamp.0094s0353, Caamp.0105s1009	Stapi.3284s0007
OG0016748	Caamp.0105s1033, Caamp.0094s0375	Stapi.2219s0004
OG0016750	Caamp.0105s1045	Stapi.7182s0001
OG0016751	Caamp.0105s1057	Stapi.0550s0017
OG0016753	Caamp.0094s0416, Caamp.0105s1078	Stapi.11236s0001
OG0016757	Caamp.0094s0490, Caamp.0105s1113	Stapi.1382s0012
OG0016758	Caamp.0094s0488, Caamp.0105s1115	Stapi.1382s0010
OG0016760	Caamp.0105s1139	Stapi.2887s0001
OG0016761	Caamp.0094s0463, Caamp.0105s1142	Stapi.11883s0001
OG0016762	Caamp.0094s0452, Caamp.0105s1159	Stapi.1649s0004
OG0016766	Caamp.0094s0553, Caamp.0105s1212	Stapi.4042s0004
OG0016773	Caamp.0094s0567, Caamp.0105s1228	Stapi.5809s0003
OG0016775	Caamp.0105s1250, Caamp.0094s0589	Stapi.3989s0006
OG0016783	Caamp.0094s0672, Caamp.0105s1329	Stapi.9849s0004
OG0016788	Caamp.0105s1413	Stapi.1242s0002, Stapi.0466s0015
OG0016789	Caamp.0105s1436	Stapi.2053s0016, Stapi.15583s0001
OG0016790	Caamp.0105s1478	Stapi.5536s0001
OG0016791	Caamp.0105s1479, Caamp.0003s0796, Caamp.0078s0145, Caamp.0078s0144	Stapi.1282s0007
OG0016792	Caamp.0105s1511	Stapi.31448s0001
OG0016793	Caamp.0105s1554	Stapi.1594s0005
OG0016794	Caamp.0105s1652	Stapi.4926s0003
OG0016795	Caamp.0105s1706	Stapi.0454s0006
OG0016796	Caamp.0105s1834	Stapi.10775s0003
OG0016798	Caamp.0105s1928	Stapi.11102s0004
OG0016799	Caamp.0007s0418, Caamp.0011s0004	Stapi.1163s0015
OG0016800	Caamp.0007s0419, Caamp.0011s0005	Stapi.1163s0016
OG0016801	Caamp.0011s0049	Stapi.5826s0001, Stapi.2335s0001
OG0016802	Caamp.0011s0081, Caamp.0007s0482	Stapi.0026s0009
OG0016803	Caamp.0011s0142	Stapi.0028s0049, Stapi.12493s0001, Stapi.1573s0003, Stapi.0032s0041
OG0016804	Caamp.0020s0061, Caamp.0011s0181	Stapi.0640s0005
OG0016805	Caamp.0034s0024, Caamp.0201s0007, Caamp.0012s0057, Caamp.0011s0221	Stapi.4152s0002
OG0016806	Caamp.0011s0230	Stapi.0572s0011
OG0016807	Caamp.0011s0232	Stapi.0060s0006
OG0016808	Caamp.0011s0233	Stapi.0572s0004
OG0016809	Caamp.0110s0003	Stapi.0421s0034
OG0016810	Caamp.0110s0044	Stapi.0421s0023
OG0016811	Caamp.0110s0053	Stapi.0421s0031
OG0016812	Caamp.0113s0028	Stapi.0077s0022, Stapi.0011s0049, Stapi.0100s0002, Stapi.3314s0004
OG0016813	Caamp.0118s0014, Caamp.0035s0086	Stapi.0012s0051, Stapi.0857s0014, Stapi.1823s0002
OG0016814	Caamp.0012s0020	Stapi.0148s0004
OG0016815	Caamp.0012s0105, Caamp.0058s0016	Stapi.0114s0009
OG0016816	Caamp.0012s0108, Caamp.0058s0019	Stapi.1219s0004
OG0016818	Caamp.0120s0018	Stapi.3655s0004, Stapi.0140s0024
OG0016821	Caamp.0076s1129, Caamp.0120s0042	Stapi.0875s0001
OG0016822	Caamp.0120s0055	Stapi.6503s0005
OG0016823	Caamp.0120s0087	Stapi.2824s0012
OG0016824	Caamp.0120s0228	Stapi.1935s0004
OG0016825	Caamp.0120s0250	Stapi.5691s0003
OG0016826	Caamp.0120s0293	Stapi.6385s0003
OG0016828	Caamp.0120s0377	Stapi.2578s0004
OG0016829	Caamp.0120s0444	Stapi.4037s0004
OG0016830	Caamp.0120s0478	Stapi.4044s0002
OG0016831	Caamp.0120s0500	Stapi.4416s0006
OG0016832	Caamp.0120s0526	Stapi.1195s0013
OG0016833	Caamp.0120s0655	Stapi.3460s0001
OG0016834	Caamp.0120s0719	Stapi.0579s0002
OG0016835	Caamp.0120s0721	Stapi.0579s0004
OG0016836	Caamp.0120s0760	Stapi.3464s0004
OG0016836	Caamp.0120s0761	Stapi.0138s0025
OG0016837	Caamp.0120s0762	Stapi.3464s0005
OG0016838	Caamp.0120s0765	Stapi.3089s0007
OG0016839	Caamp.0120s0769	Stapi.3089s0003
OG0016841	Caamp.0120s0826	Stapi.5690s0001
OG0016842	Caamp.0120s0863	Stapi.4610s0006
OG0016843	Caamp.0120s0888	Stapi.3046s0002
OG0016844	Caamp.0120s0954	Stapi.1990s0006
OG0016845	Caamp.0120s0977	Stapi.10083s0002
OG0016846	Caamp.0120s0981	Stapi.2582s0006
OG0016847	Caamp.0120s0991	Stapi.4188s0002
OG0016848	Caamp.0120s1002	Stapi.2553s0009
OG0016851	Caamp.0129s0047, Caamp.0097s0933	Stapi.2263s0003
OG0016852	Caamp.0129s0048, Caamp.0097s0932	Stapi.2263s0002
OG0016853	Caamp.0129s0053	Stapi.1868s0003
OG0016854	Caamp.0129s0054, Caamp.0097s0922	Stapi.0191s0015
OG0016855	Caamp.0129s0067	Stapi.3633s0001
OG0016856	Caamp.0013s0008, Caamp.0051s0007	Stapi.0824s0005
OG0016857	Caamp.0013s0073	Stapi.0110s0006
OG0016858	Caamp.0013s0089	Stapi.0044s0033, Stapi.0016s0060
OG0016859	Caamp.0013s0102, Caamp.0026s0170	Stapi.0251s0008
OG0016860	Caamp.0013s0106, Caamp.0026s0175	Stapi.0071s0012
OG0016861	Caamp.0013s0108	Stapi.0071s0022, Stapi.0153s0021
OG0016862	Caamp.0013s0111, Caamp.0026s0187	Stapi.0071s0037
OG0016864	Caamp.0095s0091, Caamp.0013s0153	Stapi.2716s0012
OG0016865	Caamp.0013s0187	Stapi.2013s0003, Stapi.3176s0003, Stapi.0364s0021
OG0016866	Caamp.0013s0194	Stapi.12858s0002
OG0016867	Caamp.0013s0195	Stapi.0381s0003
OG0016868	Caamp.0013s0197	Stapi.11415s0002
OG0016869	Caamp.0013s0199	Stapi.0381s0007, Stapi.1411s0009
OG0016870	Caamp.0013s0211	Stapi.2394s0007, Stapi.0115s0032
OG0016872	Caamp.0013s0291	Stapi.20131s0001, Stapi.4444s0001
OG0016873	Caamp.0013s0317	Stapi.0231s0016
OG0016875	Caamp.0014s0021	Stapi.0078s0022
OG0016876	Caamp.0014s0062	Stapi.1181s0001, Stapi.0116s0010, Stapi.0137s0023, Stapi.4193s0001
OG0016877	Caamp.0015s0009	Stapi.3736s0003
OG0016878	Caamp.0015s0010	Stapi.3736s0002
OG0016880	Caamp.0054s0074, Caamp.0015s0056	Stapi.1222s0003
OG0016883	Caamp.0015s0118	Stapi.0991s0012
OG0016884	Caamp.0015s0127	Stapi.17520s0001
OG0016885	Caamp.0015s0130	Stapi.1122s0008
OG0016886	Caamp.0303s1324, Caamp.0015s0131	Stapi.1122s0009
OG0016888	Caamp.0015s0144	Stapi.13751s0001, Stapi.0491s0005
OG0016890	Caamp.0015s0159, Caamp.0303s1356	Stapi.1019s0007
OG0016891	Caamp.0015s0163, Caamp.0303s1363	Stapi.0848s0001
OG0016892	Caamp.0303s1322, Caamp.0077s0024, Caamp.0015s0176	Stapi.0356s0023
OG0016893	Caamp.0015s0180	Stapi.0450s0002
OG0016894	Caamp.0303s1310, Caamp.0015s0185	Stapi.1334s0002
OG0016895	Caamp.0303s1299, Caamp.0015s0201	Stapi.6002s0003
OG0016896	Caamp.0015s0221	Stapi.1344s0002
OG0016898	Caamp.0015s0227	Stapi.7333s0001
OG0016898	Caamp.0303s1275	Stapi.6082s0001
OG0016902	Caamp.0015s0266	Stapi.5307s0002, Stapi.4513s0002, Stapi.2921s0001
OG0016903	Caamp.0015s0273	Stapi.10285s0001
OG0016906	Caamp.0015s0286	Stapi.1479s0007, Stapi.4695s0003
OG0016908	Caamp.0015s0307	Stapi.20427s0001
OG0016908	Caamp.0022s0171	Stapi.5890s0002
OG0016911	Caamp.0015s0335	Stapi.2167s0002
OG0016913	Caamp.0015s0339, Caamp.0303s1161	Stapi.8313s0001
OG0016916	Caamp.0015s0347, Caamp.0303s1149	Stapi.10448s0002
OG0016920	Caamp.0015s0372	Stapi.9106s0002
OG0016922	Caamp.0016s0004	Stapi.0003s0001
OG0016923	Caamp.0016s0013	Stapi.0249s0005
OG0016924	Caamp.0016s0020	Stapi.0584s0014
OG0016925	Caamp.0016s0033	Stapi.0482s0011
OG0016926	Caamp.0016s0037	Stapi.0209s0006
OG0016928	Caamp.0016s0056	Stapi.3453s0002
OG0016929	Caamp.0016s0088	Stapi.0667s0004
OG0016931	Caamp.0016s0109	Stapi.1273s0003
OG0016933	Caamp.0018s0035	Stapi.7097s0001, Stapi.9962s0003, Stapi.19534s0001
OG0016934	Caamp.0018s0061	Stapi.8015s0002
OG0016935	Caamp.0018s0082	Stapi.10048s0002
OG0016936	Caamp.0018s0117	Stapi.9756s0003
OG0016938	Caamp.0018s0232	Stapi.8340s0001
OG0016939	Caamp.0018s0254	Stapi.21353s0001
OG0016940	Caamp.0018s0283	Stapi.6455s0001
OG0016942	Caamp.0188s0001	Stapi.8858s0003
OG0016945	Caamp.0028s0229	Stapi.4156s0001
OG0016947	Caamp.0188s0032	Stapi.4811s0001
OG0016951	Caamp.0188s0073	Stapi.4125s0004
OG0016953	Caamp.0052s0114, Caamp.0188s0079	Stapi.5937s0002
OG0016954	Caamp.0052s0120, Caamp.0188s0085	Stapi.4536s0009
OG0016956	Caamp.0188s0095, Caamp.0052s0134	Stapi.1957s0001
OG0016957	Caamp.0188s0096	Stapi.1957s0002
OG0016958	Caamp.0052s0141, Caamp.0188s0102	Stapi.11899s0001
OG0016959	Caamp.0052s0155, Caamp.0188s0114	Stapi.15560s0001
OG0016961	Caamp.0188s0142	Stapi.2436s0009
OG0016962	Caamp.0188s0195	Stapi.11845s0002
OG0016963	Caamp.0188s0206, Caamp.0071s0233	Stapi.12838s0002
OG0016964	Caamp.0188s0213, Caamp.0071s0240	Stapi.1922s0006
OG0016965	Caamp.0188s0215	Stapi.2340s0008
OG0016966	Caamp.0188s0227, Caamp.0071s0255	Stapi.1724s0003
OG0016967	Caamp.0188s0240	Stapi.4662s0004
OG0016968	Caamp.0188s0243, Caamp.0071s0274	Stapi.5464s0001, Stapi.2130s0005
OG0016969	Caamp.0071s0281	Stapi.1152s0009
OG0016969	Caamp.0188s0249	Stapi.12936s0001
OG0016973	Caamp.0052s0288, Caamp.0188s0295	Stapi.3217s0007
OG0016974	Caamp.0188s0301, Caamp.0052s0280	Stapi.1930s0005
OG0016975	Caamp.0188s0323	Stapi.3319s0001, Stapi.1184s0015
OG0016976	Caamp.0052s0240, Caamp.0188s0337	Stapi.31374s0001
OG0016983	Caamp.0188s0369	Stapi.4338s0004
OG0016985	Caamp.0188s0391	Stapi.3361s0003, Stapi.3163s0011
OG0016987	Caamp.0188s0434	Stapi.1193s0006
OG0016988	Caamp.0071s0110, Caamp.0188s0437	Stapi.0741s0001
OG0016990	Caamp.0188s0451	Stapi.9765s0002
OG0016991	Caamp.0188s0467	Stapi.25411s0001, Stapi.8971s0001
OG0016992	Caamp.0188s0481	Stapi.1095s0009
OG0016993	Caamp.0188s0487, Caamp.0071s0061	Stapi.1095s0002
OG0016994	Caamp.0188s0488	Stapi.6772s0003, Stapi.23523s0001, Stapi.7445s0002
OG0016995	Caamp.0071s0051, Caamp.0188s0496	Stapi.2595s0002
OG0016996	Caamp.0188s0510, Caamp.0071s0034	Stapi.1211s0009
OG0016999	Caamp.0188s0544	Stapi.3065s0005
OG0017001	Caamp.0188s0589	Stapi.4155s0004
OG0017003	Caamp.0188s0622	Stapi.2920s0004
OG0017004	Caamp.0040s0088, Caamp.0188s0625	Stapi.2920s0001
OG0017005	Caamp.0040s0135, Caamp.0188s0673	Stapi.2033s0001
OG0017006	Caamp.0188s0678, Caamp.0040s0142	Stapi.2825s0004
OG0017007	Caamp.0040s0162, Caamp.0188s0694	Stapi.5794s0003
OG0017008	Caamp.0188s0698	Stapi.1293s0018
OG0017009	Caamp.0188s0713, Caamp.0046s0153, Caamp.0188s0714	Stapi.1293s0005
OG0017010	Caamp.0188s0720	Stapi.0327s0006
OG0017011	Caamp.0188s0733	Stapi.1603s0008
OG0017014	Caamp.0046s0181, Caamp.0188s0744	Stapi.4476s0001, Stapi.4234s0003
OG0017015	Caamp.0188s0754	Stapi.0701s0003
OG0017016	Caamp.0046s0190, Caamp.0188s0755	Stapi.0701s0004
OG0017018	Caamp.0046s0204, Caamp.0188s0769	Stapi.0701s0014
OG0017020	Caamp.0056s0125, Caamp.0188s0803	Stapi.5169s0002
OG0017021	Caamp.0188s0806	Stapi.9164s0001
OG0017022	Caamp.0188s0807, Caamp.0056s0121	Stapi.9164s0002
OG0017026	Caamp.0188s0816	Stapi.5033s0006
OG0017031	Caamp.0188s0852, Caamp.0056s0078	Stapi.14739s0001
OG0017033	Caamp.0056s0068, Caamp.0188s0861	Stapi.17518s0001
OG0017036	Caamp.0188s0867	Stapi.6008s0004
OG0017044	Caamp.0188s0911	Stapi.9728s0002
OG0017051	Caamp.0188s0940, Caamp.0056s0017	Stapi.12221s0001
OG0017052	Caamp.0188s0948	Stapi.8346s0004
OG0017053	Caamp.0188s0977	Stapi.3788s0002
OG0017055	Caamp.0188s1044	Stapi.25181s0001
OG0017056	Caamp.0188s1050	Stapi.7098s0004
OG0017057	Caamp.0188s1053	Stapi.7098s0003
OG0017058	Caamp.0188s1056	Stapi.6424s0003
OG0017059	Caamp.0188s1059	Stapi.6977s0001
OG0017073	Caamp.0188s1137	Stapi.6934s0002
OG0017074	Caamp.0275s0026, Caamp.0188s1147	Stapi.4500s0001
OG0017075	Caamp.0188s1149	Stapi.4500s0003
OG0017076	Caamp.0188s1164	Stapi.4504s0012, Stapi.2523s0004
OG0017077	Caamp.0019s0001	Stapi.3002s0002, Stapi.0104s0005, Stapi.2912s0004, Stapi.0113s0002
OG0017078	Caamp.0019s0028	Stapi.2336s0003, Stapi.0016s0067, Stapi.0026s0027, Stapi.0162s0019
OG0017079	Caamp.0019s0056	Stapi.0124s0001
OG0017080	Caamp.0097s0543, Caamp.0019s0112, Caamp.0019s0111	Stapi.1460s0005
OG0017081	Caamp.0046s0479, Caamp.0190s0004	Stapi.0980s0002
OG0017085	Caamp.0046s0506, Caamp.0190s0033	Stapi.1538s0009
OG0017088	Caamp.0190s0081, Caamp.0046s0553	Stapi.6888s0001
OG0017089	Caamp.0190s0083	Stapi.5980s0001
OG0017090	Caamp.0046s0556, Caamp.0190s0084	Stapi.5980s0002
OG0017092	Caamp.0190s0099, Caamp.0046s0571	Stapi.2403s0001
OG0017093	Caamp.0046s0572, Caamp.0190s0100	Stapi.3000s0006
OG0017096	Caamp.0190s0182	Stapi.1104s0010
OG0017097	Caamp.0190s0196	Stapi.1535s0004
OG0017099	Caamp.0190s0242	Stapi.1702s0003
OG0017100	Caamp.0190s0271	Stapi.2699s0008
OG0017101	Caamp.0190s0277	Stapi.2699s0002
OG0017102	Caamp.0094s1101, Caamp.0190s0288	Stapi.5724s0004
OG0017104	Caamp.0190s0293	Stapi.8078s0001
OG0017105	Caamp.0190s0297, Caamp.0094s1108	Stapi.1030s0011
OG0017106	Caamp.0190s0306	Stapi.2423s0002
OG0017108	Caamp.0190s0320	Stapi.2137s0002
OG0017110	Caamp.0094s1145, Caamp.0190s0338	Stapi.1742s0017
OG0017111	Caamp.0190s0352	Stapi.1742s0005
OG0017113	Caamp.0190s0367, Caamp.0003s0005	Stapi.5954s0002
OG0017114	Caamp.0190s0369	Stapi.0340s0001
OG0017115	Caamp.0003s0019, Caamp.0190s0381	Stapi.0340s0013
OG0017116	Caamp.0190s0398	Stapi.0340s0029
OG0017118	Caamp.0190s0405, Caamp.0003s0043	Stapi.9617s0003
OG0017120	Caamp.0190s0437	Stapi.7090s0002
OG0017121	Caamp.0190s0440, Caamp.0003s0078	Stapi.1126s0006
OG0017122	Caamp.0003s0080, Caamp.0190s0442	Stapi.1126s0008
OG0017123	Caamp.0190s0465	Stapi.1368s0015
OG0017124	Caamp.0190s0471	Stapi.1368s0009
OG0017125	Caamp.0190s0472	Stapi.1368s0008, Stapi.1368s0007
OG0017126	Caamp.0190s0480	Stapi.2460s0003
OG0017127	Caamp.0190s0481	Stapi.3387s0001, Stapi.2460s0001
OG0017128	Caamp.0190s0482	Stapi.1368s0001, Stapi.3387s0002
OG0017129	Caamp.0190s0497	Stapi.0556s0018
OG0017130	Caamp.0190s0501, Caamp.0003s0127	Stapi.7219s0002
OG0017131	Caamp.0190s0530, Caamp.0003s0136	Stapi.1395s0004
OG0017132	Caamp.0003s0138	Stapi.1395s0006
OG0017132	Caamp.0190s0532	Stapi.5713s0002
OG0017133	Caamp.0190s0547	Stapi.1264s0008
OG0017134	Caamp.0190s0579	Stapi.0380s0009
OG0017135	Caamp.0190s0580	Stapi.0380s0010
OG0017136	Caamp.0190s0587	Stapi.0380s0018
OG0017137	Caamp.0190s0619, Caamp.0003s0234	Stapi.2401s0005
OG0017138	Caamp.0003s0256, Caamp.0190s0640	Stapi.4612s0004
OG0017140	Caamp.0003s0269, Caamp.0190s0654	Stapi.3594s0002
OG0017141	Caamp.0190s0673, Caamp.0003s0292	Stapi.1001s0006
OG0017143	Caamp.0190s0695, Caamp.0003s0326	Stapi.1574s0006
OG0017144	Caamp.0190s0706, Caamp.0003s0341	Stapi.0593s0017
OG0017147	Caamp.0190s0736, Caamp.0003s0365	Stapi.0382s0014
OG0017148	Caamp.0190s0739	Stapi.3177s0004
OG0017148	Caamp.0003s0368	Stapi.0333s0013
OG0017149	Caamp.0003s0371, Caamp.0190s0742	Stapi.3692s0004
OG0017150	Caamp.0003s0372, Caamp.0190s0744	Stapi.3692s0003
OG0017152	Caamp.0190s0806, Caamp.0003s0426	Stapi.3228s0003
OG0017153	Caamp.0003s0436, Caamp.0190s0817	Stapi.10356s0002
OG0017155	Caamp.0190s0825, Caamp.0003s0446	Stapi.6836s0004
OG0017157	Caamp.0190s0864	Stapi.2051s0008
OG0017162	Caamp.0003s0509, Caamp.0190s0898	Stapi.2662s0010
OG0017163	Caamp.0190s0905	Stapi.4448s0007
OG0017164	Caamp.0190s0909	Stapi.0981s0003, Stapi.3820s0006
OG0017165	Caamp.0190s0911	Stapi.6612s0003, Stapi.0981s0004
OG0017166	Caamp.0190s0918	Stapi.2997s0004
OG0017168	Caamp.0190s0941	Stapi.3631s0001
OG0017169	Caamp.0190s0947, Caamp.0003s0557	Stapi.2598s0010
OG0017170	Caamp.0190s0951	Stapi.3679s0003
OG0017172	Caamp.0003s0596, Caamp.0190s0995	Stapi.0451s0004, Stapi.13189s0001
OG0017173	Caamp.0003s0610, Caamp.0190s1009	Stapi.12817s0001
OG0017174	Caamp.0190s1027, Caamp.0003s0627	Stapi.4978s0004
OG0017175	Caamp.0190s1078, Caamp.0190s1075, Caamp.0190s1076	Stapi.2380s0003, Stapi.1972s0008
OG0017176	Caamp.0190s1088, Caamp.0003s0685	Stapi.10450s0002
OG0017177	Caamp.0190s1096, Caamp.0003s0695	Stapi.3799s0002
OG0017178	Caamp.0190s1101	Stapi.2821s0002, Stapi.0079s0027
OG0017179	Caamp.0190s1111	Stapi.3853s0004
OG0017180	Caamp.0003s0731, Caamp.0190s1129	Stapi.1978s0003
OG0017181	Caamp.0190s1145	Stapi.5156s0001
OG0017181	Caamp.0026s0803	Stapi.0383s0015
OG0017182	Caamp.0190s1185	Stapi.0332s0014, Stapi.8494s0002
OG0017183	Caamp.0190s1202	Stapi.1350s0003
OG0017183	Caamp.0190s1201	Stapi.1839s0002, Stapi.1317s0002
OG0017184	Caamp.0026s0735, Caamp.0190s1229	Stapi.2024s0002
OG0017185	Caamp.0190s1244	Stapi.5090s0005, Stapi.0331s0003
OG0017187	Caamp.0190s1267	Stapi.2132s0001
OG0017188	Caamp.0190s1270	Stapi.0621s0005
OG0017189	Caamp.0190s1273	Stapi.0082s0015, Stapi.0210s0004, Stapi.0621s0004, Stapi.28213s0001
OG0017190	Caamp.0190s1291	Stapi.10001s0001
OG0017191	Caamp.0190s1294	Stapi.8508s0003
OG0017192	Caamp.0026s0671, Caamp.0190s1301	Stapi.6970s0001
OG0017193	Caamp.0190s1309, Caamp.0026s0664	Stapi.5118s0001
OG0017195	Caamp.0026s0614, Caamp.0190s1348	Stapi.7016s0002
OG0017196	Caamp.0093s0156, Caamp.0190s1351	Stapi.8158s0003
OG0017197	Caamp.0190s1352	Stapi.8158s0004
OG0017198	Caamp.0190s1365, Caamp.0026s0600	Stapi.0433s0018
OG0017200	Caamp.0029s0023, Caamp.0002s0014	Stapi.6619s0002, Stapi.0271s0007, Stapi.0147s0041
OG0017201	Caamp.0002s0055	Stapi.0321s0003
OG0017202	Caamp.0002s0080	Stapi.1537s0005
OG0017203	Caamp.0002s0092	Stapi.0249s0013
