og,gene_1,gene_2,C_amplexicaulis,E_salsugineum,S_diversifolius,S_parvula,retained.both,retained.S_div,retained.C_amp,retained.neither,other
1428,Sdiv_ptg000005l_2025-R,Sdiv_ptg000004l_2326-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1429,Sdiv_ptg000005l_2026-R,Sdiv_ptg000004l_2327-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1430,Sdiv_ptg000005l_2029-R,Sdiv_ptg000004l_2328-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1431,Sdiv_ptg000005l_2031-R,Sdiv_ptg000004l_2329-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1432,Sdiv_ptg000005l_2033-R,Sdiv_ptg000004l_2331-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1433,Sdiv_ptg000005l_2034-R,Sdiv_ptg000004l_2332-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1434,Sdiv_ptg000005l_2035-R,Sdiv_ptg000004l_2334-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1435,Sdiv_ptg000005l_2036-R,Sdiv_ptg000004l_2335-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1436,Sdiv_ptg000005l_2037-R,Sdiv_ptg000004l_2339-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1437,Sdiv_ptg000005l_2038-R,Sdiv_ptg000004l_2341-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1438,Sdiv_ptg000001l_1185-R,Sdiv_ptg000013l_1124-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1439,Sdiv_ptg000005l_2039-R,Sdiv_ptg000004l_2344-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1440,Sdiv_ptg000005l_2040-R,Sdiv_ptg000004l_2346-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1441,Sdiv_ptg000005l_2041-R,Sdiv_ptg000004l_2347-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1442,Sdiv_ptg000005l_2042-R,Sdiv_ptg000004l_2348-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1443,Sdiv_ptg000005l_2047-R,Sdiv_ptg000004l_2349-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1444,Sdiv_ptg000001l_1186-R,Sdiv_ptg000013l_1125-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1445,Sdiv_ptg000005l_2049-R,Sdiv_ptg000004l_2350-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1446,Sdiv_ptg000005l_2050-R,Sdiv_ptg000004l_2351-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1447,Sdiv_ptg000005l_2051-R,Sdiv_ptg000004l_2352-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1448,Sdiv_ptg000005l_2053-R,Sdiv_ptg000004l_2353-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1449,Sdiv_ptg000005l_2054-R,Sdiv_ptg000004l_2356-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1450,Sdiv_ptg000005l_2055-R,Sdiv_ptg000004l_2357-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1451,Sdiv_ptg000005l_2057-R,Sdiv_ptg000004l_2359-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1452,Sdiv_ptg000005l_2058-R,Sdiv_ptg000004l_2360-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1453,Sdiv_ptg000005l_2059-R,Sdiv_ptg000004l_2362-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1454,Sdiv_ptg000005l_2060-R,Sdiv_ptg000004l_2363-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1455,Sdiv_ptg000007l_0001-R,Sdiv_ptg000012l_2347-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1456,Sdiv_ptg000007l_0004-R,Sdiv_ptg000012l_2346-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1457,Sdiv_ptg000007l_0006-R,Sdiv_ptg000012l_2345-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1458,Sdiv_ptg000001l_1189-R,Sdiv_ptg000013l_1136-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1459,Sdiv_ptg000007l_0007-R,Sdiv_ptg000012l_2344-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1460,Sdiv_ptg000007l_0009-R,Sdiv_ptg000012l_2343-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1461,Sdiv_ptg000007l_0010-R,Sdiv_ptg000012l_2342-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1462,Sdiv_ptg000007l_0012-R,Sdiv_ptg000012l_2341-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1463,Sdiv_ptg000007l_0013-R,Sdiv_ptg000012l_2340-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1464,Sdiv_ptg000007l_0014-R,Sdiv_ptg000012l_2338-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1465,Sdiv_ptg000007l_0015-R,Sdiv_ptg000012l_2337-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1466,Sdiv_ptg000007l_0016-R,Sdiv_ptg000012l_2336-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1467,Sdiv_ptg000001l_1190-R,Sdiv_ptg000013l_1137-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1468,Sdiv_ptg000007l_0018-R,Sdiv_ptg000012l_2335-R,2,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
1469,Sdiv_ptg000007l_0019-R,Sdiv_ptg000012l_2334-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1470,Sdiv_ptg000007l_0020-R,Sdiv_ptg000012l_2333-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1471,Sdiv_ptg000007l_0021-R,Sdiv_ptg000012l_2332-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1472,Sdiv_ptg000007l_0022-R,Sdiv_ptg000012l_2330-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1473,Sdiv_ptg000007l_0023-R,Sdiv_ptg000012l_2328-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1474,Sdiv_ptg000007l_0025-R,Sdiv_ptg000012l_2327-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1475,Sdiv_ptg000007l_0026-R,Sdiv_ptg000012l_2325-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1476,Sdiv_ptg000007l_0027-R,Sdiv_ptg000012l_2324-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1477,Sdiv_ptg000007l_0028-R,Sdiv_ptg000012l_2323-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1478,Sdiv_ptg000007l_0029-R,Sdiv_ptg000012l_2322-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1479,Sdiv_ptg000007l_0031-R,Sdiv_ptg000012l_2318-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1480,Sdiv_ptg000007l_0033-R,Sdiv_ptg000012l_2316-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1481,Sdiv_ptg000007l_0034-R,Sdiv_ptg000012l_2314-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1482,Sdiv_ptg000007l_0035-R,Sdiv_ptg000012l_2313-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1483,Sdiv_ptg000007l_0036-R,Sdiv_ptg000012l_2310-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1484,Sdiv_ptg000007l_0037-R,Sdiv_ptg000012l_2309-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1485,Sdiv_ptg000007l_0041-R,Sdiv_ptg000012l_2308-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1486,Sdiv_ptg000007l_0043-R,Sdiv_ptg000012l_2307-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1487,Sdiv_ptg000007l_0044-R,Sdiv_ptg000012l_2306-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1488,Sdiv_ptg000007l_0045-R,Sdiv_ptg000012l_2304-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1489,Sdiv_ptg000007l_0046-R,Sdiv_ptg000012l_2303-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1490,Sdiv_ptg000007l_0047-R,Sdiv_ptg000012l_2302-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1491,Sdiv_ptg000007l_0050-R,Sdiv_ptg000012l_2301-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1492,Sdiv_ptg000007l_0051-R,Sdiv_ptg000012l_2300-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1493,Sdiv_ptg000007l_0052-R,Sdiv_ptg000012l_2298-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1494,Sdiv_ptg000012l_2296-R,Sdiv_ptg000007l_0053-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1495,Sdiv_ptg000001l_1194-R,Sdiv_ptg000013l_1139-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1496,Sdiv_ptg000007l_0058-R,Sdiv_ptg000012l_2291-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1497,Sdiv_ptg000007l_0060-R,Sdiv_ptg000012l_2290-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1498,Sdiv_ptg000007l_0061-R,Sdiv_ptg000012l_2288-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1499,Sdiv_ptg000012l_2287-R,Sdiv_ptg000007l_0063-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1500,Sdiv_ptg000007l_0064-R,Sdiv_ptg000012l_2286-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1501,Sdiv_ptg000007l_0065-R,Sdiv_ptg000012l_2284-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1502,Sdiv_ptg000007l_0067-R,Sdiv_ptg000012l_2283-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1503,Sdiv_ptg000007l_0068-R,Sdiv_ptg000012l_2282-R,0,1,2,1,FALSE,FALSE,FALSE,FALSE,TRUE
1504,Sdiv_ptg000007l_0070-R,Sdiv_ptg000012l_2281-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1505,Sdiv_ptg000012l_2289-R,Sdiv_ptg000007l_0071-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1506,Sdiv_ptg000007l_0072-R,Sdiv_ptg000012l_2280-R,2,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
1507,Sdiv_ptg000007l_0075-R,Sdiv_ptg000012l_2278-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1508,Sdiv_ptg000007l_0077-R,Sdiv_ptg000012l_2279-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1509,Sdiv_ptg000007l_0078-R,Sdiv_ptg000012l_2277-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1510,Sdiv_ptg000007l_0079-R,Sdiv_ptg000012l_2276-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1511,Sdiv_ptg000007l_0081-R,Sdiv_ptg000012l_2274-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1512,Sdiv_ptg000007l_0083-R,Sdiv_ptg000012l_2273-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1513,Sdiv_ptg000007l_0085-R,Sdiv_ptg000012l_2272-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1514,Sdiv_ptg000001l_1197-R,Sdiv_ptg000013l_1140-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1515,Sdiv_ptg000007l_0088-R,Sdiv_ptg000012l_2270-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1516,Sdiv_ptg000007l_0089-R,Sdiv_ptg000012l_2269-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1517,Sdiv_ptg000007l_0091-R,Sdiv_ptg000012l_2268-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1518,Sdiv_ptg000007l_0092-R,Sdiv_ptg000012l_2267-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1519,Sdiv_ptg000007l_0094-R,Sdiv_ptg000012l_2266-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1520,Sdiv_ptg000007l_0113-R,Sdiv_ptg000012l_2263-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1521,Sdiv_ptg000001l_1198-R,Sdiv_ptg000013l_1141-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1522,Sdiv_ptg000007l_0097-R,Sdiv_ptg000012l_2262-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1523,Sdiv_ptg000007l_0098-R,Sdiv_ptg000012l_2261-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1524,Sdiv_ptg000007l_0099-R,Sdiv_ptg000012l_2260-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1525,Sdiv_ptg000007l_0103-R,Sdiv_ptg000012l_2258-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1526,Sdiv_ptg000007l_0104-R,Sdiv_ptg000012l_2257-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1527,Sdiv_ptg000007l_0105-R,Sdiv_ptg000012l_2256-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1528,Sdiv_ptg000007l_0110-R,Sdiv_ptg000012l_2253-R,2,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
1529,Sdiv_ptg000007l_0111-R,Sdiv_ptg000012l_2251-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1530,Sdiv_ptg000007l_0112-R,Sdiv_ptg000012l_2249-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1531,Sdiv_ptg000007l_0114-R,Sdiv_ptg000012l_2248-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1532,Sdiv_ptg000007l_0115-R,Sdiv_ptg000012l_2247-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1533,Sdiv_ptg000001l_1200-R,Sdiv_ptg000013l_1142-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1534,Sdiv_ptg000007l_0118-R,Sdiv_ptg000012l_2245-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1535,Sdiv_ptg000007l_0119-R,Sdiv_ptg000012l_2244-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1536,Sdiv_ptg000007l_0120-R,Sdiv_ptg000012l_2243-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1537,Sdiv_ptg000007l_0121-R,Sdiv_ptg000012l_2242-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1538,Sdiv_ptg000007l_0122-R,Sdiv_ptg000012l_2241-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1539,Sdiv_ptg000007l_0123-R,Sdiv_ptg000012l_2240-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1540,Sdiv_ptg000007l_0124-R,Sdiv_ptg000012l_2239-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1541,Sdiv_ptg000007l_0127-R,Sdiv_ptg000012l_2235-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1542,Sdiv_ptg000007l_0129-R,Sdiv_ptg000012l_2234-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1543,Sdiv_ptg000007l_0130-R,Sdiv_ptg000012l_2233-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1544,Sdiv_ptg000007l_0135-R,Sdiv_ptg000012l_2227-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1545,Sdiv_ptg000007l_0136-R,Sdiv_ptg000012l_2226-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1546,Sdiv_ptg000007l_0138-R,Sdiv_ptg000012l_2224-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1547,Sdiv_ptg000007l_0139-R,Sdiv_ptg000012l_2223-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1548,Sdiv_ptg000007l_0140-R,Sdiv_ptg000012l_2222-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1549,Sdiv_ptg000007l_0142-R,Sdiv_ptg000012l_2221-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1550,Sdiv_ptg000007l_0144-R,Sdiv_ptg000012l_2220-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1551,Sdiv_ptg000007l_0146-R,Sdiv_ptg000012l_2219-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1552,Sdiv_ptg000001l_1203-R,Sdiv_ptg000013l_1147-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1553,Sdiv_ptg000007l_0147-R,Sdiv_ptg000012l_2218-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1554,Sdiv_ptg000007l_0148-R,Sdiv_ptg000012l_2217-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1555,Sdiv_ptg000007l_0150-R,Sdiv_ptg000012l_2213-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1556,Sdiv_ptg000007l_0151-R,Sdiv_ptg000012l_2212-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1557,Sdiv_ptg000007l_0153-R,Sdiv_ptg000012l_2211-R,2,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
1558,Sdiv_ptg000007l_0162-R,Sdiv_ptg000012l_2208-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1559,Sdiv_ptg000007l_0164-R,Sdiv_ptg000012l_2205-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1560,Sdiv_ptg000007l_0165-R,Sdiv_ptg000012l_2201-R,2,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
1561,Sdiv_ptg000012l_2200-R,Sdiv_ptg000007l_0166-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1562,Sdiv_ptg000001l_1205-R,Sdiv_ptg000013l_1149-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1563,Sdiv_ptg000007l_0168-R,Sdiv_ptg000012l_2199-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1564,Sdiv_ptg000007l_0170-R,Sdiv_ptg000012l_2198-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1565,Sdiv_ptg000007l_0171-R,Sdiv_ptg000012l_2197-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1566,Sdiv_ptg000007l_0172-R,Sdiv_ptg000012l_2195-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1567,Sdiv_ptg000007l_0173-R,Sdiv_ptg000012l_2194-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1568,Sdiv_ptg000007l_0175-R,Sdiv_ptg000012l_2192-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1569,Sdiv_ptg000001l_1206-R,Sdiv_ptg000013l_1150-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1570,Sdiv_ptg000007l_0177-R,Sdiv_ptg000012l_2188-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1571,Sdiv_ptg000007l_0178-R,Sdiv_ptg000012l_2186-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1572,Sdiv_ptg000007l_0179-R,Sdiv_ptg000012l_2185-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1573,Sdiv_ptg000007l_0180-R,Sdiv_ptg000012l_2184-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1574,Sdiv_ptg000007l_0181-R,Sdiv_ptg000012l_2183-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1575,Sdiv_ptg000007l_0182-R,Sdiv_ptg000012l_2180-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1576,Sdiv_ptg000007l_0183-R,Sdiv_ptg000012l_2179-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1577,Sdiv_ptg000007l_0185-R,Sdiv_ptg000012l_2176-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1578,Sdiv_ptg000007l_0186-R,Sdiv_ptg000012l_2175-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1579,Sdiv_ptg000007l_0187-R,Sdiv_ptg000012l_2174-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1580,Sdiv_ptg000007l_0188-R,Sdiv_ptg000012l_2189-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1581,Sdiv_ptg000007l_0190-R,Sdiv_ptg000012l_2172-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1582,Sdiv_ptg000007l_0193-R,Sdiv_ptg000012l_2170-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1583,Sdiv_ptg000007l_0195-R,Sdiv_ptg000012l_2169-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1584,Sdiv_ptg000007l_0196-R,Sdiv_ptg000012l_2168-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1585,Sdiv_ptg000001l_1208-R,Sdiv_ptg000013l_1151-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1586,Sdiv_ptg000007l_0201-R,Sdiv_ptg000012l_2166-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1587,Sdiv_ptg000007l_0202-R,Sdiv_ptg000012l_2165-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1588,Sdiv_ptg000007l_0203-R,Sdiv_ptg000012l_2162-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1589,Sdiv_ptg000007l_0204-R,Sdiv_ptg000012l_2161-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1590,Sdiv_ptg000007l_0205-R,Sdiv_ptg000012l_2160-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1591,Sdiv_ptg000007l_0206-R,Sdiv_ptg000012l_2158-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1592,Sdiv_ptg000001l_1209-R,Sdiv_ptg000013l_1152-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1593,Sdiv_ptg000007l_0208-R,Sdiv_ptg000012l_2157-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1594,Sdiv_ptg000007l_0209-R,Sdiv_ptg000012l_2156-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1595,Sdiv_ptg000007l_0210-R,Sdiv_ptg000012l_2152-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1596,Sdiv_ptg000007l_0211-R,Sdiv_ptg000012l_2146-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1597,Sdiv_ptg000007l_0212-R,Sdiv_ptg000012l_2145-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1598,Sdiv_ptg000007l_0214-R,Sdiv_ptg000012l_2141-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1599,Sdiv_ptg000007l_0215-R,Sdiv_ptg000012l_2139-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1600,Sdiv_ptg000007l_0216-R,Sdiv_ptg000012l_2137-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1601,Sdiv_ptg000001l_1210-R,Sdiv_ptg000013l_1155-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1602,Sdiv_ptg000007l_0218-R,Sdiv_ptg000012l_2134-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1603,Sdiv_ptg000007l_0221-R,Sdiv_ptg000012l_2133-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1604,Sdiv_ptg000007l_0222-R,Sdiv_ptg000012l_2132-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1605,Sdiv_ptg000007l_0225-R,Sdiv_ptg000012l_2130-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1606,Sdiv_ptg000007l_0226-R,Sdiv_ptg000012l_2129-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1607,Sdiv_ptg000001l_1211-R,Sdiv_ptg000013l_1156-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1608,Sdiv_ptg000007l_0227-R,Sdiv_ptg000012l_2128-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1609,Sdiv_ptg000012l_2114-R,Sdiv_ptg000007l_0230-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1610,Sdiv_ptg000007l_0233-R,Sdiv_ptg000012l_2124-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1611,Sdiv_ptg000007l_0234-R,Sdiv_ptg000012l_2123-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1612,Sdiv_ptg000007l_0235-R,Sdiv_ptg000012l_2121-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1613,Sdiv_ptg000007l_0236-R,Sdiv_ptg000012l_2120-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1614,Sdiv_ptg000001l_1212-R,Sdiv_ptg000013l_1157-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1615,Sdiv_ptg000007l_0237-R,Sdiv_ptg000012l_2119-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1616,Sdiv_ptg000007l_0240-R,Sdiv_ptg000012l_2118-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1617,Sdiv_ptg000007l_0242-R,Sdiv_ptg000012l_2117-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1618,Sdiv_ptg000007l_0244-R,Sdiv_ptg000012l_2116-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
1619,Sdiv_ptg000007l_0245-R,Sdiv_ptg000012l_2115-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
1620,Sdiv_ptg000001l_1213-R,Sdiv_ptg000013l_1158-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
